Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
37,1142170617,collects10,0,167.35,P Max Scherzer P Robbie Erlin OF Ronald Acuña Jr. 2B Daniel Murphy OF Matt Adams 3B Johan Camargo 1B Steve Pearce SS Tim Beckham OF Trey Mancini C Tyler Flowers,,Pablo López,P,5.68%,18.5
38,1142389382,12mgoblue28,0,166.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Steve Pearce OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar C Matt Wieters,,Robbie Erlin,P,5.68%,19.45
39,1142355773,gizmo_sauce,0,166.4,P Clayton Kershaw P Nick Pivetta SS Elvis Andrus OF Nick Williams 1B Steve Pearce 3B Tim Beckham OF Trey Mancini OF Renato Núñez C Tyler Flowers 2B Jonathan Villar,,Mike Foltynewicz,P,5.68%,19.9
40,1142396168,EmceeDusty44,0,166.35,P Max Scherzer P Robbie Erlin OF Bryce Harper OF Shin-soo Choo OF Joc Pederson SS Johan Camargo 1B Cody Bellinger 3B Kyle Seager C Matt Wieters 2B Jeff McNeil,,Juan Soto,OF,5.24%,10
41,1142081338,thisteamsucks,0,163.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 2B Rougned Odor OF Mark Trumbo SS Tim Beckham 1B Justin Bour C Mike Zunino 3B Wilmer Flores,,Daniel Murphy,1B,5.24%,9
42,1142192554,johnson0652,0,163.55,P Nick Pivetta P Robbie Erlin OF Bryce Harper 1B Freddie Freeman OF Shin-soo Choo 2B Rougned Odor 3B Anthony Rendon OF Joey Gallo SS Tim Beckham C Tyler Flowers,,Justin Bour,1B,4.37%,16
43,1142123599,Andus43085,0,163,P Max Scherzer P Nick Pivetta OF Steve Pearce 3B Adrián Beltré SS Tim Beckham OF Trey Mancini OF Renato Núñez C Tyler Flowers 2B Jonathan Villar 1B Wilmer Flores,,Freddy Galvis,SS,4.37%,12
43,1142328319,strongblaze,0,163,P Max Scherzer P Nick Pivetta OF Steve Pearce 3B Adrián Beltré SS Tim Beckham OF Trey Mancini OF Renato Núñez C Tyler Flowers 2B Jonathan Villar 1B Wilmer Flores,,Eduardo Núñez,2B,4.37%,12
45,1142220463,jabraun42,0,161.95,P Mike Foltynewicz P Félix Hernández OF Rhys Hoskins 2B Rougned Odor OF Adam Jones SS Elvis Andrus 3B Johan Camargo 1B Chris Davis OF Delino DeShields C Austin Hedges,,Gleyber Torres,2B,4.37%,2
46,1142179202,coach242,0,161.75,P Clayton Kershaw P Robbie Erlin SS Trea Turner OF Giancarlo Stanton 3B Anthony Rendon 2B Daniel Murphy OF Willie Calhoun OF Cody Bellinger C Mike Zunino 1B Luke Voit,,Paul Goldschmidt,1B,4.37%,2
46,1142227309,GoldenAce1970,0,161.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton 2B Rougned Odor 1B Paul Goldschmidt OF Mark Trumbo OF Cody Bellinger 3B Tim Beckham SS Brandon Crawford C Matt Wieters,,Mookie Betts,OF,4.37%,31
48,1142165881,Brandon.Crosby,0,161.35,P Zack Greinke P Jason Vargas OF Shin-soo Choo 2B Rougned Odor C Yasmani Grandal OF Joey Gallo OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham,,Jeff McNeil,2B,4.37%,0
49,1142359313,j_capps,0,161.15,P Nick Pivetta P Félix Hernández OF Mookie Betts OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo SS Elvis Andrus 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,Anthony Rendon,3B,4.37%,3
50,1142343537,ozona1987,0,160.55,P Zack Greinke P Félix Hernández 1B Freddie Freeman OF Aaron Hicks SS Johan Camargo OF Steve Pearce OF Cody Bellinger 3B Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Nelson Cruz,OF,3.93%,30
51,1142393733,ryebreadonly,0,160.15,P Nick Pivetta P Félix Hernández OF Mookie Betts OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo SS Elvis Andrus 3B Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Mike Zunino,C,3.93%,6
52,1142073058,tidehigh71,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Mason Williams,OF,3.93%,0
52,1142183068,MommysMoney420,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Yasmani Grandal,C,3.93%,13
52,1142194867,dandaman1693,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Joc Pederson,OF,3.93%,34
52,1142228005,dgolds1,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Yovani Gallardo,P,3.93%,7.4
52,1142308889,CaliBadBoy,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Jason Heyward,OF,3.93%,3
52,1142345544,ReidBolin13,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Jurickson Profar,3B,3.49%,27
52,1142384258,tooflyarod,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Freddie Freeman,1B,3.49%,12
52,1142397282,JHurrikane55,0,159.6,P Nick Pivetta OF J.D. Martinez OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar P Pablo López,,Luke Voit,1B,3.49%,0
60,1142394605,vevwo,0,159.55,P Zack Greinke P Félix Hernández OF Shin-soo Choo 2B Rougned Odor SS Elvis Andrus OF Mark Trumbo OF Cody Bellinger 1B Chris Davis 3B Adrián Beltré C Matt Wieters,,Ian Happ,OF,3.06%,0
61,1142358723,abragmania,0,158.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton SS Elvis Andrus OF Steve Pearce OF Adam Duvall 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar 1B Wilmer Flores,,Ozzie Albies,2B,3.06%,15
62,1142340652,wvgolf22,0,158.75,P Max Scherzer P Jason Vargas 2B Rougned Odor OF Adam Eaton 1B Daniel Murphy OF Matt Adams OF Steve Pearce SS Tim Beckham 3B Kyle Seager C Matt Wieters,,Delino DeShields,OF,3.06%,15
63,1142395291,suprme,0,158.55,P Zack Greinke P Félix Hernández OF Shin-soo Choo 2B Rougned Odor SS Elvis Andrus OF Mark Trumbo OF Cody Bellinger 1B Chris Davis 3B Tim Beckham C Matt Wieters,,Justin Smoak,1B,3.06%,7
64,1142389341,eagles51020,0,157.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo OF Steve Pearce OF Cody Bellinger 1B Chris Davis SS Tim Beckham C Tyler Flowers 3B Kyle Seager 2B Jonathan Villar,,Adam Jones,OF,3.06%,4
65,1142291114,Milo_frontel,0,156.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo SS Elvis Andrus 1B Steve Pearce OF Mark Trumbo 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar OF Mason Williams,,Blake Swihart,OF,3.06%,0
66,1142300365,jpadre69,0,155.95,P Mike Montgomery P Andrew Cashner OF Mookie Betts OF Giancarlo Stanton SS Didi Gregorius OF Andrew Benintendi 2B Gleyber Torres 3B Miguel Andújar 1B Steve Pearce C Austin Romine,,Anthony Rizzo,1B,2.62%,5
67,1142116522,Nklivin24,0,155.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Mike Zunino 2B Jonathan Villar,,Albert Almora Jr.,OF,2.62%,0
68,1142268267,Miamihoya,0,155.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo 2B Rougned Odor OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré OF Renato Núñez C Austin Hedges SS Orlando Arcia,,Yangervis Solarte,2B,2.62%,5
69,1142142587,Caesar88,0,154.75,P Clayton Kershaw P Robbie Erlin 2B Ozzie Albies OF Shin-soo Choo OF Aaron Hicks 3B Anthony Rendon OF Mark Trumbo 1B Chris Davis SS Tim Beckham C Austin Hedges,,José Reyes,SS,2.62%,7
70,1142334470,APKiller,0,154.4,P Clayton Kershaw P Nick Pivetta OF Shin-soo Choo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham OF Trey Mancini 2B Jonathan Villar 1B Wilmer Flores C Austin Hedges,,Aaron Hicks,OF,2.62%,20
71,1142386600,pulsaris,0,154.1,P Max Scherzer P Mike Montgomery OF Joey Gallo SS Elvis Andrus 1B Chris Davis 3B Adrián Beltré OF Jace Peterson OF Renato Núñez 2B Jonathan Villar C Austin Hedges,,Brandon Crawford,SS,2.62%,4
71,1142410353,Imabucki,0,154.1,P Max Scherzer P Mike Montgomery OF Joey Gallo SS Elvis Andrus 1B Chris Davis 3B Adrián Beltré OF Jace Peterson OF Renato Núñez 2B Jonathan Villar C Austin Hedges,,José Pirela,2B,2.62%,0
73,1142334934,redram38,0,154,P Zack Greinke 2B Gleyber Torres OF Matt Adams SS Jurickson Profar OF Joey Gallo 1B Justin Smoak OF Steve Pearce C Tyler Flowers 3B Kyle Seager P Pablo López,,Trea Turner,SS,2.62%,37
74,1142345790,tvand2514,0,153.7,P Zack Greinke P Mike Montgomery OF Bryce Harper SS Johan Camargo OF Nick Williams 1B Steve Pearce 3B Adrián Beltré OF Trey Mancini C Tyler Flowers 2B Jonathan Villar,,Miguel Andújar,3B,2.62%,0
75,1142179576,bigcsmiley,0,153.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo OF Steve Pearce OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar C Jeff Mathis,,Carlos Santana,1B,2.62%,8
76,1142188367,jtsafranek,0,153.35,P Max Scherzer P Robbie Erlin OF Giancarlo Stanton OF Ronald Acuña Jr. 1B Matt Adams OF Joc Pederson 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Madison Bumgarner,P,2.18%,17.25
77,1142392097,dcantrell365,0,152.95,P Max Scherzer P Félix Hernández OF Shin-soo Choo OF Steve Pearce OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Manny Machado,SS,2.18%,10
78,1142339495,dkinder86,0,152.75,P Max Scherzer P Jason Vargas OF J.D. Martinez OF Giancarlo Stanton OF Joey Gallo 1B Chris Davis SS Tim Beckham C Tyler Flowers 2B Jonathan Villar 3B Wilmer Flores,,Jace Peterson,OF,2.18%,3
79,1142091862,Moose5454,0,152.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo OF Steve Pearce OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar 1B Wilmer Flores,,Andrew Cashner,P,2.18%,-20.25
79,1142189541,brich1,0,152.6,P Zack Greinke P Nick Pivetta OF Hunter Renfroe 1B Steve Pearce OF Adam Duvall OF Cody Bellinger 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Brian Dozier,2B,2.18%,27
79,1142225967,mtshapanka,0,152.6,P Zack Greinke P Nick Pivetta 1B Steve Pearce OF Mark Trumbo OF Jason Heyward 2B Brian Dozier 3B Christian Villanueva SS Tim Beckham OF José Bautista C Tyler Flowers,,Orlando Arcia,SS,2.18%,3
79,1142308252,dannyoms,0,152.6,P Zack Greinke P Nick Pivetta OF Shin-soo Choo 1B Steve Pearce OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham OF Renato Núñez C Tyler Flowers 2B Jonathan Villar,,David Bote,3B,2.18%,0
79,1142334633,remtrigger,0,152.6,P Zack Greinke P Nick Pivetta SS Elvis Andrus 1B Steve Pearce OF Mark Trumbo OF Adam Duvall 3B Adrián Beltré 2B Eduardo Núñez OF Blake Swihart C Tyler Flowers,,Asdrúbal Cabrera,2B,2.18%,4
84,1142155820,upaymahrent,0,152.35,P Max Scherzer P Robbie Erlin OF Bryce Harper OF Shin-soo Choo SS Elvis Andrus OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,Billy Hamilton,OF,1.75%,7
85,1142098910,4th_nGoal,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Tyler Clippard,P,1.75%,-2.15
85,1142122976,Fat_Monkeys,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton 1B Paul Goldschmidt 2B Starlin Castro OF Mark Trumbo OF Cody Bellinger SS Tim Beckham 3B Justin Turner C Austin Romine,,Brian Johnson,P,1.75%,24.45
85,1142157479,mrcse13,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Willie Calhoun,OF,1.75%,14
85,1142189183,Chunkyblue,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Jhoulys Chacín,P,1.75%,-6.25
85,1142371594,Tx512Boi,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Max Muncy,3B,1.75%,18
85,1142379640,dlprince,0,149.75,P Max Scherzer P Jason Vargas OF Giancarlo Stanton OF Shin-soo Choo 1B Joey Gallo OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,César Hernández,2B,1.75%,0
91,1142274209,tjv4701,0,149.7,P Zack Greinke P Mike Montgomery 2B Gleyber Torres OF Nelson Cruz OF Steve Pearce OF Mark Trumbo 1B Chris Davis SS Tim Beckham 3B David Bote C Mike Zunino,,Mitch Haniger,OF,1.75%,8
92,1142379372,xpcoolbreeze8,0,149.15,P Nick Pivetta P Félix Hernández OF Rhys Hoskins OF Shin-soo Choo 2B Rougned Odor C Yasmani Grandal 3B Johan Camargo OF Mark Trumbo 1B Chris Davis SS Tim Beckham,,Andrew McCutchen,OF,1.75%,3
93,1142255123,yaopete,0,148.7,P Zack Greinke P Mike Montgomery OF Giancarlo Stanton OF Ronald Acuña Jr. SS Johan Camargo 1B Steve Pearce OF Jason Heyward 3B Adrián Beltré 2B Jonathan Villar C Jeff Mathis,,Erik Kratz,C,1.75%,0
94,1142122699,stingrizay,0,147.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Matt Adams OF Steve Pearce SS Tim Beckham 1B Eric Hosmer C Tyler Flowers 3B Evan Longoria 2B Jonathan Villar,,Wil Myers,OF,1.75%,0
94,1142315737,chopkins07,0,147.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Matt Adams OF Steve Pearce 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar C Matt Wieters 1B Wilmer Flores,,Jean Segura,SS,1.31%,0
96,1142105780,redraiderbt,0,147.6,P Nick Pivetta OF Bryce Harper OF Giancarlo Stanton 2B Ozzie Albies OF Ronald Acuña Jr. 3B Max Muncy 1B Justin Smoak SS Dansby Swanson C Tyler Flowers P Pablo López,,Addison Russell,SS,1.31%,3
97,1142328815,TeamNolen,0,147.5,P Clayton Kershaw P Mike Montgomery 3B Jurickson Profar OF Joey Gallo OF Willie Calhoun OF Mark Trumbo 1B Chris Davis SS Tim Beckham C Tyler Flowers 2B Jonathan Villar,,Odúbel Herrera,OF,1.31%,3
98,1142249092,big_pimpin,0,146.15,P Nick Pivetta P Félix Hernández OF Mookie Betts OF Giancarlo Stanton OF Ronald Acuña Jr. SS Jean Segura 1B Carlos Santana 3B Maikel Franco 2B Eduardo Núñez C Mike Zunino,,Jorge Alfaro,C,1.31%,0
99,1142337304,emanuerh,0,145.95,P Max Scherzer P Félix Hernández OF Shin-soo Choo C Willson Contreras 1B Steve Pearce OF Jason Heyward 3B Adrián Beltré OF Delino DeShields 2B Jonathan Villar SS José Reyes,,Andrew Benintendi,OF,1.31%,26
100,1142130069,ClutchCityFinest,0,144.15,P Nick Pivetta P Félix Hernández OF Giancarlo Stanton SS Manny Machado 2B Ian Kinsler 1B Daniel Murphy OF Joc Pederson 3B Max Muncy OF Albert Almora Jr. C Tyler Flowers,,Dansby Swanson,SS,1.31%,0
101,1142221591,radthad,0,143.75,P Max Scherzer OF Shin-soo Choo 2B Rougned Odor OF Joc Pederson 1B Carlos Santana OF Mark Trumbo SS Tim Beckham 3B Jace Peterson C Tyler Flowers P Tyler Clippard,,Justin Turner,3B,1.31%,24
