Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
15,1156476972,imadeit110 (3/6),0,147.35,P Clayton Kershaw P Mike Fiers OF Eddie Rosario C Yasmani Grandal 3B Matt Chapman OF Trey Mancini SS Marwin González 1B Lucas Duda 2B Chad Pinder OF Rosell Herrera,,Marcus Semien,SS,15.37%,2
15,1156552301,nyo420 (2/10),0,147.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Matt Adams OF Josh Reddick 1B Tyler White SS Marwin González 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Logan Forsythe,2B,14.95%,5
15,1156560099,nyo420 (5/10),0,147.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Stephen Piscotty OF Ramón Laureano 1B Tyler White SS Marwin González 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Cody Bellinger,OF,14.32%,3
18,1156429352,hardhatman (4/10),0,146.5,P Clayton Kershaw P Wei-Yin Chen OF Christian Yelich 2B Travis Shaw 1B José Martínez OF Corey Dickerson 3B Mike Moustakas OF Ramón Laureano SS Marwin González C Jonathan Lucroy,,Max Muncy,3B,13.26%,21
19,1156417117,Jjustin329 (4/4),0,146,P Jhoulys Chacín P Wei-Yin Chen OF Christian Yelich OF A.J. Pollock 3B Max Muncy OF Mitch Haniger 2B Travis Shaw 1B Yonder Alonso C Austin Romine SS JT Riddle,,Greg Garcia,2B,12.84%,8
20,1156429353,hardhatman (5/10),0,145.5,P Clayton Kershaw P Wei-Yin Chen OF Giancarlo Stanton SS Eduardo Escobar 1B José Martínez 3B Johan Camargo 2B Neil Walker OF Ramón Laureano OF Marwin González C Jonathan Lucroy,,German Márquez,P,12.63%,31.35
21,1156560121,nyo420 (10/10),0,145.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Nelson Cruz 1B Tyler White SS Marwin González 2B Chad Pinder OF Mark Canha OF Craig Gentry C Jonathan Lucroy,,Yan Gomes,C,12.21%,3
22,1156318254,Emac (3/10),0,144.65,P Clayton Kershaw P Sonny Gray 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier SS Ketel Marte OF Mark Canha C Jonathan Lucroy OF Franmil Reyes,,Yadier Molina,C,12.21%,3
23,1156429900,penninop (10/10),0,144.35,P Jameson Taillon P Robbie Ray OF Carlos González 3B Alex Bregman 2B Jose Altuve C J.T. Realmuto SS Carlos Correa 1B Tyler White OF Rafael Ortega OF Marwin González,,Sonny Gray,P,11.37%,29.85
24,1156491223,Chowzor,0,143.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González OF David Dahl 1B Miguel Sanó 2B Logan Forsythe C Jonathan Lucroy,,Chad Pinder,2B,11.16%,13
25,1156146264,cptnspaulding (9/10),0,141.5,P Clayton Kershaw P Wei-Yin Chen OF Nelson Cruz SS Jean Segura OF Mitch Haniger 2B Dee Gordon 1B Tyler Austin 3B Miguel Sanó C Mike Zunino OF Jake Cave,,Mike Zunino,C,11.16%,4
25,1156318261,Emac (10/10),0,141.5,P Clayton Kershaw P Wei-Yin Chen 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier SS Ketel Marte OF Kole Calhoun OF Chad Pinder C Jonathan Lucroy,,Edwin Encarnacion,1B,10.53%,3
27,1156133127,BigShotRobTX (7/10),0,140.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Khris Davis SS Marcus Semien 3B Matt Chapman 1B Matt Adams OF Marwin González 2B Greg Garcia C Jonathan Lucroy,,Jose Altuve,2B,10.53%,16
28,1156411382,KenneBellGT (1/4),0,140.15,P Jhoulys Chacín P Sonny Gray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Stephen Piscotty C Salvador Perez OF Marwin González,,Nelson Cruz,OF,10.53%,6
29,1156318257,Emac (6/10),0,139.65,P Clayton Kershaw P Sonny Gray 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier SS Ketel Marte OF Jake Cave C Jonathan Lucroy OF Franmil Reyes,,Nolan Arenado,3B,10.53%,16
30,1156418069,Arlowe84,0,138.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Craig Gentry,OF,9.68%,5
31,1156205003,onlyTeaM17-0WSB (2/4),0,138.45,P Jameson Taillon P John Gant OF Christian Yelich OF Giancarlo Stanton SS Francisco Lindor 1B Edwin Encarnacion OF Mitch Haniger 2B Ozzie Albies C Austin Romine 3B Colin Moran,,Justin Turner,3B,9.68%,14
32,1156560106,nyo420 (7/10),0,138.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Steven Souza Jr. OF Stephen Piscotty 1B Tyler White SS Marwin González 2B Chad Pinder OF Craig Gentry C Jonathan Lucroy,,Andrew Cashner,P,9.47%,11.15
32,1156560107,nyo420 (8/10),0,138.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado 2B Gleyber Torres OF Matt Adams 1B Tyler White SS Marwin González OF Mark Canha OF Craig Gentry C Jonathan Lucroy,,Tyler White,1B,9.05%,0
34,1156264081,Memodelane (1/3),0,138.2,P Robbie Ray P German Márquez OF Khris Davis 1B Max Muncy SS Jean Segura 2B Jose Altuve OF Whit Merrifield OF Nick Markakis 3B Kyle Seager C Salvador Perez,,Ramón Laureano,OF,9.05%,13
34,1156264083,Memodelane (2/3),0,138.2,P Robbie Ray P German Márquez OF Khris Davis 1B Max Muncy SS Jean Segura 2B Jose Altuve OF Whit Merrifield OF Nick Markakis 3B Kyle Seager C Salvador Perez,,Giancarlo Stanton,OF,8.84%,7
34,1156264089,Memodelane (3/3),0,138.2,P Robbie Ray P German Márquez OF Khris Davis 1B Max Muncy SS Jean Segura 2B Jose Altuve OF Whit Merrifield OF Nick Markakis 3B Kyle Seager C Salvador Perez,,Yonder Alonso,1B,8.63%,7
37,1156242848,steelcityman11,0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González 3B Matt Chapman 1B Yonder Alonso OF Matt Adams 2B Neil Walker SS Greg Garcia C Jonathan Lucroy,,Jhoulys Chacín,P,8.42%,14.3
37,1156330453,xtremeballer (1/3),0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Stephen Piscotty 2B Neil Walker OF Trey Mancini C Jonathan Lucroy,,Justin Verlander,P,8.21%,18.7
37,1156338610,xtremeballer (2/3),0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Stephen Piscotty 2B Neil Walker OF Trey Mancini C Jonathan Lucroy,,Neil Walker,2B,8.00%,0
37,1156340426,normsb,0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Stephen Piscotty 2B Neil Walker OF Trey Mancini C Jonathan Lucroy,,Chris Davis,1B,8.00%,3
41,1156560094,nyo420 (4/10),0,136.35,P Clayton Kershaw P Mike Fiers 3B Nolan Arenado OF Matt Adams OF Stephen Piscotty 1B Tyler White SS Marwin González 2B Chad Pinder OF Craig Gentry C Jonathan Lucroy,,Matt Carpenter,3B,7.79%,10
42,1156464779,ziggypool (10/10),0,136,P Aníbal Sánchez P Robbie Ray OF Carlos González 1B Max Muncy 3B Eduardo Escobar OF Gregory Polanco 2B Whit Merrifield SS Adalberto Mondesi C Salvador Perez OF Alex Gordon,,Jake Cave,OF,7.79%,0
43,1156388407,E.Subia69,0,135.45,P Mike Fiers P Wade LeBlanc OF Charlie Blackmon OF Giancarlo Stanton 3B Max Muncy OF Nelson Cruz 2B Jonathan Villar 1B Neil Walker SS Marwin González C Jonathan Lucroy,,Mike Moustakas,3B,7.79%,5
44,1156460304,ziggypool (8/10),0,134.85,P Jameson Taillon P German Márquez OF Charlie Blackmon OF Gregory Polanco C Francisco Cervelli OF Corey Dickerson 2B Gleyber Torres SS Johan Camargo 1B Josh Bell 3B Colin Moran,,José Martínez,1B,7.58%,3
45,1156405852,Keogh777 (2/10),0,134.25,P Corey Kluber P Sonny Gray 3B Alex Bregman 2B Jose Altuve 1B Yuli Gurriel SS Carlos Correa OF Derek Dietrich OF Josh Reddick OF Rafael Ortega C Jonathan Lucroy,,Ketel Marte,2B,7.58%,4
46,1156350531,redraiderbt (1/2),0,133.9,P Mike Fiers P German Márquez 1B Paul Goldschmidt OF Khris Davis 3B Justin Turner 2B Brian Dozier OF Stephen Piscotty OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Brian Dozier,2B,7.58%,3
46,1156350537,redraiderbt (2/2),0,133.9,P Mike Fiers P German Márquez 1B Paul Goldschmidt OF Khris Davis 3B Justin Turner 2B Brian Dozier OF Stephen Piscotty OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,José Ramírez,3B,7.16%,2
48,1156555926,Roxy1608,0,133.65,P Clayton Kershaw P Sonny Gray OF Charlie Blackmon OF Khris Davis OF Ramón Laureano 3B Kyle Seager 1B Josh Bell 2B Josh Harrison SS Greg Garcia C Jonathan Lucroy,,Mitch Haniger,OF,7.16%,18
49,1156486497,imadeit110 (4/6),0,133.35,P Clayton Kershaw P Mike Fiers OF Cody Bellinger 2B Brian Dozier 3B Matt Chapman 1B Luke Voit SS Marwin González OF Chad Pinder C Jonathan Lucroy OF Rosell Herrera,,Trey Mancini,OF,7.16%,17
50,1156421329,KenneBellGT (4/4),0,133,P Jhoulys Chacín P Wei-Yin Chen OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar 2B Jose Altuve SS Carlos Correa C Austin Romine 1B Tyler White OF Marwin González,,Michael Brantley,OF,6.95%,0
51,1156269748,jmsolano (9/10),0,132.9,P Mike Fiers P German Márquez OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story 2B DJ LeMahieu OF Ramón Laureano 1B Chris Davis OF Craig Gentry C Austin Hedges,,Francisco Lindor,SS,6.74%,0
52,1156194610,scblitch,0,132.8,P Sonny Gray P John Gant OF Ronald Acuña Jr. SS Francisco Lindor 1B Freddie Freeman OF Gregory Polanco OF Starling Marte 2B Jose Altuve C J.T. Realmuto 3B Matt Chapman,,Jed Lowrie,2B,6.53%,3
53,1156475446,ndallas40ty (2/10),0,132.5,P Justin Verlander P Clayton Kershaw OF Rafael Ortega SS Marwin González 1B Lucas Duda OF Jake Cave 3B David Fletcher 2B Logan Forsythe C Austin Hedges OF Rosell Herrera,,Christian Yelich,OF,6.53%,14
54,1156486512,imadeit110 (5/6),0,132.35,P Clayton Kershaw P Mike Fiers 2B Jose Altuve SS Marcus Semien 3B Matt Chapman OF Stephen Piscotty 1B Tyler White OF Marwin González C Jonathan Lucroy OF Rosell Herrera,,Ronald Acuña Jr.,OF,6.32%,10
55,1156566227,Ballerkb24 (1/3),0,132,P Robbie Ray P Andrew Cashner OF Charlie Blackmon OF Carlos González OF David Dahl 3B Justin Turner SS Manny Machado 1B Max Muncy 2B Brian Dozier C Tony Wolters,,Travis Shaw,2B,6.32%,3
55,1156566276,Ballerkb24 (2/3),0,132,P Robbie Ray P Andrew Cashner OF Charlie Blackmon OF Carlos González OF David Dahl 3B Justin Turner SS Manny Machado 1B Max Muncy 2B Brian Dozier C Tony Wolters,,Jaime Barria,P,6.11%,-3.45
55,1156568231,Ballerkb24 (3/3),0,132,P Robbie Ray P Andrew Cashner OF Charlie Blackmon OF Carlos González OF David Dahl 3B Justin Turner SS Manny Machado 1B Max Muncy 2B Brian Dozier C Tony Wolters,,Rafael Ortega,OF,6.11%,10
58,1156133121,BigShotRobTX (1/10),0,131.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 3B Matt Chapman 1B Matt Adams OF Stephen Piscotty SS Marwin González 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Johan Camargo,SS,5.89%,0
58,1156422384,Bthrane23 (1/2),0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Jason Kipnis,2B,5.89%,0
58,1156422391,Bthrane23 (2/2),0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,John Gant,P,5.89%,20.95
61,1156328659,MarinerdMikeZ,0,131.5,P Clayton Kershaw P Wei-Yin Chen SS Jean Segura OF Mitch Haniger C J.T. Realmuto 2B Jonathan Villar OF Derek Dietrich 3B Brian Anderson OF Kole Calhoun 1B Chris Davis,,John Ryan Murphy,C,5.89%,6
62,1156133122,BigShotRobTX (2/10),0,130.95,P Clayton Kershaw P Aníbal Sánchez OF Giancarlo Stanton 1B Edwin Encarnacion 3B Matt Chapman SS Marwin González OF Chad Pinder OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,Hernán Pérez,OF,5.68%,0
63,1156318252,Emac (1/10),0,130.65,P Clayton Kershaw P Robbie Ray 3B Justin Turner 1B Max Muncy OF Cody Bellinger 2B Brian Dozier SS Ketel Marte C Jonathan Lucroy OF Rosell Herrera OF Franmil Reyes,,Carlos González,OF,5.47%,17
64,1156400202,melmarco (2/6),0,130.5,P Justin Verlander P Clayton Kershaw 3B Kyle Seager OF Trey Mancini SS Andrelton Simmons OF Manuel Margot 2B Logan Forsythe 1B Hunter Dozier C Jonathan Lucroy OF Rosell Herrera,,Melky Cabrera,OF,5.47%,10
65,1156245769,cbrfan (1/2),0,129.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 1B Cody Bellinger 2B Brian Dozier OF Matt Adams SS Marwin González C Tony Wolters,,Rosell Herrera,OF,5.47%,3
65,1156248596,cbrfan (2/2),0,129.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 1B Cody Bellinger 2B Brian Dozier OF Matt Adams SS Marwin González C Tony Wolters,,Eddie Rosario,OF,5.47%,0
67,1156347724,Christopher580 (10/10),0,129.75,P Corey Kluber P German Márquez 3B Max Muncy SS Jean Segura 2B Robinson Canó OF Whit Merrifield C Salvador Perez 1B Ryan O'Hearn OF Alex Gordon OF Jorge Bonifacio,,Jameson Taillon,P,5.47%,28.5
68,1156279877,fast_enough,0,129.65,P Jhoulys Chacín P German Márquez OF Michael Brantley SS Manny Machado 3B Max Muncy 1B Edwin Encarnacion OF Cody Bellinger OF Stephen Piscotty 2B Chad Pinder C Jonathan Lucroy,,A.J. Pollock,OF,5.26%,10
69,1156362222,ejwilson1977 (6/6),0,129.5,P Clayton Kershaw P Wei-Yin Chen OF A.J. Pollock 3B Eduardo Escobar 2B Whit Merrifield OF Steven Souza Jr. C Salvador Perez SS Ketel Marte 1B Ryan O'Hearn OF Alex Gordon,,Ronald Torreyes,SS,5.26%,3
69,1156429351,hardhatman (3/10),0,129.5,P Clayton Kershaw P Wei-Yin Chen OF Christian Yelich 1B Edwin Encarnacion 2B Travis Shaw 3B Mike Moustakas OF Stephen Piscotty OF Ramón Laureano SS Greg Garcia C Jonathan Lucroy,,Alex Bregman,3B,5.05%,18
71,1156208611,onlyTeaM17-0WSB (3/4),0,129.3,P German Márquez P John Gant 1B Matt Carpenter OF Charlie Blackmon OF Giancarlo Stanton OF Carlos González SS Dansby Swanson C Yadier Molina 2B Neil Walker 3B Miguel Sanó,,Steven Souza Jr.,OF,5.05%,4
72,1156220226,ejwilson1977 (2/6),0,128.85,P Aníbal Sánchez P Wei-Yin Chen OF Christian Yelich 1B Jesús Aguilar OF Gregory Polanco OF Starling Marte 2B Travis Shaw C Francisco Cervelli SS Jorge Polanco 3B Colin Moran,,Paul Goldschmidt,1B,5.05%,3
73,1156429350,hardhatman (2/10),0,127.65,P Clayton Kershaw P Robbie Ray 1B Edwin Encarnacion SS Marcus Semien 3B Matt Chapman OF Corey Dickerson OF Ramón Laureano OF Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Trevor Story,SS,5.05%,2
74,1156206027,cheetah917 (2/3),0,127.4,P Justin Verlander P Wei-Yin Chen OF Khris Davis 3B Matt Chapman 1B Yonder Alonso 2B Jonathan Villar OF Stephen Piscotty OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Austin Dean,OF,4.84%,0
75,1156189873,elindy4 (9/10),0,127.35,P Clayton Kershaw P Mike Fiers OF Khris Davis 3B Eduardo Escobar OF Ramón Laureano SS Ketel Marte 2B Chad Pinder OF Mark Canha 1B Chris Davis C Jonathan Lucroy,,Tony Wolters,C,4.84%,11
75,1156486531,imadeit110 (6/6),0,127.35,P Clayton Kershaw P Mike Fiers 1B José Martínez 2B Brian Dozier 3B Matt Chapman C Chris Iannetta OF Trey Mancini SS Marwin González OF Chad Pinder OF Rosell Herrera,,Eduardo Escobar,3B,4.84%,14
77,1156392454,lagreen14 (1/2),0,127.15,P Clayton Kershaw P German Márquez 2B Travis Shaw OF Melky Cabrera 3B Mike Moustakas 1B Yonder Alonso C Manny Piña SS Marwin González OF Chad Pinder OF Mark Canha,,Manny Machado,SS,4.84%,21
78,1156293612,t5662jp (9/10),0,126.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Nelson Cruz SS Jean Segura OF Mitch Haniger 2B Robinson Canó 1B Josh Bell C Mike Zunino,,Miguel Andújar,3B,4.63%,6
79,1156327121,joshgrabeel (1/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Ozzie Albies,2B,4.63%,3
79,1156327130,joshgrabeel (2/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Chris Taylor,OF,4.21%,5
79,1156327136,joshgrabeel (3/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Carlos Correa,SS,4.00%,0
79,1156327154,joshgrabeel (4/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Jorge Polanco,SS,4.00%,5
79,1156327168,joshgrabeel (5/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Salvador Perez,C,4.00%,9
79,1156329017,joshgrabeel (6/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,David Fletcher,2B,4.00%,0
79,1156329028,joshgrabeel (7/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Brett Kennedy,P,4.00%,10.45
79,1156329034,joshgrabeel (8/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Tyler O'Neill,OF,3.79%,0
79,1156329046,joshgrabeel (9/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Dansby Swanson,SS,3.79%,17
79,1156329060,joshgrabeel (10/10),0,126.5,P Mike Fiers P John Gant OF Khris Davis 3B Justin Turner 1B Max Muncy OF Nelson Cruz OF Cody Bellinger 2B Jose Altuve SS Dansby Swanson C Mike Zunino,,Cedric Mullins,OF,3.79%,0
89,1156449095,starrstrukk,0,125.9,P Mike Fiers P German Márquez SS Manny Machado 3B Max Muncy OF Cody Bellinger C Yasmani Grandal OF Chris Taylor OF Steven Souza Jr. 2B Chad Pinder 1B Chris Davis,,Jonathan Villar,2B,3.58%,0
90,1156463589,djweav77,0,125.75,P Clayton Kershaw P John Gant 3B Justin Turner OF Cody Bellinger 2B Jose Altuve OF Mitch Haniger 1B Yonder Alonso SS Jorge Polanco C Salvador Perez OF Mark Canha,,Nick Markakis,OF,3.37%,3
91,1156401325,lagreen14 (2/2),0,125.15,P Clayton Kershaw P German Márquez OF Melky Cabrera 2B Robinson Canó 3B Mike Moustakas 1B Yonder Alonso OF Hernán Pérez C Manny Piña SS Marwin González OF Chad Pinder,,Corey Dickerson,OF,3.37%,0
92,1156534674,kgraine (1/2),0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Greg Allen,OF,3.37%,0
92,1156543453,kgraine (2/2),0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Whit Merrifield,2B,3.37%,12
92,1156581915,mirzo2017,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Josh Reddick,OF,3.37%,11
95,1156560552,Proney,0,124.7,P Robbie Ray P Sonny Gray 1B Matt Carpenter OF A.J. Pollock 3B Alex Bregman 2B Jose Altuve OF Eddie Rosario C Salvador Perez SS Ketel Marte OF Rafael Ortega,,Gleyber Torres,2B,3.37%,10
96,1156204997,onlyTeaM17-0WSB (1/4),0,124.45,P Jameson Taillon P John Gant OF Christian Yelich OF Khris Davis OF Carlos González 3B Max Muncy 1B Edwin Encarnacion 2B Ozzie Albies C Francisco Cervelli SS Miguel Rojas,,Derek Dietrich,OF,3.37%,3
97,1156368214,HammerDFS (2/2),0,124.35,P Clayton Kershaw P Mike Fiers 1B Max Muncy SS Marcus Semien 3B Matt Chapman 2B Neil Walker OF Rafael Ortega OF Alex Gordon OF Craig Gentry C Jonathan Lucroy,,Brett Gardner,OF,3.16%,9
97,1156550670,abragmania (1/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Alex Gordon,OF,3.16%,0
97,1156550671,abragmania (2/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Miguel Sanó,3B,3.16%,14
97,1156550672,abragmania (3/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Austin Hedges,C,3.16%,17
97,1156550673,abragmania (4/10),0,124.35,P Jameson Taillon P Sonny Gray 3B Matt Carpenter OF Charlie Blackmon OF Nelson Cruz 1B José Martínez C Yadier Molina OF Matt Adams SS Marwin González 2B Greg Garcia,,Andrelton Simmons,SS,3.16%,12
