Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,1140444328,Clemens21k,0,134.55,P Robbie Ray P Edwin Jackson 3B José Ramírez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt OF Odúbel Herrera SS Chris Taylor 2B Jedd Gyorko C Jonathan Lucroy,,Julio Teheran,P,9.16%,12.45
28,1140244660,Wiggy8544 (1/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Ketel Marte,2B,9.16%,11
28,1140247637,Wiggy8544 (2/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Mookie Betts,OF,9.05%,0
28,1140247644,Wiggy8544 (3/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Andrew McCutchen,OF,8.82%,11
28,1140587530,coreybking (1/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,David Price,P,8.12%,20.6
28,1140594908,DibberCrush,0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Charlie Blackmon,OF,8.00%,5
28,1140596074,coreybking (2/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Edwin Encarnacion,1B,7.66%,14
28,1140596663,coreybking (3/3),0,134,P David Price P Robbie Ray 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. SS Nick Ahmed OF Steven Souza Jr. 2B Jedd Gyorko OF Marcell Ozuna C Tyler Flowers,,Eddie Rosario,OF,7.31%,2
35,1140563876,trenter,0,132.3,P Tyler Anderson P Robbie Ray OF Khris Davis 3B Nolan Arenado OF Charlie Blackmon 2B Jed Lowrie OF Steven Souza Jr. SS Johan Camargo C Tyler Flowers 1B Eric Hosmer,,Matt Chapman,3B,7.08%,6
36,1140289044,dragonheart7 (2/2),0,132.25,P Robbie Ray P Eric Lauer 3B José Ramírez SS Francisco Lindor OF Rhys Hoskins OF Khris Davis OF Ronald Acuña Jr. 2B Jed Lowrie 1B Matt Olson C Tyler Flowers,,Brian Dozier,2B,6.96%,5
37,1140587376,thesandlot24 (1/3),0,130.9,P Robbie Ray P Carlos Martínez 2B Ozzie Albies 1B Edwin Encarnacion OF Ronald Acuña Jr. OF Andrew McCutchen C Buster Posey SS Johan Camargo OF Marcell Ozuna 3B Chase d'Arnaud,,Rhys Hoskins,OF,6.96%,12
37,1140587391,thesandlot24 (2/3),0,130.9,P Robbie Ray P Carlos Martínez 2B Ozzie Albies 1B Edwin Encarnacion OF Ronald Acuña Jr. OF Andrew McCutchen C Buster Posey SS Johan Camargo OF Marcell Ozuna 3B Chase d'Arnaud,,Nick Ahmed,SS,6.84%,7
39,1140594918,pumpkineater81 (1/3),0,129.55,P Robbie Ray P Edwin Jackson 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley OF Jon Jay OF Steven Souza Jr. 2B José Pirela C John Ryan Murphy,,J.D. Martinez,OF,6.73%,2
39,1140603432,pumpkineater81 (2/3),0,129.55,P Robbie Ray P Edwin Jackson 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley OF Jon Jay OF Steven Souza Jr. 2B José Pirela C John Ryan Murphy,,Derek Holland,P,6.26%,13.65
39,1140603465,pumpkineater81 (3/3),0,129.55,P Robbie Ray P Edwin Jackson 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley OF Jon Jay OF Steven Souza Jr. 2B José Pirela C John Ryan Murphy,,Buster Posey,C,6.15%,8
42,1140512666,Jondrea80 (1/3),0,129.05,P Freddy Peralta P Eric Lauer 3B José Ramírez SS Francisco Lindor 1B Edwin Encarnacion OF Michael Brantley OF Joey Gallo C Robinson Chirinos OF Steven Souza Jr. 2B Jason Kipnis,,Evan Longoria,3B,5.92%,5
43,1140264947,CubsFamily (1/3),0,128.95,P Gerrit Cole P Edwin Jackson 1B Edwin Encarnacion OF Joc Pederson SS Jurickson Profar C Buster Posey OF Marcell Ozuna 2B Eduardo Núñez OF Jake Cave 3B Martín Prado,,Paul DeJong,SS,5.80%,0
44,1140305710,cmahon23 (3/3),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley C Tyler Flowers OF Dee Gordon OF Nick Martini 2B Chase d'Arnaud,,Greg Allen,OF,5.57%,3
44,1140320004,greentongueman (1/2),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley 2B Ketel Marte OF Nick Martini C Jonathan Lucroy OF Greg Allen,,Tyler Anderson,P,5.10%,11.9
44,1140320013,greentongueman (2/2),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley 2B Ketel Marte OF Nick Martini C Jonathan Lucroy OF Greg Allen,,Melky Cabrera,OF,5.10%,5
44,1140388304,dkinder86 (1/3),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley C Tyler Flowers OF Dee Gordon OF Nick Martini 2B Chase d'Arnaud,,Jason Kipnis,2B,4.76%,3
44,1140388306,dkinder86 (2/3),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley C Tyler Flowers OF Dee Gordon OF Nick Martini 2B Chase d'Arnaud,,Russell Martin,C,4.76%,7
44,1140396961,dkinder86 (3/3),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley C Tyler Flowers OF Dee Gordon OF Nick Martini 2B Chase d'Arnaud,,Nick Markakis,OF,4.41%,0
44,1140573352,corinthians924 (1/3),0,128.9,P Robbie Ray P Carlos Martínez 3B José Ramírez SS Francisco Lindor 1B Paul Goldschmidt OF Michael Brantley 2B Ketel Marte OF Nick Martini C Jonathan Lucroy OF Greg Allen,,Yadier Molina,C,4.06%,0
51,1140287797,4th_and_29,0,127.35,P James Paxton P Robbie Ray OF Khris Davis OF Joc Pederson SS Jorge Polanco OF Hunter Renfroe 1B Matt Olson 3B Christian Villanueva C Tyler Flowers 2B Chase d'Arnaud,,Eduardo Núñez,3B,3.94%,20
52,1140474185,dbobwillis,0,127.05,P Freddy Peralta P Eric Lauer 3B José Ramírez OF A.J. Pollock OF Rhys Hoskins SS Eduardo Escobar 1B Freddie Freeman OF Derek Dietrich 2B Starlin Castro C Tyler Flowers,,Max Muncy,3B,3.83%,10
53,1140255353,Cui2iousGeoi2ge,0,127,P David Price P Robbie Ray 3B José Ramírez OF Michael Brantley OF Ronald Acuña Jr. SS Paul DeJong 1B Matt Olson 2B Jedd Gyorko OF Marcell Ozuna C Sandy Leon,,Edwin Jackson,P,3.83%,23.15
54,1140607416,dblk88 (1/3),0,126.65,P Gerrit Cole P Eric Lauer 3B José Ramírez SS Eduardo Escobar OF Steven Souza Jr. 1B Justin Bour OF Manuel Margot OF Marcell Ozuna C Tyler Flowers 2B Dee Gordon,,Travis Shaw,2B,3.60%,15
54,1140616269,dblk88 (2/3),0,126.65,P Gerrit Cole P Eric Lauer 3B José Ramírez SS Eduardo Escobar OF Steven Souza Jr. 1B Justin Bour OF Manuel Margot OF Marcell Ozuna C Tyler Flowers 2B Dee Gordon,,Andrew Benintendi,OF,3.48%,0
56,1140571372,ezmoneyyy (3/3),0,125.9,P Robbie Ray P Carlos Martínez 3B José Ramírez 1B Paul Goldschmidt 2B Ketel Marte OF Andrew McCutchen SS Jorge Polanco OF Max Kepler C Russell Martin OF Nick Martini,,James Paxton,P,3.48%,33.95
57,1140354821,mtshapanka (1/3),0,125.55,P Robbie Ray P Edwin Jackson OF Christian Yelich SS Francisco Lindor 1B Paul Goldschmidt 3B Matt Chapman 2B Jed Lowrie OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers,,Ryan McMahon,3B,3.48%,3
57,1140364090,mtshapanka (2/3),0,125.55,P Robbie Ray P Edwin Jackson OF Christian Yelich SS Francisco Lindor 1B Paul Goldschmidt 3B Matt Chapman 2B Jed Lowrie OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers,,Hunter Renfroe,OF,3.36%,16
57,1140364122,mtshapanka (3/3),0,125.55,P Robbie Ray P Edwin Jackson OF Christian Yelich SS Francisco Lindor 1B Paul Goldschmidt 3B Matt Chapman 2B Jed Lowrie OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers,,Brandon Crawford,SS,3.25%,5
60,1140457963,sinslappa-pick6 (3/3),0,125.45,P James Paxton P Carlos Martínez 1B Yonder Alonso 2B Rougned Odor OF Ronald Acuña Jr. SS Jurickson Profar OF Nelson Cruz 3B Maikel Franco OF Roman Quinn C Mike Zunino,,Justin Bour,1B,3.25%,4
61,1140326119,zimbo5 (1/3),0,125.1,P Derek Holland P Julio Teheran 3B José Ramírez SS Francisco Lindor OF Michael Brantley 2B Ketel Marte OF Jon Jay OF Steven Souza Jr. C John Ryan Murphy 1B Ryan McMahon,,Manuel Margot,OF,3.25%,2
62,1140451087,xdeex (1/3),0,125.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt SS Brandon Crawford C Tyler Flowers OF Nick Martini 2B Chase d'Arnaud,,Christian Villanueva,3B,3.25%,10
62,1140460549,xdeex (2/3),0,125.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt SS Brandon Crawford C Tyler Flowers OF Nick Martini 2B Chase d'Arnaud,,Gerrit Cole,P,3.25%,22.8
62,1140460556,xdeex (3/3),0,125.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt SS Brandon Crawford C Tyler Flowers OF Nick Martini 2B Chase d'Arnaud,,Jake Cave,OF,3.13%,3
65,1140172910,RyderCup616 (1/3),0,124.9,P Robbie Ray P Carlos Martínez 3B José Ramírez OF Eddie Rosario OF Ronald Acuña Jr. C Yadier Molina 1B Justin Bour OF Marcell Ozuna 2B Chase d'Arnaud SS Scott Kingery,,Joc Pederson,OF,3.13%,3
65,1140178856,RyderCup616 (2/3),0,124.9,P Robbie Ray P Carlos Martínez 3B José Ramírez OF Eddie Rosario OF Ronald Acuña Jr. C Yadier Molina 1B Justin Bour OF Marcell Ozuna 2B Chase d'Arnaud SS Scott Kingery,,Yangervis Solarte,2B,3.02%,3
65,1140178866,RyderCup616 (3/3),0,124.9,P Robbie Ray P Carlos Martínez 3B José Ramírez OF Eddie Rosario OF Ronald Acuña Jr. C Yadier Molina 1B Justin Bour OF Marcell Ozuna 2B Chase d'Arnaud SS Scott Kingery,,Freddie Freeman,1B,2.90%,14
65,1140369915,wilmur3,0,124.9,P Robbie Ray P Carlos Martínez 3B José Ramírez OF Eddie Rosario OF Ronald Acuña Jr. C Yadier Molina 1B Justin Bour OF Marcell Ozuna 2B Chase d'Arnaud SS Scott Kingery,,Jean Segura,SS,2.67%,5
65,1140564099,Wilddon235,0,124.9,P Robbie Ray P Carlos Martínez 3B José Ramírez OF Eddie Rosario OF Ronald Acuña Jr. C Yadier Molina 1B Justin Bour OF Marcell Ozuna 2B Chase d'Arnaud SS Scott Kingery,,Cody Bellinger,OF,2.55%,2
70,1140523935,CookieBeekk (1/2),0,123.9,P Robbie Ray P Carlos Martínez 1B Paul Goldschmidt OF Ronald Acuña Jr. 2B Brian Dozier OF Jon Jay OF Steven Souza Jr. SS Jorge Polanco 3B Johan Camargo C Tyler Flowers,,Jon Jay,OF,2.55%,17
70,1140523936,CookieBeekk (2/2),0,123.9,P Robbie Ray P Carlos Martínez 1B Paul Goldschmidt OF Ronald Acuña Jr. 2B Brian Dozier OF Jon Jay OF Steven Souza Jr. SS Jorge Polanco 3B Johan Camargo C Tyler Flowers,,Curtis Granderson,OF,2.55%,7
72,1140240687,CJNIII,0,123.35,P James Paxton P Robbie Ray 1B Paul Goldschmidt SS Eduardo Escobar OF Andrew McCutchen OF Nick Markakis OF Steven Souza Jr. 3B Evan Longoria C Tyler Flowers 2B Chase d'Arnaud,,Marcus Semien,SS,2.55%,12
73,1140419801,bighitfrom20,0,123.25,P Robbie Ray P Eric Lauer 3B José Ramírez SS Francisco Lindor OF A.J. Pollock OF Rhys Hoskins 1B Paul Goldschmidt 2B Jed Lowrie OF Marcell Ozuna C Russell Martin,,Manny Machado,SS,2.55%,20
74,1140591878,1saxmaniac,0,122.5,P Aaron Nola P Carlos Martínez OF Rhys Hoskins OF Ronald Acuña Jr. 1B Freddie Freeman OF Odúbel Herrera 3B Christian Villanueva 2B Jason Kipnis C Tyler Flowers SS Scott Kingery,,Shane Bieber,P,2.44%,17.45
75,1140279262,aaron.algas,0,122.4,P Gerrit Cole P David Price 1B Justin Smoak SS Johan Camargo OF Marcell Ozuna C Tyler Flowers OF Nick Martini 2B Chase d'Arnaud OF Jake Cave 3B Ryan McMahon,,Yan Gomes,C,2.44%,14
76,1140326386,HypeBigelow (1/2),0,122.25,P Robbie Ray P Eric Lauer 3B José Ramírez SS Francisco Lindor OF Khris Davis C Yasmani Grandal OF Ronald Acuña Jr. 1B Freddie Freeman OF Melky Cabrera 2B Yangervis Solarte,,Yasmani Grandal,C,2.44%,7
76,1140335919,HypeBigelow (2/2),0,122.25,P Robbie Ray P Eric Lauer 3B José Ramírez SS Francisco Lindor OF Khris Davis C Yasmani Grandal OF Ronald Acuña Jr. 1B Freddie Freeman OF Melky Cabrera 2B Yangervis Solarte,,Jonathan Lucroy,C,2.44%,15
78,1140369820,along23 (1/3),0,122.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock 1B Paul Goldschmidt SS Nick Ahmed OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers 2B Dee Gordon,,Sandy Leon,C,2.20%,3
78,1140369824,along23 (2/3),0,122.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock 1B Paul Goldschmidt SS Nick Ahmed OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers 2B Dee Gordon,,José Pirela,2B,2.20%,5
78,1140369827,along23 (3/3),0,122.05,P Robbie Ray P Derek Holland 3B José Ramírez OF A.J. Pollock 1B Paul Goldschmidt SS Nick Ahmed OF Steven Souza Jr. OF Marcell Ozuna C Tyler Flowers 2B Dee Gordon,,Nelson Cruz,OF,1.97%,11
81,1140281157,headbusta55,0,122,P David Price P Robbie Ray OF Khris Davis 1B Paul Goldschmidt 3B Eduardo Escobar OF Ronald Acuña Jr. 2B Jed Lowrie SS Marcus Semien OF Nick Martini C Jonathan Lucroy,,Aaron Nola,P,1.97%,25
81,1140457226,scrickman (2/2),0,122,P David Price P Robbie Ray SS Francisco Lindor C Yasmani Grandal OF Derek Dietrich OF Hunter Renfroe 3B Christian Villanueva OF Dexter Fowler 2B Chase Utley 1B Eric Hosmer,,Carlos Santana,1B,1.86%,5
83,1140448596,sinslappa-pick6 (2/3),0,121.45,P Aaron Nola P Julio Teheran OF Rhys Hoskins 3B Nolan Arenado C Yasmani Grandal OF Ronald Acuña Jr. 1B Carlos Santana OF Dee Gordon 2B Eduardo Núñez SS Freddy Galvis,,Stephen Piscotty,OF,1.86%,21
84,1140325560,tbello22 (1/3),0,121,P David Price P Robbie Ray 2B Ozzie Albies 1B Paul Goldschmidt OF Ronald Acuña Jr. SS Ketel Marte OF Steven Souza Jr. C Tyler Flowers OF Nick Martini 3B Chase d'Arnaud,,Chris Taylor,SS,1.74%,0
84,1140578561,Jerycho (1/2),0,121,P David Price P Robbie Ray 1B Paul Goldschmidt SS Eduardo Escobar 2B Jed Lowrie OF Jon Jay C Buster Posey 3B Evan Longoria OF Stephen Piscotty OF Nick Martini,,Christian Yelich,OF,1.62%,7
84,1140578686,Jerycho (2/2),0,121,P David Price P Robbie Ray 1B Paul Goldschmidt SS Eduardo Escobar 2B Jed Lowrie OF Jon Jay C Buster Posey 3B Evan Longoria OF Stephen Piscotty OF Nick Martini,,Nolan Arenado,3B,1.62%,23
87,1140281578,JoshFoster20,0,120.95,P Gerrit Cole P Edwin Jackson OF Mookie Betts 3B José Ramírez SS Miguel Rojas 2B Eduardo Núñez OF Jake Cave OF Delino DeShields 1B Ryan McMahon C Sandy Leon,,Dansby Swanson,SS,1.62%,2
88,1140312481,vape1j,0,120.9,P Kenta Maeda P Robbie Ray 3B José Ramírez SS Francisco Lindor 1B Justin Bour OF Marcell Ozuna C Tyler Flowers OF Dee Gordon 2B Chase d'Arnaud OF Greg Allen,,Matt Olson,1B,1.51%,5
89,1140560914,smellyrelly216 (1/2),0,120.25,P Gerrit Cole P Julio Teheran 3B José Ramírez SS Jorge Polanco OF Melky Cabrera OF Robbie Grossman OF Nick Martini 2B Chase d'Arnaud 1B Ryan McMahon C Sandy Leon,,Austin Hedges,C,1.51%,10
90,1140266750,CubsFamily (3/3),0,119.95,P Gerrit Cole P Edwin Jackson OF Charlie Blackmon 1B Ian Desmond 2B Jed Lowrie OF Steven Souza Jr. SS Marcus Semien C Tyler Flowers OF Jake Cave 3B Martín Prado,,Roman Quinn,OF,1.51%,3
91,1140388021,Jimbobwae42 (1/3),0,119.9,P Robbie Ray P Carlos Martínez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt 3B Eduardo Escobar SS Nick Ahmed OF Steven Souza Jr. 2B Chase d'Arnaud C Jonathan Lucroy,,Freddy Peralta,P,1.39%,14.2
91,1140388022,Jimbobwae42 (2/3),0,119.9,P Robbie Ray P Carlos Martínez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt 3B Eduardo Escobar SS Nick Ahmed OF Steven Souza Jr. 2B Chase d'Arnaud C Jonathan Lucroy,,Max Kepler,OF,1.39%,5
91,1140396450,Jimbobwae42 (3/3),0,119.9,P Robbie Ray P Carlos Martínez OF A.J. Pollock OF Khris Davis 1B Paul Goldschmidt 3B Eduardo Escobar SS Nick Ahmed OF Steven Souza Jr. 2B Chase d'Arnaud C Jonathan Lucroy,,Xander Bogaerts,SS,1.28%,0
91,1140545162,Firedog50 (1/3),0,119.9,P Robbie Ray P Carlos Martínez SS Francisco Lindor 1B Paul Goldschmidt OF Ronald Acuña Jr. OF Andrew McCutchen C Buster Posey OF Austin Slater 3B Mike Moustakas 2B Chase d'Arnaud,,Eric Hosmer,1B,1.28%,15
91,1140545169,Firedog50 (2/3),0,119.9,P Robbie Ray P Carlos Martínez SS Francisco Lindor 1B Paul Goldschmidt OF Ronald Acuña Jr. OF Andrew McCutchen C Buster Posey OF Austin Slater 3B Mike Moustakas 2B Chase d'Arnaud,,Jurickson Profar,SS,1.16%,11
91,1140545174,Firedog50 (3/3),0,119.9,P Robbie Ray P Carlos Martínez SS Francisco Lindor 1B Paul Goldschmidt OF Ronald Acuña Jr. OF Andrew McCutchen C Buster Posey OF Austin Slater 3B Mike Moustakas 2B Chase d'Arnaud,,Scott Kingery,SS,1.16%,0
91,1140576124,cfhoops,0,119.9,P Robbie Ray P Carlos Martínez 3B José Ramírez 1B Paul Goldschmidt OF Ronald Acuña Jr. OF Joc Pederson SS Jorge Polanco C Tyler Flowers 2B Dee Gordon OF Nick Martini,,Yonder Alonso,1B,1.16%,9
