Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
54,1140808813,CaliBadBoy (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Josh Harrison,2B,2.78%,2
54,1140808816,CaliBadBoy (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Andrew Benintendi,OF,2.67%,8
54,1140812459,redspecial,0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Travis Shaw,3B,2.67%,0
54,1140869343,da1andonlybc (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Tyler Skaggs,P,2.55%,-13.7
54,1140869346,da1andonlybc (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Avisaíl García,OF,2.55%,3
54,1140873018,dandaman1693 (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Max Muncy,3B,2.44%,0
54,1140873028,dandaman1693 (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Evan Gattis,C,2.32%,19
54,1140878098,dandaman1693 (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,David Freese,3B,2.20%,16
54,1140951284,Adam_N (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,James McCann,C,2.20%,2
54,1140957997,Adam_N (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Francisco Cervelli,C,2.20%,19
54,1140958001,Adam_N (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Rougned Odor,2B,2.09%,0
54,1141081781,mrh1981 (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Kiké Hernández,OF,2.09%,0
54,1141081782,mrh1981 (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Matt Duffy,3B,2.09%,13
54,1141081783,mrh1981 (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Daniel Descalso,2B,2.09%,5
54,1141093857,jddowning10 (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Rosell Herrera,OF,2.09%,3
54,1141093865,jddowning10 (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Mike Leake,P,2.09%,10.1
54,1141093871,jddowning10 (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Kolby Allard,P,1.97%,2.05
54,1141098932,da1andonlybc (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,César Hernández,2B,1.97%,2
54,1141153799,ReidBolin13 (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Kurt Suzuki,C,1.97%,11
54,1141153852,ReidBolin13 (2/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Daniel Murphy,2B,1.97%,41
54,1141163602,ReidBolin13 (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Matt Chapman,3B,1.97%,11
54,1141200219,crazyivan24 (1/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Jason Kipnis,2B,1.86%,0
54,1141200231,crazyivan24 (3/3),0,179.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner 2B Whit Merrifield 1B Ryan Zimmerman OF Steven Souza Jr. C Blake Swihart OF Alex Gordon,,Ronald Acuña Jr.,OF,1.86%,22
87,1141027117,tcoker002,0,178.65,P Masahiro Tanaka P Danny Duffy OF A.J. Pollock 3B Anthony Rendon SS Trea Turner 1B Ryan Zimmerman OF Steven Souza Jr. 2B Niko Goodrum OF Blake Swihart C Jonathan Lucroy,,Anthony Rizzo,1B,1.86%,2
88,1140951905,BSalad13 (1/3),0,178.25,P Masahiro Tanaka P Zack Godley 1B Paul Goldschmidt 3B Anthony Rendon OF Brett Gardner SS Trea Turner 2B Whit Merrifield OF Niko Goodrum C Blake Swihart OF Alex Gordon,,Matt Wieters,C,1.86%,13
88,1140958431,BSalad13 (2/3),0,178.25,P Masahiro Tanaka P Zack Godley 1B Paul Goldschmidt 3B Anthony Rendon OF Brett Gardner SS Trea Turner 2B Whit Merrifield OF Niko Goodrum C Blake Swihart OF Alex Gordon,,J.D. Martinez,OF,1.74%,9
88,1140958442,BSalad13 (3/3),0,178.25,P Masahiro Tanaka P Zack Godley 1B Paul Goldschmidt 3B Anthony Rendon OF Brett Gardner SS Trea Turner 2B Whit Merrifield OF Niko Goodrum C Blake Swihart OF Alex Gordon,,José Peraza,SS,1.74%,0
91,1141078350,fibberfox,0,178.15,P Jack Flaherty P Zack Godley OF Mike Trout SS Trea Turner OF Matt Kemp 1B Ryan Zimmerman 3B Mike Moustakas OF Josh Reddick 2B Niko Goodrum C Blake Swihart,,Walker Buehler,P,1.74%,24.75
92,1140826380,Syv37,0,177.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 1B Paul Goldschmidt OF Brett Gardner SS Trea Turner 3B Mike Moustakas OF Michael A. Taylor C Blake Swihart 2B Jeff McNeil,,Leury García,OF,1.74%,0
92,1141073420,benjismith10 (3/3),0,177.25,P Masahiro Tanaka P Zack Godley OF Aaron Hicks 3B Anthony Rendon SS Trea Turner 1B Edwin Encarnacion 2B Gleyber Torres OF Josh Reddick C Blake Swihart OF Alex Gordon,,Freddie Freeman,1B,1.62%,13
94,1140846288,clarkgriswold (3/3),0,176.25,P Masahiro Tanaka P Zack Godley OF Giancarlo Stanton 3B Anthony Rendon SS Trea Turner OF Michael Conforto OF Nicholas Castellanos 1B Ryan Zimmerman 2B Niko Goodrum C James McCann,,Stephen Piscotty,OF,1.62%,2
94,1141014520,psumav (1/3),0,176.25,P Masahiro Tanaka P Zack Godley 3B José Ramírez 1B Paul Goldschmidt SS Trea Turner OF Kiké Hernández OF Josh Reddick 2B Niko Goodrum C Blake Swihart OF Marwin González,,Jordan Luplow,OF,1.62%,2
94,1141014537,psumav (2/3),0,176.25,P Masahiro Tanaka P Zack Godley 3B José Ramírez 1B Paul Goldschmidt SS Trea Turner OF Kiké Hernández OF Josh Reddick 2B Niko Goodrum C Blake Swihart OF Marwin González,,Tanner Roark,P,1.62%,29.35
