Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2718,1142204445,R0cc01,0,146.6,P Zack Greinke P Nick Pivetta SS Trea Turner OF Rhys Hoskins OF Joey Gallo 2B Jonathan Villar 1B Wilmer Flores 3B José Reyes C Jeff Mathis OF Mason Williams,,,
2718,1142259183,BMO999 (15/20),0,146.6,P Nick Pivetta OF Bryce Harper SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy 1B Jesús Aguilar OF Lorenzo Cain OF Ryan Braun C Austin Romine P Pablo López,,,
2718,1142273867,sirwigglesticks,0,146.6,P Andrew Cashner P Jason Vargas OF Mookie Betts OF J.D. Martinez OF Bryce Harper SS Trea Turner 2B Gleyber Torres 3B Anthony Rendon C Yasmani Grandal 1B Max Muncy,,,
2718,1142297994,marlinfan (19/20),0,146.6,P Zack Greinke P Nick Pivetta OF Ronald Acuña Jr. OF Mark Trumbo OF Cody Bellinger 3B Adrián Beltré SS Tim Beckham C Austin Romine 2B Jonathan Villar 1B Wilmer Flores,,,
2718,1142320821,numseh,0,146.6,P Zack Greinke P Nick Pivetta OF Steve Pearce OF Mark Trumbo OF Manuel Margot 1B Chris Davis 3B Tim Beckham C Austin Romine 2B Yangervis Solarte SS Dansby Swanson,,,
2718,1142376379,archie7771103 (3/10),0,146.6,P Zack Greinke P Nick Pivetta OF Nelson Cruz OF Nick Williams 2B César Hernández 3B Maikel Franco 1B Ryon Healy OF Trey Mancini C Austin Hedges SS José Reyes,,,
2726,1142014991,thoroughnut (7/20),0,146.55,P Nick Pivetta P Robbie Erlin OF Mookie Betts OF Juan Soto SS Trea Turner OF Shin-soo Choo 3B Anthony Rendon 1B Matt Adams 2B Jonathan Villar C Matt Wieters,,,
2726,1142091081,Firedog50 (8/20),0,146.55,P Nick Pivetta P Robbie Erlin OF Rhys Hoskins 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. C Yasmani Grandal OF Odúbel Herrera SS Asdrúbal Cabrera 3B Maikel Franco,,,
2726,1142137320,Doc_Holliday1851,0,146.55,P Nick Pivetta P Robbie Erlin OF Bryce Harper SS Trea Turner OF Rhys Hoskins 3B Anthony Rendon OF Ronald Acuña Jr. 1B Matt Adams 2B César Hernández C Tyler Flowers,,,
2726,1142165191,sellout075 (6/20),0,146.55,P Nick Pivetta P Brian Johnson OF Juan Soto SS Trea Turner 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. OF Nick Markakis C Tyler Flowers 3B Kyle Seager,,,
2726,1142172888,rgwayman64 (3/20),0,146.55,P Nick Pivetta P Robbie Erlin OF Bryce Harper SS Trea Turner 2B Ozzie Albies 3B Anthony Rendon OF Ronald Acuña Jr. 1B Matt Adams OF Adam Duvall C Tyler Flowers,,,
2726,1142372588,tdogg23 (1/3),0,146.55,P Nick Pivetta P Robbie Erlin OF Bryce Harper OF Juan Soto SS Trea Turner 2B Ozzie Albies 1B Daniel Murphy OF Matt Adams 3B Adrián Beltré C Blake Swihart,,,
2726,1142393381,jakeday92 (15/20),0,146.55,P Nick Pivetta P Robbie Erlin OF Mookie Betts OF Rhys Hoskins OF Adam Eaton 1B Anthony Rizzo C Yasmani Grandal 3B Miguel Andújar SS Elvis Andrus 2B Jonathan Villar,,,
2726,1142401892,NorikoSenpai (17/20),0,146.55,P Nick Pivetta P Robbie Erlin OF Bryce Harper OF Juan Soto SS Trea Turner 1B Freddie Freeman 2B Daniel Murphy 3B Johan Camargo OF Adam Duvall C Tyler Flowers,,,
2734,1142390034,psumav (3/20),0,146.5,P Nick Pivetta P Yovani Gallardo OF Bryce Harper OF Juan Soto SS Trea Turner OF Adam Eaton 3B Anthony Rendon 1B Luke Voit 2B Jonathan Villar C Austin Hedges,,,
2735,1142039197,FreeSoda (19/20),0,146.45,P Max Scherzer P CC Sabathia OF Rhys Hoskins OF Nick Williams OF Mark Trumbo 3B Maikel Franco 1B Chris Davis SS Tim Beckham 2B Jonathan Villar C Austin Hedges,,,
2735,1142108948,rawdawg24 (15/18),0,146.45,P Yovani Gallardo P Félix Hernández OF Mookie Betts OF J.D. Martinez 2B Rougned Odor 1B Daniel Murphy SS Jean Segura 3B Max Muncy OF Steven Souza Jr. C Caleb Joseph,,,
2735,1142376684,ty24giantsrule (3/4),0,146.45,P Max Scherzer P CC Sabathia 1B Greg Bird 2B Isiah Kiner-Falefa OF Steve Pearce 3B Adrián Beltré SS Tim Beckham OF Trey Mancini OF Jace Peterson C Mike Zunino,,,
2738,1142186651,HCassidy,0,146.4,P Mike Foltynewicz 2B Ozzie Albies OF Ronald Acuña Jr. C Willson Contreras SS Eduardo Escobar OF Albert Almora Jr. 1B Steve Pearce OF Adam Duvall 3B Renato Núñez P Pablo López,,,
2738,1142385553,bb62 (2/20),0,146.4,P Mike Foltynewicz OF Mookie Betts OF J.D. Martinez SS Elvis Andrus 2B Scooter Gennett 3B Eugenio Suárez 1B Joey Votto C Jeff Mathis OF Mason Williams P Pablo López,,,
2738,1142415591,ajmack31 (4/20),0,146.4,P Clayton Kershaw P Nick Pivetta 2B Asdrúbal Cabrera OF Steve Pearce 3B Maikel Franco OF Manuel Margot C Austin Romine OF Blake Swihart 1B Luke Voit SS Freddy Galvis,,,
2741,1142100986,bjnolan33 (17/20),0,146.35,P Zack Greinke OF Giancarlo Stanton OF Shin-soo Choo C Yasmani Grandal SS Elvis Andrus 1B Max Muncy OF Cody Bellinger 3B Adrián Beltré 2B Jonathan Villar P Tyler Clippard,,,
2741,1142102523,perilous (20/20),0,146.35,P Max Scherzer P Robbie Erlin OF Giancarlo Stanton C Yasmani Grandal 3B Miguel Andújar OF Mark Trumbo 1B Chris Davis SS Tim Beckham OF Trey Mancini 2B Jonathan Villar,,,
2741,1142214969,baseballers317 (6/20),0,146.35,P Max Scherzer P Robbie Erlin 2B Ozzie Albies OF Ronald Acuña Jr. SS Elvis Andrus OF Nick Markakis OF Adam Duvall 1B Chris Davis 3B Justin Turner C Tyler Flowers,,,
2741,1142245918,ryanwendland (17/20),0,146.35,P Zack Greinke OF Giancarlo Stanton OF Shin-soo Choo C Yasmani Grandal SS Elvis Andrus 1B Max Muncy OF Cody Bellinger 3B Adrián Beltré 2B Jonathan Villar P Tyler Clippard,,,
2741,1142263528,noan4040,0,146.35,P Max Scherzer P Robbie Erlin OF Giancarlo Stanton OF Aaron Hicks 2B Gleyber Torres SS Tim Beckham 1B Justin Bour OF Andrew McCutchen C Buster Posey 3B Evan Longoria,,,
2741,1142329496,halfnet1227,0,146.35,P Max Scherzer P Robbie Erlin OF J.D. Martinez OF Bryce Harper 3B Miguel Andújar 2B Brian Dozier SS Dansby Swanson 1B Eric Hosmer OF Kiké Hernández C Jeff Mathis,,,
2741,1142357343,cdenny99 (6/20),0,146.35,P Max Scherzer P Robbie Erlin OF Aaron Hicks SS Didi Gregorius OF Adam Jones 1B Chris Davis 3B Tim Beckham OF Jace Peterson C Buster Posey 2B Jonathan Villar,,,
2748,1142155444,Flying1Tigers (1/2),0,146.3,P Nick Pivetta P Mike Montgomery OF Mookie Betts OF A.J. Pollock SS Jean Segura 1B Carlos Santana 2B Brian Dozier OF Trey Mancini 3B David Bote C Austin Hedges,,,
2748,1142188186,Paiuteroadrunner,0,146.3,P Mike Foltynewicz P Yovani Gallardo OF Bryce Harper OF Juan Soto 1B Steve Pearce 2B Brian Dozier OF Adam Duvall SS Addison Russell C Tyler Flowers 3B Martín Prado,,,
2748,1142221216,baseballers317 (20/20),0,146.3,P Nick Pivetta P Mike Montgomery OF Bryce Harper 2B Rougned Odor SS Jean Segura OF Nelson Cruz 1B Carlos Santana OF Dee Gordon C Mike Zunino 3B Kyle Seager,,,
2748,1142225916,HardRocks (2/4),0,146.3,P Nick Pivetta P Mike Montgomery 3B Anthony Rendon 1B Paul Goldschmidt OF Ronald Acuña Jr. OF Joey Gallo OF Nelson Cruz 2B Brian Dozier SS Brock Holt C Russell Martin,,,
2748,1142348712,tylerm1223,0,146.3,P Mike Foltynewicz P Yovani Gallardo OF Shin-soo Choo 2B Rougned Odor 1B Joey Gallo SS Elvis Andrus 3B Johan Camargo OF José Bautista OF Delino DeShields C Tyler Flowers,,,
2748,1142363564,jbgood1 (2/3),0,146.3,P Jhoulys Chacín P CC Sabathia SS Trea Turner OF Aaron Hicks OF Christian Yelich 2B Ian Kinsler 1B Daniel Murphy OF Adam Jones 3B Maikel Franco C Buster Posey,,,
2748,1142364150,clarkbar007 (10/20),0,146.3,P Mike Foltynewicz P Yovani Gallardo 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. SS Ketel Marte OF Adam Duvall 3B Adrián Beltré OF Delino DeShields C Austin Hedges,,,
2748,1142371942,krystalskids (2/2),0,146.3,P Brian Johnson P Jason Vargas 2B Javier Báez OF J.D. Martinez OF Rhys Hoskins 1B Freddie Freeman SS Manny Machado C Yasmani Grandal OF Nelson Cruz 3B Miguel Andújar,,,
2756,1142297934,pigsfeat,0,146.25,P Zack Greinke P Jhoulys Chacín SS Jurickson Profar OF Steven Souza Jr. OF Mark Trumbo 2B Brian Dozier 3B Adrián Beltré OF Trey Mancini 1B Eric Hosmer C Austin Hedges,,,
2756,1142302596,PhilipCox (1/2),0,146.25,P Yovani Gallardo P Jason Vargas OF Mookie Betts SS Javier Báez OF J.D. Martinez OF Shin-soo Choo 1B Joey Gallo C Willson Contreras 2B Isiah Kiner-Falefa 3B Adrián Beltré,,,
2758,1142370535,Ghostphace (1/2),0,146.2,P Clayton Kershaw P Mike Foltynewicz OF Ronald Acuña Jr. OF Andrew McCutchen OF Delino DeShields 2B Jonathan Villar SS José Peraza 1B Austin Slater C Austin Hedges 3B Jeff McNeil,,,
2759,1142118179,abelow08,0,146.15,P Nick Pivetta P Félix Hernández OF J.D. Martinez OF Shin-soo Choo 2B Rougned Odor SS Jurickson Profar OF Michael Conforto 1B Chris Davis 3B Adrián Beltré C Blake Swihart,,,
2759,1142266685,bruce-Leee (1/5),0,146.15,P Jhoulys Chacín P Yovani Gallardo OF Mookie Betts OF Bryce Harper OF Giancarlo Stanton C J.T. Realmuto 1B Kendrys Morales 2B Brian Dozier 3B Renato Núñez SS Freddy Galvis,,,
2759,1142271145,bruce-Leee (4/5),0,146.15,P Jhoulys Chacín P Yovani Gallardo OF Mookie Betts OF Bryce Harper OF Giancarlo Stanton C J.T. Realmuto 1B Kendrys Morales 2B Brian Dozier 3B Renato Núñez SS Freddy Galvis,,,
2759,1142353892,craigmcorder18 (3/4),0,146.15,P Nick Pivetta P Félix Hernández OF Giancarlo Stanton OF Aaron Hicks SS Didi Gregorius 2B Gleyber Torres 3B Miguel Andújar OF Mark Trumbo 1B Chris Davis C Caleb Joseph,,,
2759,1142375994,stingerdx (2/6),0,146.15,P Nick Pivetta P Félix Hernández 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. SS Jurickson Profar OF Joey Gallo OF Nick Markakis 3B Adrián Beltré C Tyler Flowers,,,
2764,1142283340,scur3656 (2/2),0,146.1,P Mike Foltynewicz P Mike Montgomery 3B Jurickson Profar 1B Joey Gallo SS Elvis Andrus OF Nick Markakis 2B Brian Dozier OF Adam Duvall OF Blake Swihart C Mike Zunino,,,
2764,1142339289,YoungHazOnDaBeat (18/20),0,146.1,P Max Scherzer P Mike Montgomery OF Giancarlo Stanton OF Ronald Acuña Jr. SS Tim Beckham 3B Justin Turner OF Delino DeShields 2B Jonathan Villar 1B Wilmer Flores C Erik Kratz,,,
2766,1142144736,carmack5150 (1/2),0,146.05,P CC Sabathia OF Giancarlo Stanton SS Manny Machado OF Shin-soo Choo OF Aaron Hicks C J.T. Realmuto 1B Joey Gallo 3B Miguel Andújar 2B Brian Dozier P Pablo López,,,
2767,1142224719,snakes1407 (3/20),0,146,P Max Scherzer P Nick Pivetta OF Mark Trumbo OF Adam Duvall OF Cody Bellinger 3B Justin Turner C Tyler Flowers SS Brandon Crawford 2B Jonathan Villar 1B Wilmer Flores,,,
2767,1142242956,Scott_conyers (1/2),0,146,P Mike Foltynewicz P Nick Pivetta OF Andrew Benintendi 3B Eugenio Suárez OF Michael A. Taylor 2B Brian Dozier 1B Cody Bellinger C Kurt Suzuki SS Brandon Crawford OF Travis Jankowski,,,
2767,1142248060,Hoody6708 (2/2),0,146,P Mike Foltynewicz P Nick Pivetta OF Rhys Hoskins 1B Carlos Santana SS Johan Camargo OF Nick Williams OF Steve Pearce 2B Eduardo Núñez 3B Martín Prado C Jeff Mathis,,,
2767,1142254668,champceb (1/20),0,146,P Mike Foltynewicz P Nick Pivetta 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. OF Delino DeShields 3B Kyle Seager SS Freddy Galvis C Austin Hedges OF Mason Williams,,,
2767,1142260814,daleto,0,146,P CC Sabathia P Robbie Erlin OF Mookie Betts 2B Javier Báez OF J.D. Martinez 1B Freddie Freeman SS Manny Machado OF Andrew Benintendi 3B Eugenio Suárez C Manny Piña,,,
2767,1142363512,elreychorizo84 (7/20),0,146,P Mike Foltynewicz P Nick Pivetta OF Shin-soo Choo SS Elvis Andrus 1B Carlos Santana OF Dee Gordon 3B Adrián Beltré OF Renato Núñez 2B Jonathan Villar C Austin Hedges,,,
2767,1142368943,lareinaloca85 (15/20),0,146,P Mike Foltynewicz P Nick Pivetta OF Andrew Benintendi SS Elvis Andrus OF Dee Gordon 1B Chris Davis 3B Tim Beckham OF Delino DeShields 2B Jonathan Villar C Matt Wieters,,,
2774,1142094861,bjnolan33 (1/20),0,145.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Mark Trumbo OF Cody Bellinger 1B Chris Davis 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar C Matt Wieters,,,
2774,1142223597,nbeng (3/4),0,145.95,P Jhoulys Chacín P Mike Montgomery OF Shin-soo Choo 2B Rougned Odor 1B Joey Gallo OF Adam Jones SS Elvis Andrus 3B Tim Beckham OF Trey Mancini C Caleb Joseph,,,
2774,1142245902,ryanwendland (1/20),0,145.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Mark Trumbo OF Cody Bellinger 1B Chris Davis 3B Adrián Beltré SS Tim Beckham 2B Jonathan Villar C Matt Wieters,,,
2774,1142252392,jruiz36 (1/2),0,145.95,P Max Scherzer P Félix Hernández SS Manny Machado OF Yasiel Puig 2B Brian Dozier 3B Maikel Franco 1B Chris Davis OF José Pirela OF Renato Núñez C Tyler Flowers,,,
2774,1142268448,NCLTigers03 (2/2),0,145.95,P Max Scherzer P Félix Hernández OF Giancarlo Stanton OF Odúbel Herrera OF Steve Pearce 3B Adrián Beltré SS Tim Beckham C Tyler Flowers 2B Jonathan Villar 1B Wilmer Flores,,,
2774,1142315740,jtneary (4/13),0,145.95,P Brian Johnson OF Mookie Betts 2B Javier Báez OF Giancarlo Stanton C J.T. Realmuto 1B Anthony Rizzo OF Nelson Cruz 3B Christian Villanueva SS Addison Russell P Pablo López,,,
2774,1142415416,okelly36 (3/10),0,145.95,P Mike Foltynewicz P Félix Hernández OF Giancarlo Stanton OF Aaron Hicks OF Nelson Cruz SS Johan Camargo 1B Chris Davis 3B Tim Beckham 2B Yangervis Solarte C Caleb Joseph,,,
2781,1142204185,guru5050 (13/20),0,145.9,P Félix Hernández P Jason Vargas OF Mookie Betts SS Trea Turner OF Giancarlo Stanton OF Aaron Hicks 2B Gleyber Torres C Yasmani Grandal 3B Miguel Andújar 1B Greg Bird,,,
2782,1142296135,bignate619 (1/6),0,145.85,P Nick Pivetta P Andrew Cashner SS Trea Turner OF Giancarlo Stanton 2B Gleyber Torres 3B Anthony Rendon OF Nelson Cruz OF Nick Markakis 1B Steve Pearce C Jorge Alfaro,,,
2782,1142296146,bignate619 (2/6),0,145.85,P Nick Pivetta P Andrew Cashner SS Trea Turner OF Giancarlo Stanton 2B Gleyber Torres 3B Anthony Rendon OF Nelson Cruz OF Nick Markakis 1B Steve Pearce C Jorge Alfaro,,,
2784,1142373257,Farleybro1 (1/3),0,145.8,P Clayton Kershaw P Zack Greinke OF Steve Pearce OF Mark Trumbo OF Trey Mancini 1B Luke Voit SS Freddy Galvis 2B Jeff McNeil 3B José Reyes C Jeff Mathis,,,
2785,1142189128,BullDozier (14/20),0,145.75,P Max Scherzer P Jason Vargas 2B Rougned Odor SS Jean Segura OF Nelson Cruz OF Hunter Renfroe OF Dee Gordon 1B Justin Bour C Mike Zunino 3B Kyle Seager,,,
2785,1142204177,guru5050 (10/20),0,145.75,P Max Scherzer P Jason Vargas OF Aaron Hicks 2B Gleyber Torres 3B Miguel Andújar OF Steve Pearce OF Mark Trumbo SS Tim Beckham C Austin Romine 1B Luke Voit,,,
2785,1142224722,snakes1407 (6/20),0,145.75,P Zack Greinke P Madison Bumgarner OF Ronald Acuña Jr. OF Mark Trumbo OF Cody Bellinger SS Tim Beckham 3B Justin Turner 1B Wilmer Flores 2B Jeff McNeil C Tucker Barnhart,,,
2785,1142284001,Thompson30,0,145.75,P Mike Foltynewicz OF Shin-soo Choo 2B Rougned Odor C Yasmani Grandal 1B Joey Gallo OF Adam Jones OF Mark Trumbo 3B Adrián Beltré SS Tim Beckham P Tyler Clippard,,,
2785,1142335630,Inimik (1/2),0,145.75,P Clayton Kershaw P Robbie Erlin 1B Freddie Freeman 2B Ozzie Albies OF Ronald Acuña Jr. SS Elvis Andrus OF Nick Markakis 3B Johan Camargo OF Mark Trumbo C Luke Maile,,,
2785,1142340490,tedyazrice (1/2),0,145.75,P Clayton Kershaw P Brian Johnson OF Mookie Betts OF J.D. Martinez 2B Ian Kinsler OF Jackie Bradley Jr. 3B Mike Moustakas SS Brandon Crawford C Sandy Leon 1B Pedro Álvarez,,,
2785,1142340505,tedyazrice (2/2),0,145.75,P Clayton Kershaw P Brian Johnson OF Mookie Betts OF J.D. Martinez 2B Ian Kinsler OF Jackie Bradley Jr. 3B Mike Moustakas SS Brandon Crawford C Sandy Leon 1B Pedro Álvarez,,,
2785,1142345621,benWHO (16/20),0,145.75,P Max Scherzer P Jason Vargas OF Bryce Harper 1B Paul Goldschmidt 3B Max Muncy 2B Starlin Castro OF Mark Trumbo OF Cody Bellinger C Buster Posey SS Amed Rosario,,,
2785,1142345622,benWHO (17/20),0,145.75,P Max Scherzer P Jason Vargas OF Shin-soo Choo 2B Rougned Odor 1B Paul Goldschmidt OF Joc Pederson SS Tim Beckham C Buster Posey 3B Kyle Seager OF Shane Robinson,,,
2785,1142345623,benWHO (18/20),0,145.75,P Max Scherzer P Jason Vargas OF Shin-soo Choo 2B Rougned Odor 1B Paul Goldschmidt OF Joc Pederson SS Tim Beckham C Buster Posey 3B Kyle Seager OF Shane Robinson,,,
2785,1142360929,slawson13 (11/12),0,145.75,P Mike Foltynewicz P Jason Vargas SS Javier Báez OF Giancarlo Stanton 2B Rougned Odor 3B Anthony Rendon 1B Joey Gallo OF Delino DeShields OF Renato Núñez C Matt Wieters,,,
2785,1142419231,cleanairact (3/20),0,145.75,P Clayton Kershaw P Robbie Erlin OF J.D. Martinez OF Odúbel Herrera SS Asdrúbal Cabrera 1B Carlos Santana OF Steve Pearce 2B César Hernández 3B Eduardo Núñez C Jorge Alfaro,,,
2797,1142398806,ubonboy (3/4),0,145.7,P Tyler Mahle P Andrew Cashner OF Mookie Betts OF J.D. Martinez SS Didi Gregorius 2B Rougned Odor OF Andrew Benintendi 1B Joey Gallo 3B Miguel Andújar C Tyler Flowers,,,
2797,1142419247,cleanairact (19/20),0,145.7,P Mike Montgomery OF Bryce Harper SS Trea Turner 1B Freddie Freeman 2B Ozzie Albies 3B Anthony Rendon OF Ronald Acuña Jr. OF Adam Duvall C Tyler Flowers P Pablo López,,,
2799,1142175164,grannies,0,145.65,P Nick Pivetta P CC Sabathia OF Giancarlo Stanton SS Manny Machado 2B Gleyber Torres OF Ronald Acuña Jr. OF Joc Pederson 3B Miguel Andújar 1B Justin Smoak C Austin Hedges,,,
2799,1142253375,pops271 (11/20),0,145.65,P Madison Bumgarner P Yovani Gallardo OF Mookie Betts OF J.D. Martinez OF Giancarlo Stanton 3B Christian Villanueva 2B Eduardo Núñez 1B Eric Hosmer SS Freddy Galvis C Tucker Barnhart,,,
2799,1142391784,Lamborghini_Mercy (8/10),0,145.65,P Nick Pivetta P CC Sabathia OF Bryce Harper OF Juan Soto SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy 1B Anthony Rizzo C Austin Hedges OF Billy Hamilton,,,
2802,1142181782,Shernandez1986 (1/3),0,145.6,P Zack Greinke P Nick Pivetta OF Joey Gallo OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham OF Trey Mancini 2B Jonathan Villar C Matt Wieters,,,
2802,1142181798,Shernandez1986 (2/3),0,145.6,P Zack Greinke P Nick Pivetta OF Joey Gallo OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham OF Trey Mancini 2B Jonathan Villar C Matt Wieters,,,
2802,1142181807,Shernandez1986 (3/3),0,145.6,P Zack Greinke P Nick Pivetta OF Joey Gallo OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham OF Trey Mancini 2B Jonathan Villar C Matt Wieters,,,
2802,1142205282,T.Young85 (15/20),0,145.6,P Nick Pivetta OF Bryce Harper SS Trea Turner OF Giancarlo Stanton 2B Ozzie Albies 3B Anthony Rendon 1B Matt Adams C Matt Wieters OF Mason Williams P Pablo López,,,
2802,1142231982,LetsGoRedSox,0,145.6,P Zack Greinke P Nick Pivetta OF Joey Gallo OF Mark Trumbo 1B Chris Davis 3B Adrián Beltré SS Tim Beckham OF Trey Mancini 2B Jonathan Villar C Matt Wieters,,,
2802,1142254354,bigearnhardt2479 (2/3),0,145.6,P Zack Greinke P Nick Pivetta 3B Max Muncy OF Nick Williams 2B Brian Dozier OF Cody Bellinger 1B Chris Davis OF José Bautista C Mike Zunino SS Freddy Galvis,,,
2802,1142292484,marlinfan (14/20),0,145.6,P Zack Greinke P Nick Pivetta OF Ronald Acuña Jr. OF Mark Trumbo OF Cody Bellinger 3B Adrián Beltré SS Tim Beckham 2B Eduardo Núñez C Blake Swihart 1B Wilmer Flores,,,
2802,1142349053,samjeffcoat (19/20),0,145.6,P Nick Pivetta OF Juan Soto SS Trea Turner OF Giancarlo Stanton 3B Anthony Rendon OF Ronald Acuña Jr. 1B Matt Adams 2B Jonathan Villar C Matt Wieters P Pablo López,,,
2802,1142364695,boomcrock,0,145.6,P Zack Greinke P Nick Pivetta 1B Max Muncy OF Dee Gordon 2B Brian Dozier OF Cody Bellinger 3B Adrián Beltré OF Renato Núñez C Tyler Flowers SS Brandon Crawford,,,
2811,1142192148,SkinzSB828791 (1/4),0,145.55,P Zack Greinke P Félix Hernández SS Jurickson Profar 1B Joey Gallo OF Denard Span OF Dee Gordon 2B Brian Dozier 3B Adrián Beltré OF Blake Swihart C Caleb Joseph,,,
2811,1142270013,oicu2uno (3/4),0,145.55,P Zack Greinke P Félix Hernández OF Giancarlo Stanton OF Shin-soo Choo OF Aaron Hicks 3B Adrián Beltré SS Tim Beckham 1B Justin Bour 2B Jonathan Villar C Austin Hedges,,,
2811,1142359272,jcart33 (8/20),0,145.55,P Nick Pivetta P Robbie Erlin 2B Javier Báez OF J.D. Martinez C Yasmani Grandal OF Joc Pederson 3B Miguel Andújar OF Curtis Granderson 1B Kendrys Morales SS Tim Beckham,,,
2814,1142382528,fatkid54xx,0,145.5,P Nick Pivetta P Yovani Gallardo OF A.J. Pollock OF Giancarlo Stanton 1B Matt Adams SS Jurickson Profar 2B Dee Gordon 3B Maikel Franco OF Cody Bellinger C Austin Romine,,,
2814,1142384033,steemkatz (20/20),0,145.5,P Félix Hernández P Robbie Erlin OF Mookie Betts OF J.D. Martinez OF Giancarlo Stanton SS Didi Gregorius 2B Gleyber Torres 1B Paul Goldschmidt 3B Miguel Andújar C Austin Romine,,,
2814,1142408394,CDWILLI3069 (3/3),0,145.5,P Nick Pivetta P Yovani Gallardo 2B Rougned Odor OF Ronald Acuña Jr. 1B Daniel Murphy OF Odúbel Herrera SS Elvis Andrus OF Nick Markakis 3B Eugenio Suárez C Buster Posey,,,
2817,1142128483,TurboTim555 (2/6),0,145.45,P Yovani Gallardo P Félix Hernández OF Mookie Betts OF J.D. Martinez OF Aaron Hicks 2B Gleyber Torres 3B Miguel Andújar 1B Steve Pearce SS Brock Holt C Blake Swihart,,,
2818,1142230949,nruss630,0,145.4,P Clayton Kershaw P Nick Pivetta OF Giancarlo Stanton OF Ronald Acuña Jr. 1B Cody Bellinger 3B Tim Beckham C Mike Zunino 2B Jeff McNeil SS José Reyes OF Billy Hamilton,,,
2819,1142169392,sellout075 (17/20),0,145.35,P Max Scherzer P Brian Johnson OF Bryce Harper SS Trea Turner 2B Daniel Murphy OF Cameron Maybin 3B Tim Beckham 1B Wilmer Flores C Jeff Mathis OF Mason Williams,,,
2819,1142224718,snakes1407 (2/20),0,145.35,P Clayton Kershaw P Félix Hernández OF Giancarlo Stanton 1B Paul Goldschmidt OF Mark Trumbo OF Cody Bellinger SS Tim Beckham 3B Justin Turner 2B Eduardo Núñez C Blake Swihart,,,
2819,1142306920,ycmmat (4/20),0,145.35,P Max Scherzer P Robbie Erlin SS Trea Turner OF Giancarlo Stanton OF Randal Grichuk OF Curtis Granderson 1B Justin Smoak 3B Yangervis Solarte 2B Jonathan Villar C Luke Maile,,,
2819,1142358811,Simpu37 (9/13),0,145.35,P Zack Greinke P Jason Vargas 2B Rougned Odor OF Adam Eaton OF Ronald Acuña Jr. OF Matt Adams 3B Max Muncy SS Asdrúbal Cabrera 1B Justin Bour C Caleb Joseph,,,
2819,1142379117,cannon0909 (3/6),0,145.35,P Max Scherzer P Brian Johnson SS Manny Machado C Yasmani Grandal 1B Max Muncy 2B Brian Dozier OF Blake Swihart OF Steven Duggar OF Renato Núñez 3B Wilmer Flores,,,
2819,1142384017,steemkatz (4/20),0,145.35,P Max Scherzer P Robbie Erlin OF Bryce Harper 3B Anthony Rendon 2B Daniel Murphy OF Matt Adams OF Mark Trumbo 1B Cody Bellinger SS Freddy Galvis C Erik Kratz,,,
2819,1142413393,onebadlima,0,145.35,P Max Scherzer P Robbie Erlin SS Trea Turner OF Odúbel Herrera 1B Carlos Santana 2B César Hernández OF Jackie Bradley Jr. OF Mark Trumbo 3B Eduardo Núñez C Matt Wieters,,,
2826,1142211212,corykap,0,145.3,P Nick Pivetta P Mike Montgomery OF Shin-soo Choo 2B Rougned Odor C Yasmani Grandal OF Mark Trumbo 1B Chris Davis SS Tim Beckham OF Trey Mancini 3B Jace Peterson,,,
2826,1142245575,Yumama1 (1/4),0,145.3,P Nick Pivetta P Mike Montgomery OF Bryce Harper OF Shin-soo Choo OF Adam Eaton 1B Joey Gallo SS Elvis Andrus 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,,
2826,1142245576,Yumama1 (2/4),0,145.3,P Nick Pivetta P Mike Montgomery OF Bryce Harper OF Shin-soo Choo OF Adam Eaton 1B Joey Gallo SS Elvis Andrus 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,,
2826,1142249519,Yumama1 (3/4),0,145.3,P Nick Pivetta P Mike Montgomery OF Bryce Harper OF Shin-soo Choo OF Adam Eaton 1B Joey Gallo SS Elvis Andrus 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,,
2826,1142249520,Yumama1 (4/4),0,145.3,P Nick Pivetta P Mike Montgomery OF Bryce Harper OF Shin-soo Choo OF Adam Eaton 1B Joey Gallo SS Elvis Andrus 3B Adrián Beltré C Tyler Flowers 2B Jonathan Villar,,,
