Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,1143713716,cptnspaulding (7/7),0,121.35,P Jon Gray P Ervin Santana 1B Freddie Freeman OF Ronald Acuña Jr. 2B Jonathan Villar OF Mark Trumbo SS Tim Beckham OF Trey Mancini 3B Renato Núñez C Kurt Suzuki,,Carlos Santana,1B,11.39%,6
27,1143823571,jmsolano (3/7),0,121.35,P Jon Gray P Shane Bieber 3B Nolan Arenado SS Trevor Story OF Carlos González 1B Ian Desmond OF Leonys Martin OF Michael Brantley 2B Jason Kipnis C Roberto Pérez,,Nick Williams,OF,11.39%,9
29,1143771093,Emac (6/7),0,121.2,P Aaron Nola P Danny Duffy 2B Asdrúbal Cabrera 3B Maikel Franco OF Nick Williams OF Hunter Renfroe OF Manuel Margot 1B Eric Hosmer C Austin Hedges SS Freddy Galvis,,James Shields,P,11.39%,16.1
30,1143875813,nyo420 (5/7),0,120.7,P Julio Teheran SS Javier Báez OF Rhys Hoskins 2B Rougned Odor 3B Matt Carpenter OF Ronald Acuña Jr. OF Nick Markakis 1B Lucas Duda C Austin Hedges P Hunter Wood,,Eric Hosmer,1B,10.97%,20
31,1143838051,clarence66,0,120.45,P Jack Flaherty P Ervin Santana SS Francisco Lindor 1B Freddie Freeman C Willson Contreras OF Michael Brantley 2B Jonathan Villar 3B Mike Moustakas OF Ian Happ OF Albert Almora Jr.,,Manuel Margot,OF,10.97%,8
32,1143845079,jayace711 (1/2),0,120.35,P Jon Gray P Shane Bieber OF Adam Eaton OF Nick Markakis SS Elvis Andrus 3B Anthony Rendon 1B Jake Bauers 2B Asdrúbal Cabrera OF Matt Adams C Kurt Suzuki,,Edwin Encarnacion,1B,10.55%,2
32,1143853967,jayace711 (2/2),0,120.35,P Jon Gray P Shane Bieber OF Adam Eaton OF Nick Markakis SS Elvis Andrus 3B Anthony Rendon 1B Jake Bauers 2B Asdrúbal Cabrera OF Matt Adams C Kurt Suzuki,,Johan Camargo,3B,10.13%,5
34,1143777086,TakeoverTarget,0,120.05,P Aaron Nola P Shane Bieber 2B Javier Báez OF Hunter Renfroe OF Kyle Schwarber 3B Christian Villanueva SS Addison Russell 1B Eric Hosmer C Austin Hedges OF Drew Robinson,,Jake Bauers,OF,10.13%,8
35,1143893062,isagunner,0,118.45,P Aaron Nola P Julio Teheran C Willson Contreras OF Nick Williams OF Hunter Renfroe 3B Christian Villanueva OF Manuel Margot 1B Eric Hosmer 2B Jeff McNeil SS Freddy Galvis,,Matt Adams,1B,10.13%,0
36,1143791409,ziggypool (4/7),0,118.2,P Aaron Nola P Danny Duffy 2B Asdrúbal Cabrera OF Odúbel Herrera OF Hunter Renfroe 3B Christian Villanueva OF Manuel Margot 1B Eric Hosmer C Austin Hedges SS Ehire Adrianza,,Joey Gallo,1B,10.13%,7
36,1143842215,packmanmatt (2/2),0,118.2,P Aaron Nola P James Shields OF Ronald Acuña Jr. C Willson Contreras OF Hunter Renfroe 3B Christian Villanueva OF Albert Almora Jr. 1B Lucas Duda 2B David Bote SS Ehire Adrianza,,Jack Flaherty,P,9.28%,28.5
38,1143713712,cptnspaulding (3/7),0,117.05,P Aaron Nola P Ervin Santana SS Javier Báez OF Hunter Renfroe OF Kyle Schwarber 3B Christian Villanueva 2B David Bote 1B Eric Hosmer C Austin Hedges OF Franmil Reyes,,Shohei Ohtani,OF,9.28%,12
39,1143791975,ziggypool (5/7),0,116.75,P Jack Flaherty P Jon Lester 2B Rougned Odor OF Joey Gallo C Robinson Chirinos 3B Miguel Sanó 1B Ryan Braun SS Jorge Polanco OF Max Kepler OF Jake Cave,,Mike Moustakas,3B,8.86%,16
40,1143806285,kpolo72 (1/2),0,115.5,P Aaron Nola P Jon Gray OF Michael Brantley OF Hunter Renfroe OF Albert Almora Jr. SS Addison Russell 3B David Bote 1B Eric Hosmer 2B Jason Kipnis C Austin Hedges,,Ozzie Albies,2B,8.86%,0
40,1143806469,kpolo72 (2/2),0,115.5,P Aaron Nola P Jon Gray OF Michael Brantley OF Hunter Renfroe OF Albert Almora Jr. SS Addison Russell 3B David Bote 1B Eric Hosmer 2B Jason Kipnis C Austin Hedges,,Hunter Wood,P,8.86%,5.35
42,1143826233,bhodgman (1/7),0,115.45,P Julio Teheran P James Shields OF Rhys Hoskins 1B Edwin Encarnacion OF Michael Brantley 2B Jonathan Villar OF Mark Trumbo SS Tim Beckham 3B Christian Villanueva C Francisco Arcia,,Kole Calhoun,OF,8.44%,15
43,1143841171,jsgolfman,0,115.35,P Aaron Nola P Jon Lester OF Shohei Ohtani OF Mark Trumbo 3B Mike Moustakas 1B José Martínez 2B Joey Wendle C Kurt Suzuki SS Jordy Mercer OF Mason Williams,,Kyle Schwarber,OF,8.02%,0
44,1143823819,patoshea123 (1/2),0,114.9,P Jon Gray P Jack Flaherty SS Javier Báez OF Matt Adams OF Michael Brantley 3B Miguel Sanó OF Albert Almora Jr. 1B Chris Davis 2B David Bote C Austin Hedges,,Daniel Murphy,2B,8.02%,3
45,1143790478,botobrody (3/7),0,114.3,P Julio Teheran P Shane Bieber SS Javier Báez 3B José Ramírez 1B Yonder Alonso OF Michael Brantley OF Melky Cabrera OF Albert Almora Jr. 2B Jason Kipnis C Austin Hedges,,Anthony Rendon,3B,7.59%,3
46,1143722509,ejwilson1977 (4/4),0,113.4,P Shane Bieber P Wade Miley SS Javier Báez 1B Freddie Freeman OF Ronald Acuña Jr. C Willson Contreras OF Nick Markakis 3B Johan Camargo OF Albert Almora Jr. 2B David Bote,,Nick Markakis,OF,7.59%,23
47,1143817275,Crabs22,0,113.35,P Jon Gray P Shane Bieber 3B Nolan Arenado OF Joey Gallo OF Corey Dickerson 2B César Hernández 1B Miguel Sanó OF Danny Valencia C Mitch Garver SS Freddy Galvis,,Nolan Arenado,3B,7.59%,24
48,1143817444,jordanh415 (3/4),0,113.05,P Aaron Nola P Ervin Santana SS Javier Báez 1B Miguel Sanó OF Hunter Renfroe 3B Christian Villanueva OF Manuel Margot 2B David Bote C Austin Hedges OF Franmil Reyes,,Rougned Odor,2B,7.17%,9
49,1143713713,cptnspaulding (4/7),0,112.9,P Jon Gray P Jack Flaherty 3B José Ramírez C Willson Contreras OF Michael Brantley OF Ian Happ OF Albert Almora Jr. SS Addison Russell 1B Victor Caratini 2B Jason Kipnis,,Trevor Story,SS,7.17%,25
50,1143792186,ziggypool (6/7),0,111.65,P Jon Gray P Jon Lester 3B Eugenio Suárez 1B Carlos Santana OF Adam Jones 2B Jonathan Villar OF Mark Trumbo SS Tim Beckham OF Trey Mancini C Francisco Cervelli,,Leonys Martin,OF,7.17%,0
51,1143790477,botobrody (2/7),0,111.55,P Aaron Nola P Wade Miley SS Javier Báez OF Michael Brantley OF Hunter Renfroe 3B Christian Villanueva 2B David Bote 1B Eric Hosmer OF José Pirela C Austin Hedges,,Corey Dickerson,OF,6.75%,2
52,1143777447,baceballchamp2004 (7/7),0,111.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Kole Calhoun OF Jake Bauers 1B Justin Bour 3B David Bote 2B Jason Kipnis C Austin Hedges,,Yadier Molina,C,6.75%,8
53,1143797637,penninop (2/7),0,110.75,P Jon Gray P Julio Teheran 3B José Ramírez 1B Jake Bauers SS Tim Beckham OF Trey Mancini OF Danny Valencia 2B David Bote OF Renato Núñez C Austin Wynns,,Jonathan Villar,2B,6.75%,33
54,1143875810,nyo420 (2/7),0,110.45,P James Shields SS Javier Báez 3B Matt Carpenter OF Joey Gallo 1B Freddie Freeman 2B Ozzie Albies OF Nick Markakis OF Shohei Ohtani C Robinson Chirinos P Hunter Wood,,Tim Beckham,SS,6.75%,0
55,1143706233,jgAllDay (1/7),0,110.05,P Aaron Nola P Ervin Santana OF Rhys Hoskins SS Asdrúbal Cabrera 2B César Hernández OF Hunter Renfroe 3B Christian Villanueva 1B Eric Hosmer C Austin Hedges OF Franmil Reyes,,Odúbel Herrera,OF,6.75%,9
55,1143842214,packmanmatt (1/2),0,110.05,P Aaron Nola P Shane Bieber C Willson Contreras OF Hunter Renfroe OF Albert Almora Jr. OF Manuel Margot 3B Matt Duffy SS Addison Russell 2B David Bote 1B Eric Hosmer,,César Hernández,2B,6.33%,6
57,1143761976,jordanh415 (1/4),0,109.5,P Jon Gray P Danny Duffy 2B Javier Báez OF Rhys Hoskins 1B Carlos Santana OF Hunter Renfroe 3B Christian Villanueva SS Addison Russell C Austin Hedges OF Mason Williams,,Wade Miley,P,5.91%,10.45
58,1143734533,c-b03,0,109.45,P Danny Duffy P Julio Teheran SS Francisco Lindor 2B Rougned Odor 3B Matt Carpenter OF Kole Calhoun OF Phillip Ervin 1B Eric Hosmer C Austin Hedges OF Mason Williams,,Mason Williams,OF,5.49%,8
59,1143783910,ziggypool (2/7),0,109.25,P Tanner Roark P Corey Oswalt SS Javier Báez C Willson Contreras OF Jake Bauers 1B Carlos Santana OF Leonys Martin OF Kevin Kiermaier 2B Joey Wendle 3B Matt Duffy,,Jorge Alfaro,C,5.49%,5
60,1143823404,lmerv05,0,109.05,P Aaron Nola P Ervin Santana SS Javier Báez OF Rhys Hoskins 2B Jonathan Villar OF Robbie Grossman 3B Logan Forsythe C Austin Hedges 1B Pat Valaika OF Franmil Reyes,,José Peraza,SS,5.06%,0
61,1143826235,bhodgman (2/7),0,108.45,P Danny Duffy P Julio Teheran SS Javier Báez 1B Carlos Santana 2B Jonathan Villar OF Nick Williams OF Kyle Schwarber OF Albert Almora Jr. 3B David Bote C Francisco Arcia,,Shin-soo Choo,OF,5.06%,4
61,1143826239,bhodgman (4/7),0,108.45,P Jack Flaherty P Shane Bieber 2B Javier Báez 1B Edwin Encarnacion OF Eddie Rosario OF Nick Williams SS Jorge Polanco 3B Christian Villanueva OF Manuel Margot C Kurt Suzuki,,Francisco Cervelli,C,4.64%,0
61,1143838276,srfish,0,108.45,P Julio Teheran P James Shields OF Rhys Hoskins SS Trevor Story 1B Freddie Freeman OF Whit Merrifield OF Michael Brantley C Francisco Cervelli 2B Adam Frazier 3B Wilmer Difo,,Jurickson Profar,3B,4.64%,16
64,1143790479,botobrody (4/7),0,107.75,P Jon Gray P Julio Teheran C Willson Contreras SS Asdrúbal Cabrera 1B Carlos Santana OF Odúbel Herrera 3B Maikel Franco OF Michael Brantley OF Nick Williams 2B David Bote,,Robinson Chirinos,C,4.64%,9
65,1143829065,Killerclown007 (1/2),0,107.45,P Aaron Nola P Julio Teheran C Willson Contreras OF Michael Brantley OF Hunter Renfroe 3B Christian Villanueva SS Addison Russell 2B David Bote 1B Eric Hosmer OF Franmil Reyes,,Michael Pérez,C,4.64%,2
65,1143837300,Killerclown007 (2/2),0,107.45,P Aaron Nola P Julio Teheran C Willson Contreras OF Michael Brantley OF Hunter Renfroe 3B Christian Villanueva SS Addison Russell 2B David Bote 1B Eric Hosmer OF Franmil Reyes,,Adam Eaton,OF,4.64%,8
67,1143872817,Zalesky3 (5/5),0,106.9,P Shane Bieber P Ervin Santana 3B Nolan Arenado SS Trevor Story OF Charlie Blackmon OF Ronald Acuña Jr. C Willson Contreras 2B DJ LeMahieu OF Michael Brantley 1B Pat Valaika,,Roberto Pérez,C,4.64%,2
68,1143797322,Christopher580 (3/5),0,106.6,P Jack Flaherty P Danny Duffy 2B Rougned Odor 3B Jurickson Profar SS Elvis Andrus C Robinson Chirinos OF Michael Conforto 1B Ronald Guzmán OF José Bautista OF Austin Jackson,,Carlos González,OF,4.64%,7
69,1143713710,cptnspaulding (1/7),0,106.5,P Aaron Nola P Jon Gray OF Jake Bauers OF Eddie Rosario 2B Joey Wendle C Mitch Garver OF Robbie Grossman 1B Ji-Man Choi 3B Logan Forsythe SS Ehire Adrianza,,Ian Desmond,1B,4.64%,0
70,1143823572,jmsolano (4/7),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,DJ LeMahieu,2B,4.64%,14
70,1143831865,jmsolano (5/7),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Franmil Reyes,OF,4.22%,17
70,1143831867,jmsolano (6/7),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Ryan Braun,OF,4.22%,18
70,1143831872,jmsolano (7/7),0,106.35,P Jon Gray P Shane Bieber SS Francisco Lindor 3B Nolan Arenado OF Carlos González 1B Ian Desmond OF Michael Brantley C Tom Murphy 2B Jason Kipnis OF Brandon Dixon,,Ian Happ,OF,4.22%,5
74,1143799786,Christopher580 (5/5),0,106.15,P Luis Castillo P Shane Bieber 3B José Ramírez SS Francisco Lindor 1B Edwin Encarnacion OF Kole Calhoun OF Shohei Ohtani OF Eric Young Jr. 2B Jason Kipnis C Roberto Pérez,,Matt Wieters,C,4.22%,14
75,1143773116,tampayardie,0,105.2,P Jon Lester P Shane Bieber OF Eric Thames OF Joey Gallo SS Elvis Andrus C Robinson Chirinos OF Mallex Smith 1B Jake Bauers 2B Joey Wendle 3B Matt Duffy,,Mark Trumbo,OF,4.22%,37
76,1143833983,Bthrane23,0,105.05,P Aaron Nola P Shane Bieber 3B Matt Carpenter OF Michael Brantley 1B Ryan Braun OF Hunter Renfroe OF Kyle Schwarber SS Addison Russell C Austin Hedges 2B Drew Robinson,,Elvis Andrus,SS,4.22%,12
77,1143706237,jgAllDay (5/7),0,104.35,P Jon Gray P Ervin Santana 2B Javier Báez C Willson Contreras SS Asdrúbal Cabrera 1B Carlos Santana OF Nick Williams OF Kyle Schwarber OF Ian Happ 3B David Bote,,Christian Yelich,OF,4.22%,11
78,1143771091,Emac (4/7),0,104.2,P Aaron Nola P Danny Duffy 1B Carlos Santana OF Hunter Renfroe 3B Christian Villanueva OF Joey Wendle SS Addison Russell 2B David Bote OF Alex Gordon C Austin Hedges,,Tom Murphy,C,4.22%,2
79,1143756213,bairdfrank,0,103.45,P Danny Duffy P Julio Teheran OF Juan Soto 1B Freddie Freeman OF Nick Markakis SS Johan Camargo 2B César Hernández 3B Travis Shaw OF Ender Inciarte C Kurt Suzuki,,José Martínez,1B,3.80%,6
80,1143713715,cptnspaulding (6/7),0,103.05,P Aaron Nola P Shane Bieber 1B Joey Gallo 3B Jurickson Profar C Robinson Chirinos OF Willie Calhoun OF Manuel Margot 2B José Pirela SS Freddy Galvis OF Drew Robinson,,Joey Wendle,2B,3.80%,24
80,1143782305,redraiderbt (1/2),0,103.05,P Danny Duffy P Ervin Santana SS Javier Báez OF Rhys Hoskins 1B Joey Gallo 2B Asdrúbal Cabrera OF Hunter Renfroe 3B Christian Villanueva OF Manuel Margot C Austin Hedges,,José Pirela,2B,3.80%,2
80,1143790191,redraiderbt (2/2),0,103.05,P Danny Duffy P Ervin Santana SS Javier Báez OF Rhys Hoskins 1B Joey Gallo 2B Asdrúbal Cabrera OF Hunter Renfroe 3B Christian Villanueva OF Manuel Margot C Austin Hedges,,Danny Valencia,OF,3.80%,0
83,1143762805,Ciena,0,102.9,P Jon Gray P Jack Flaherty 3B Matt Carpenter OF Michael Brantley 2B César Hernández C Yadier Molina SS Jorge Polanco OF Kyle Schwarber 1B José Martínez OF Harrison Bader,,Jorge Polanco,SS,3.80%,8
84,1143836766,Kevdav (1/4),0,102.3,P Julio Teheran P Shane Bieber 2B Rougned Odor OF Shin-soo Choo OF Joey Gallo C Willson Contreras OF Albert Almora Jr. 1B Lucas Duda SS Addison Russell 3B David Bote,,Miguel Sanó,3B,3.80%,8
85,1143863790,Zalesky3 (3/5),0,101.45,P Jack Flaherty P Shane Bieber OF Rhys Hoskins C Willson Contreras SS Asdrúbal Cabrera 1B Carlos Santana OF Odúbel Herrera 2B César Hernández OF Kyle Schwarber 3B David Bote,,Marcell Ozuna,OF,3.38%,3
85,1143875812,nyo420 (4/7),0,101.45,P Danny Duffy SS Javier Báez 3B Matt Carpenter OF Shin-soo Choo OF Juan Soto C Willson Contreras OF Adam Eaton 2B Travis Shaw 1B Justin Bour P Hunter Wood,,Victor Caratini,1B,3.38%,0
87,1143722427,ejwilson1977 (1/4),0,101.2,P Danny Duffy P James Shields OF Joey Gallo 3B Jurickson Profar OF Daniel Palka 1B José Abreu SS Elvis Andrus C Robinson Chirinos 2B Yoán Moncada OF Leury García,,Renato Núñez,3B,3.38%,6
88,1143790480,botobrody (5/7),0,100.85,P Jon Gray P Wade Miley SS Javier Báez 1B Freddie Freeman C Willson Contreras OF Michael Brantley OF Kyle Schwarber 3B Christian Villanueva OF Albert Almora Jr. 2B David Bote,,Francisco Arcia,C,3.38%,0
89,1143810010,whoisjohngalt420 (5/7),0,100.6,P Jon Lester P Julio Teheran SS Trevor Story OF Kole Calhoun OF Shohei Ohtani 2B DJ LeMahieu 1B Carlos Santana OF Michael Brantley C Yadier Molina 3B Renato Núñez,,José Abreu,1B,3.38%,10
90,1143777443,baceballchamp2004 (3/7),0,100.5,P Jon Gray P Danny Duffy SS Francisco Lindor OF Juan Soto OF Kole Calhoun OF Daniel Palka 1B Chris Davis 3B David Bote 2B Jason Kipnis C Erik Kratz,,Tanner Roark,P,3.38%,17.55
91,1143887405,SANDKICKER (5/6),0,100.2,P Aaron Nola P Danny Duffy OF Odúbel Herrera OF Michael Brantley 1B Ryan Braun 3B Mike Moustakas 2B Jonathan Schoop OF Albert Almora Jr. C Matt Wieters SS Greg Garcia,,Chris Davis,1B,3.38%,0
92,1143863802,Zalesky3 (4/5),0,100.05,P Aaron Nola P Ervin Santana OF Matt Adams OF Michael Brantley 2B Jonathan Villar OF Mark Trumbo 3B Tim Beckham 1B José Martínez SS Addison Russell C Austin Hedges,,Eric Thames,OF,3.38%,0
93,1143863638,jsr2424,0,99.6,P Jack Flaherty P Danny Duffy 2B Ozzie Albies 1B Edwin Encarnacion OF Kole Calhoun OF Jake Bauers OF Hunter Renfroe 3B Christian Villanueva SS Addison Russell C Austin Hedges,,Jonathan Schoop,2B,3.38%,3
94,1143777441,baceballchamp2004 (1/7),0,99.5,P Jon Gray P Danny Duffy OF Starling Marte SS Trevor Story OF Juan Soto OF Kole Calhoun 1B Chris Davis 3B David Bote 2B Jason Kipnis C Michael Pérez,,Greg Garcia,SS,3.38%,10
95,1143879438,phillipscott (1/3),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Yefry Ramírez,P,3.38%,-10.25
95,1143879786,phillipscott (2/3),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Ronald Guzmán,1B,3.38%,2
95,1143879799,phillipscott (3/3),0,99.45,P Julio Teheran P James Shields SS Francisco Lindor 2B Ozzie Albies OF Ronald Acuña Jr. 1B José Abreu 3B Johan Camargo OF Melky Cabrera OF Avisaíl García C Kurt Suzuki,,Charlie Blackmon,OF,3.38%,2
98,1143790224,rondelt,0,99.3,P Julio Teheran P Shane Bieber OF Rhys Hoskins 3B Matt Carpenter OF Nick Markakis 1B Jake Bauers OF Kevin Kiermaier C Francisco Cervelli 2B David Bote SS Willy Adames,,Erik Kratz,C,2.95%,2
99,1143771089,Emac (2/7),0,99.2,P Aaron Nola P Danny Duffy OF Nick Williams OF Hunter Renfroe 3B Christian Villanueva OF Albert Almora Jr. SS Addison Russell 2B David Bote 1B Eric Hosmer C Jorge Alfaro,,Eddie Rosario,OF,2.95%,0
99,1143851934,CAS1962 (3/5),0,99.2,P Jon Lester P Shane Bieber 2B Ozzie Albies OF Corey Dickerson OF Whit Merrifield OF Nick Markakis 1B Daniel Murphy C Yadier Molina 3B Mike Moustakas SS Dansby Swanson,,Freddy Galvis,SS,2.95%,16
101,1143887401,SANDKICKER (1/6),0,98.2,P Aaron Nola P Danny Duffy OF Jake Bauers 1B Ryan Braun 3B Mike Moustakas OF Marcell Ozuna 2B Jonathan Schoop OF Albert Almora Jr. C Matt Wieters SS Greg Garcia,,Trevor Williams,P,2.95%,7.85
