Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
14,1156239498,UnlocKing (13/20),0,176.75,P Corey Kluber P German Márquez SS Alex Bregman 2B Jose Altuve OF Mitch Haniger 1B Yuli Gurriel 3B Kyle Seager OF Marwin González OF Chad Pinder C Jonathan Lucroy,,Sonny Gray,P,14.74%,29.85
15,1156269370,kwwagner1142,0,176.05,P German Márquez P Wei-Yin Chen 3B Justin Turner 1B Max Muncy SS Alex Bregman OF Cody Bellinger 2B Jose Altuve OF Yasiel Puig C Yasmani Grandal OF Marwin González,,Charlie Blackmon,OF,14.23%,9
16,1156605269,condia8902 (14/20),0,175.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González OF David Dahl 2B DJ LeMahieu 1B Yuli Gurriel SS Marwin González C Jonathan Lucroy,,Greg Garcia,2B,14.11%,8
17,1156597015,dramos77 (7/20),0,175.5,P Clayton Kershaw P Wei-Yin Chen 3B Max Muncy SS Jean Segura OF Mitch Haniger 1B Tyler Austin C Yan Gomes OF Josh Reddick OF Trey Mancini 2B Josh Harrison,,Mark Canha,OF,13.72%,5
18,1156303380,pdyuscav,0,175.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González 2B DJ LeMahieu 1B Yonder Alonso OF Marwin González C Jonathan Lucroy,,German Márquez,P,12.90%,31.35
18,1156649553,DJIRWIN (13/15),0,175.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González 2B DJ LeMahieu 1B Yonder Alonso OF Marwin González C Jonathan Lucroy,,Marcus Semien,SS,12.80%,2
20,1156491384,ArupS,0,174.85,P Jameson Taillon P German Márquez 3B Nolan Arenado SS Alex Bregman 2B Jose Altuve C Francisco Cervelli OF Whit Merrifield OF Stephen Piscotty 1B Ryan O'Hearn OF Marwin González,,Yadier Molina,C,12.28%,3
21,1156393532,cw101416 (1/4),0,173.75,P Clayton Kershaw P John Gant 3B Justin Turner SS Manny Machado 1B Max Muncy 2B Jed Lowrie OF Chris Taylor OF Ramón Laureano OF Marwin González C Jonathan Lucroy,,Johan Camargo,SS,11.51%,0
22,1156276081,kutmaster (1/2),0,173.65,P Clayton Kershaw P Robbie Ray 3B Nolan Arenado OF Mitch Haniger 1B Miguel Sanó OF Trey Mancini OF Rafael Ortega SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Cody Bellinger,OF,11.41%,3
23,1156428793,rgwayman64 (2/20),0,173.5,P Clayton Kershaw P Wei-Yin Chen OF Giancarlo Stanton SS Alex Bregman 2B Jose Altuve 3B Matt Chapman 1B Tyler White OF Marwin González OF Chad Pinder C Jonathan Lucroy,,Chad Pinder,OF,11.03%,13
24,1156693402,ndsports15,0,173.2,P German Márquez P Sonny Gray OF Ronald Acuña Jr. OF Giancarlo Stanton 1B Edwin Encarnacion OF Gregory Polanco 2B Jose Altuve 3B Kyle Seager SS Marwin González C Jonathan Lucroy,,Jhoulys Chacín,P,10.96%,14.3
25,1156639723,Nevanervous (5/11),0,173,P Aníbal Sánchez P Sonny Gray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Jose Altuve OF Yasiel Puig OF Marwin González C Austin Hedges,,Yonder Alonso,1B,10.07%,7
25,1156673364,ChongoFlex (7/20),0,173,P Aníbal Sánchez P Sonny Gray OF Khris Davis 3B Justin Turner 1B Max Muncy SS Alex Bregman 2B Jose Altuve OF Yasiel Puig OF Marwin González C Jonathan Lucroy,,Yan Gomes,C,9.97%,3
27,1156671894,famousfye,0,172.85,P Jameson Taillon P German Márquez 3B Justin Turner 1B Max Muncy 2B Jed Lowrie OF Gregory Polanco OF Cody Bellinger OF Chris Taylor SS Marwin González C Jonathan Lucroy,,Neil Walker,2B,9.92%,0
28,1156423094,DarthLeeman,0,172.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González OF David Dahl 1B Max Muncy OF Yasiel Puig 2B Ketel Marte SS Marwin González 3B David Fletcher C Jonathan Lucroy,,Max Muncy,1B,9.44%,21
29,1156193940,jae777 (2/6),0,172.2,P German Márquez P Sonny Gray OF Charlie Blackmon OF Christian Yelich OF Ronald Acuña Jr. 3B Justin Turner 2B Neil Walker 1B Ryan O'Hearn SS Marwin González C Jonathan Lucroy,,Francisco Lindor,SS,9.20%,0
30,1156651847,sonny77 (3/4),0,171.85,P Jameson Taillon P German Márquez OF Christian Yelich OF Starling Marte 2B Jose Altuve 3B Matt Chapman OF Whit Merrifield C Salvador Perez 1B Ryan O'Hearn SS Marwin González,,Edwin Encarnacion,1B,9.13%,3
31,1156688118,chrisoste22 (2/2),0,170.9,P Mike Fiers P German Márquez 3B Justin Turner SS Manny Machado 1B Max Muncy OF Eric Thames 2B Brian Dozier OF Chris Taylor OF Marwin González C Jonathan Lucroy,,Tyler White,1B,9.10%,0
32,1156275680,reasor91 (6/20),0,170.55,P Sonny Gray P Wei-Yin Chen OF Charlie Blackmon SS Manny Machado OF Brett Gardner 1B Max Muncy 3B Alex Bregman 2B Brian Dozier C Martín Maldonado OF Marwin González,,Ronald Acuña Jr.,OF,8.90%,10
33,1156597765,condia8902 (4/20),0,170.2,P German Márquez P Sonny Gray OF Charlie Blackmon OF Carlos González OF David Dahl 2B DJ LeMahieu 1B Ryan McMahon 3B Matt Chapman SS Marwin González C Jonathan Lucroy,,Justin Verlander,P,8.73%,18.7
34,1156566675,johnjsro127 (7/20),0,169.65,P Clayton Kershaw P Robbie Ray 3B Justin Turner OF Cody Bellinger OF Yasiel Puig OF Ramón Laureano SS Marwin González 1B Lucas Duda 2B Logan Forsythe C Jonathan Lucroy,,Chris Davis,1B,8.46%,3
35,1156310747,LethargicLinemen (12/20),0,169.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 1B Max Muncy 2B DJ LeMahieu 3B Matt Chapman OF Stephen Piscotty OF Marwin González SS Greg Garcia C Jonathan Lucroy,,Nolan Arenado,3B,8.36%,16
35,1156640156,nakamu28,0,169.5,P Clayton Kershaw P Wei-Yin Chen 3B José Ramírez OF Charlie Blackmon 2B Jose Altuve OF Shohei Ohtani OF Marwin González 1B Chris Davis SS Greg Garcia C Jonathan Lucroy,,Jose Altuve,2B,8.34%,16
37,1156347909,Jus_another_Ninja,0,168.9,P Mike Fiers P German Márquez OF Christian Yelich 2B Jose Altuve SS Dansby Swanson 1B Yuli Gurriel 3B Matt Chapman C Yan Gomes OF Josh Reddick OF Marwin González,,Giancarlo Stanton,OF,8.24%,7
38,1156635929,Skizzleman (1/4),0,168.55,P Sonny Gray P Wei-Yin Chen 1B Paul Goldschmidt OF Charlie Blackmon OF Christian Yelich OF Ronald Acuña Jr. SS Eduardo Escobar 3B Colin Moran 2B Chad Pinder C Jonathan Lucroy,,Ketel Marte,SS,7.59%,4
38,1156661817,pirates21 (5/10),0,168.55,P Sonny Gray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González 2B DJ LeMahieu 1B Matt Adams OF Marwin González C Jonathan Lucroy,,Ramón Laureano,OF,7.47%,13
40,1156509339,ericht09 (2/20),0,168.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González 1B Max Muncy 3B Eduardo Escobar C Yadier Molina OF Rafael Ortega SS Marwin González 2B Chad Pinder OF Mark Canha,,Yasmani Grandal,C,7.45%,0
41,1156601654,dq34 (5/6),0,168,P Aníbal Sánchez P Sonny Gray 3B Justin Turner SS Manny Machado OF A.J. Pollock 1B Max Muncy OF Cody Bellinger 2B Gleyber Torres OF Marwin González C Jonathan Lucroy,,José Ramírez,3B,7.45%,2
42,1156410386,nevillemadi09 (11/20),0,167.65,P Clayton Kershaw P Sonny Gray OF Khris Davis 2B Jose Altuve 1B Matt Adams OF Ramón Laureano OF Josh Reddick SS Marwin González 3B Colin Moran C Jonathan Lucroy,,Matt Carpenter,1B,7.36%,10
42,1156656723,wilsonda1,0,167.65,P Clayton Kershaw P Sonny Gray 1B Matt Carpenter 3B Nolan Arenado OF Melky Cabrera OF Marwin González 2B Chad Pinder OF Mark Canha SS Greg Garcia C Jonathan Lucroy,,Jake Cave,OF,7.33%,0
44,1156679326,50centhos (12/20),0,167.5,P Clayton Kershaw P Wei-Yin Chen 3B Justin Turner SS Manny Machado 1B Max Muncy C Yasmani Grandal OF Marwin González OF Chad Pinder OF Mark Canha 2B Greg Garcia,,Eddie Rosario,OF,7.18%,0
45,1156667364,MajerlesMantle (5/8),0,167.25,P Mike Fiers P Wei-Yin Chen OF Khris Davis 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Marwin González C Jonathan Lucroy,,Jason Kipnis,2B,6.82%,0
45,1156670939,zGheTTo (3/4),0,167.25,P Justin Verlander P Mike Fiers 1B Max Muncy 3B Matt Chapman OF Ramón Laureano OF Marwin González OF Chad Pinder SS Freddy Galvis 2B Greg Garcia C Jonathan Lucroy,,Tony Wolters,C,6.82%,11
47,1156238032,G0cavs10,0,167.2,P German Márquez P Sonny Gray OF Charlie Blackmon OF Christian Yelich 3B Nolan Arenado OF Mitch Haniger 1B Yonder Alonso 2B Neil Walker SS Marwin González C Austin Hedges,,Brian Dozier,2B,6.78%,3
47,1156310412,bshan87,0,167.2,P German Márquez P Sonny Gray OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 2B Jose Altuve SS Carlos Correa 1B Tyler White OF Marwin González C Jonathan Lucroy,,Mike Moustakas,3B,6.65%,5
47,1156597640,condia8902 (3/20),0,167.2,P Robbie Ray P German Márquez OF Charlie Blackmon OF Carlos González OF David Dahl 2B DJ LeMahieu 1B Ryan McMahon SS Marwin González 3B Colin Moran C Jonathan Lucroy,,Craig Gentry,OF,6.59%,5
47,1156679934,TheGoat713 (4/4),0,167.2,P German Márquez P Sonny Gray OF Charlie Blackmon SS Manny Machado 3B Max Muncy 1B Cody Bellinger 2B Jose Altuve OF Marwin González OF Austin Dean C Tony Wolters,,Manny Machado,SS,6.51%,21
47,1156689195,Hoopster85 (2/2),0,167.2,P Jameson Taillon P Wei-Yin Chen OF A.J. Pollock 1B Max Muncy SS Eduardo Escobar OF Gregory Polanco OF Mitch Haniger 3B Matt Chapman C Yadier Molina 2B Gleyber Torres,,Trey Mancini,1B,6.40%,17
52,1156316019,mial12 (2/8),0,167.05,P German Márquez P Wei-Yin Chen OF Mike Trout 3B Justin Turner SS Manny Machado OF Gregory Polanco 1B Cody Bellinger OF Melky Cabrera 2B Brian Dozier C Jonathan Lucroy,,Chris Taylor,OF,6.38%,5
52,1156668760,MnBigD23 (6/6),0,167.05,P German Márquez P Wei-Yin Chen OF Khris Davis 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger OF Mitch Haniger 2B Brian Dozier C Jonathan Lucroy,,A.J. Pollock,OF,6.36%,10
54,1156200790,maddawg65 (1/9),0,166.65,P Clayton Kershaw P Sonny Gray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger OF Mark Canha 2B Greg Garcia C Jonathan Lucroy OF Franmil Reyes,,Michael Brantley,OF,6.23%,0
54,1156642196,shorty12pint (4/4),0,166.65,P Jameson Taillon P Aníbal Sánchez 1B Max Muncy OF Nelson Cruz 3B Alex Bregman 2B Jose Altuve OF Mitch Haniger SS Carlos Correa OF Marwin González C Jonathan Lucroy,,José Martínez,1B,6.11%,3
56,1156571950,cowan79 (19/20),0,166.55,P Sonny Gray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 1B Max Muncy 2B DJ LeMahieu SS Marcus Semien OF Steven Souza Jr. C Jonathan Lucroy,,Mike Zunino,C,6.03%,4
57,1156318575,LethargicLinemen (14/20),0,166.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 1B Max Muncy 2B DJ LeMahieu 3B Matt Chapman SS Marwin González OF Alex Gordon OF Mark Canha C Jonathan Lucroy,,Justin Turner,3B,6.03%,14
57,1156414763,Ivaldry (12/20),0,166.5,P Clayton Kershaw P Wei-Yin Chen OF Giancarlo Stanton 1B Freddie Freeman OF Mitch Haniger OF Shohei Ohtani 3B Johan Camargo SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Jameson Taillon,P,6.00%,28.5
59,1156693315,BANKRUPTMILLIONAIRE (3/14),0,166.4,P Mike Fiers P Robbie Ray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger OF Steven Souza Jr. OF Marwin González 2B Chad Pinder C Jonathan Lucroy,,Carlos González,OF,5.96%,17
60,1156691745,loxahatchee66 (2/2),0,166.15,P Jhoulys Chacín P Sonny Gray OF Ronald Acuña Jr. 3B Justin Turner OF Brett Gardner 2B Jose Altuve OF Mitch Haniger 1B Yonder Alonso SS Marwin González C Jonathan Lucroy,,Melky Cabrera,OF,5.88%,10
61,1156397974,gordylamb (1/2),0,166.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon 3B Justin Turner SS Alex Bregman 1B Cody Bellinger 2B Jose Altuve OF Yasiel Puig C Martín Maldonado OF Marwin González,,Nick Markakis,OF,5.87%,3
62,1156625322,davisjp1 (16/20),0,165.2,P German Márquez P Sonny Gray OF Charlie Blackmon 3B Nolan Arenado OF Carlos González OF David Dahl 1B Yonder Alonso 2B Jason Kipnis SS Marwin González C Jonathan Lucroy,,Jed Lowrie,2B,5.78%,3
63,1156555651,slawson13 (8/20),0,165.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González 2B DJ LeMahieu 1B Josh Bell OF Trey Mancini C Jonathan Lucroy,,Christian Yelich,OF,5.77%,14
63,1156571798,mmeiselman731 (18/20),0,165.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon SS Trevor Story OF Carlos González OF David Dahl 2B DJ LeMahieu 1B Tyler Austin 3B Miguel Sanó C Jonathan Lucroy,,Mitch Haniger,OF,5.69%,18
65,1156485645,Chavi,0,164.9,P Mike Fiers P German Márquez OF Charlie Blackmon 3B Alex Bregman 2B Jose Altuve OF Mitch Haniger SS Carlos Correa 1B Neil Walker OF Marwin González C Jonathan Lucroy,,John Ryan Murphy,C,5.68%,6
66,1156582996,dannyoms (17/20),0,164.5,P Clayton Kershaw P Wei-Yin Chen SS Manny Machado 3B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Chris Taylor OF Marwin González 1B Chris Davis C Jonathan Lucroy,,Alex Bregman,3B,5.65%,18
67,1156455538,Harleymcmdavis,0,164.35,P Clayton Kershaw P Mike Fiers 1B Freddie Freeman OF Lorenzo Cain OF Ramón Laureano OF Rafael Ortega SS Marwin González 3B Colin Moran 2B Chad Pinder C Jonathan Lucroy,,Andrew Cashner,P,5.44%,11.15
67,1156501929,barbie111 (2/2),0,164.35,P Clayton Kershaw P Mike Fiers 3B Justin Turner 1B Max Muncy 2B Jose Altuve OF Marwin González OF Austin Dean OF Craig Gentry SS Greg Garcia C Jonathan Lucroy,,Carlos Correa,SS,5.41%,0
69,1156178629,splash1322 (1/2),0,164.25,P Mike Fiers P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Khris Davis SS Alex Bregman 2B Jose Altuve 1B Tyler White OF Marwin González C Jonathan Lucroy,,Rafael Ortega,OF,5.26%,10
69,1156212987,splash1322 (2/2),0,164.25,P Mike Fiers P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Khris Davis SS Alex Bregman 2B Jose Altuve 1B Tyler White OF Marwin González C Jonathan Lucroy,,Steven Souza Jr.,OF,5.19%,4
71,1156565676,towles1,0,164.05,P Mike Fiers P Jameson Taillon 2B Jose Altuve OF Mitch Haniger C J.T. Realmuto 3B Matt Chapman OF Whit Merrifield 1B Yonder Alonso OF Rafael Ortega SS Marwin González,,Travis Shaw,3B,5.14%,3
72,1156226201,dougiefresh11 (2/2),0,163.9,P Mike Fiers P German Márquez 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Ramón Laureano OF Rafael Ortega C Jonathan Lucroy,,Tyler O'Neill,OF,5.09%,0
72,1156355362,HAVOC280 (1/2),0,163.9,P Mike Fiers P German Márquez OF Christian Yelich 2B Jose Altuve OF Mitch Haniger 3B Matt Chapman SS Chris Taylor C Yan Gomes 1B Ryan O'Hearn OF Marwin González,,Freddie Freeman,1B,5.08%,5
74,1156476736,ndecalonne (2/8),0,163.65,P Clayton Kershaw P Sonny Gray OF Carlos González 3B Max Muncy 1B Cody Bellinger OF Ramón Laureano SS Marwin González OF Chad Pinder C John Ryan Murphy 2B Greg Garcia,,Gleyber Torres,2B,4.89%,10
75,1156509351,ericht09 (4/20),0,163.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González 3B Max Muncy 1B José Martínez SS Marwin González OF Alex Gordon 2B Logan Forsythe C Jonathan Lucroy,,Nelson Cruz,OF,4.88%,6
75,1156582934,aspirateur2465,0,163.5,P Clayton Kershaw P Wei-Yin Chen SS Manny Machado 1B Cody Bellinger OF Joc Pederson OF Yasiel Puig 3B Matt Chapman OF Marwin González 2B Logan Forsythe C Jonathan Lucroy,,John Gant,P,4.62%,20.95
75,1156636533,Dex.J (4/6),0,163.5,P Clayton Kershaw P Wei-Yin Chen 3B Justin Turner 1B Edwin Encarnacion 2B Jose Altuve OF Melky Cabrera OF Matt Adams OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Jaime Barria,P,4.55%,-3.45
75,1156684357,Dex.J (5/6),0,163.5,P Clayton Kershaw P Wei-Yin Chen 3B Justin Turner 1B Edwin Encarnacion 2B Jose Altuve OF Melky Cabrera OF Matt Adams OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Jorge Polanco,SS,4.53%,5
79,1156565587,mrla4 (5/8),0,163.4,P Mike Fiers P Robbie Ray 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Josh Reddick OF Marwin González C Jonathan Lucroy,,Ronald Torreyes,2B,4.35%,3
80,1156226198,dougiefresh11 (1/2),0,163.35,P Clayton Kershaw P Mike Fiers 3B Max Muncy OF Cody Bellinger OF Ramón Laureano OF Rafael Ortega 1B Ryan O'Hearn SS Marwin González 2B David Fletcher C Jonathan Lucroy,,Trevor Story,SS,4.33%,2
81,1156679654,ChongoFlex (13/20),0,163.25,P Corey Kluber P Sonny Gray SS Manny Machado 3B Max Muncy 2B Jose Altuve OF Yasiel Puig 1B Tyler White OF Marwin González OF Mark Canha C Jonathan Lucroy,,Paul Goldschmidt,1B,4.16%,3
82,1156663583,mdbrown15 (8/20),0,163.05,P German Márquez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 1B Cody Bellinger OF Yasiel Puig 2B Brian Dozier SS Marwin González C Tony Wolters,,Lorenzo Cain,OF,4.08%,3
83,1156670581,Bassry91,0,162.9,P Mike Fiers P German Márquez OF Christian Yelich 3B Nolan Arenado OF Carlos González OF A.J. Pollock SS Eduardo Escobar 2B Greg Garcia 1B Hunter Dozier C Jonathan Lucroy,,Miguel Sanó,3B,4.07%,14
84,1156464944,vegasswanny (12/20),0,162.85,P Jameson Taillon P German Márquez OF Giancarlo Stanton 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Matt Adams C Austin Romine OF Josh Reddick OF Marwin González,,Salvador Perez,C,3.95%,9
85,1156310742,LethargicLinemen (11/20),0,162.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 1B Max Muncy 2B DJ LeMahieu 3B Matt Chapman OF Marwin González C Tony Wolters OF Mark Canha SS Greg Garcia,,Eduardo Escobar,SS,3.91%,14
85,1156604752,Malvarious (4/4),0,162.5,P Clayton Kershaw P Wei-Yin Chen 3B Max Muncy OF Nelson Cruz SS Jean Segura OF Mitch Haniger 2B Gleyber Torres 1B Tyler White OF Mark Canha C Jonathan Lucroy,,Hunter Dozier,3B,3.88%,5
85,1156617033,Snowdog (14/20),0,162.5,P Clayton Kershaw P Wei-Yin Chen OF Aaron Hicks SS Manny Machado 3B Matt Chapman OF Stephen Piscotty 2B Jason Kipnis 1B Lucas Duda OF Chad Pinder C Jonathan Lucroy,,Gregory Polanco,OF,3.87%,19
88,1156336604,Rowdog31 (7/20),0,162.3,P Clayton Kershaw P Jameson Taillon OF A.J. Pollock SS Marcus Semien 3B Matt Chapman 1B Trey Mancini OF Marwin González OF Chad Pinder 2B Logan Forsythe C Jonathan Lucroy,,Freddy Galvis,SS,3.85%,10
89,1156539899,joldach (7/8),0,162.05,P German Márquez P Wei-Yin Chen 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Jose Altuve OF Mitch Haniger C Yasmani Grandal OF Mark Canha,,Jonathan Villar,2B,3.76%,0
90,1156541456,kingdurbin,0,161.95,P Clayton Kershaw P Andrew Cashner 3B Justin Turner SS Manny Machado 1B Max Muncy OF Cody Bellinger 2B Brian Dozier OF Ramón Laureano OF Marwin González C Jonathan Lucroy,,Corey Dickerson,OF,3.73%,0
91,1156544218,TRap1680 (2/3),0,161.9,P Mike Fiers P German Márquez 1B Max Muncy 3B Alex Bregman OF Cody Bellinger 2B Jose Altuve OF Cedric Mullins SS Carlos Correa OF Marwin González C Jonathan Lucroy,,Ozzie Albies,2B,3.73%,3
91,1156636703,davewhite613 (1/3),0,161.9,P Mike Fiers P German Márquez OF Khris Davis 3B Eduardo Escobar OF Cody Bellinger 2B Jose Altuve OF Mitch Haniger 1B Yonder Alonso SS Marwin González C Jonathan Lucroy,,Miguel Andújar,3B,3.70%,6
93,1156657107,Dublindudes (1/4),0,161.65,P Jhoulys Chacín P German Márquez 1B Paul Goldschmidt OF David Peralta 3B Alex Bregman 2B Jose Altuve OF Mitch Haniger OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,David Dahl,OF,3.70%,7
93,1156657120,Dublindudes (3/4),0,161.65,P Jhoulys Chacín P German Márquez 1B Paul Goldschmidt OF David Peralta 3B Alex Bregman 2B Jose Altuve OF Mitch Haniger OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Cedric Mullins,OF,3.67%,0
93,1156678785,skelitor78 (17/20),0,161.65,P Clayton Kershaw P Robbie Ray 1B Max Muncy OF Yasiel Puig 2B Brian Dozier 3B Matt Chapman SS Marwin González OF Chad Pinder OF Mark Canha C Jonathan Lucroy,,Greg Allen,OF,3.61%,0
96,1156296701,mwindsor24 (1/2),0,161.6,P Wade LeBlanc P Wei-Yin Chen OF Charlie Blackmon OF Khris Davis 3B Justin Turner SS Manny Machado 1B Max Muncy 2B Jose Altuve OF Chris Taylor C Jonathan Lucroy,,Austin Dean,OF,3.56%,0
97,1156620799,toddyd2732 (17/20),0,161.5,P Clayton Kershaw P Wei-Yin Chen OF Christian Yelich 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Tyler White OF Marwin González OF Mark Canha C Jonathan Lucroy,,Eric Thames,OF,3.55%,3
97,1156672603,sasmallen (1/9),0,161.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF A.J. Pollock 2B Jose Altuve 3B Matt Chapman 1B Matt Adams SS Marwin González OF Craig Gentry C Jonathan Lucroy,,Kurt Suzuki,C,3.51%,6
97,1156679131,sasmallen (4/9),0,161.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF A.J. Pollock 2B Jose Altuve 3B Matt Chapman 1B Matt Adams SS Marwin González OF Craig Gentry C Jonathan Lucroy,,Josh Reddick,OF,3.49%,11
97,1156679143,sasmallen (7/9),0,161.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF A.J. Pollock 2B Jose Altuve 3B Matt Chapman 1B Matt Adams SS Marwin González OF Craig Gentry C Jonathan Lucroy,,Hernán Pérez,OF,3.47%,0
