Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,1157114607,Bulldawg633 (2/3),0,154.55,P Chris Archer P Kyle Hendricks OF Starling Marte OF Gregory Polanco 1B Daniel Murphy OF Adam Frazier C Elias Díaz 3B David Bote 2B Jason Kipnis SS Adeiny Hechavarria,,DJ LeMahieu,2B,6.98%,12
29,1156928508,philsgoood (1/2),0,154.2,P Kevin Gausman P Pablo López 3B Nolan Arenado SS Javier Báez 1B Anthony Rizzo OF Melky Cabrera OF Matt Holliday OF Jason Heyward C Willson Contreras 2B Jason Kipnis,,Michael A. Taylor,OF,6.85%,0
29,1156928521,philsgoood (2/2),0,154.2,P Kevin Gausman P Pablo López 3B Nolan Arenado SS Javier Báez 1B Anthony Rizzo OF Melky Cabrera OF Matt Holliday OF Jason Heyward C Willson Contreras 2B Jason Kipnis,,Roberto Pérez,C,6.85%,6
31,1157122432,DJTugboat (2/2),0,152.75,P Blake Snell P Vince Velasquez 1B Yonder Alonso OF Juan Soto OF Melky Cabrera 2B Jonathan Schoop SS Marcus Semien OF Tommy Pham 3B David Bote C Tyler Flowers,,Omar Narváez,C,6.58%,14
32,1156854160,davidpuffin81 (1/3),0,152.15,P Blake Snell P Kevin Gausman SS Javier Báez 2B Daniel Murphy OF Kyle Schwarber 3B David Bote 1B Ryan O'Hearn OF Billy McKinney C Omar Narváez OF Adam Engel,,José Ramírez,3B,6.31%,0
33,1156985923,djfly (1/3),0,151.15,P Blake Snell P Kevin Gausman SS Javier Báez 1B Edwin Encarnacion OF Carlos González 2B Daniel Murphy 3B David Bote OF Billy McKinney OF Adam Engel C Roberto Pérez,,David Bote,3B,6.17%,21
33,1156993900,djfly (2/3),0,151.15,P Blake Snell P Kevin Gausman SS Javier Báez 1B Edwin Encarnacion OF Carlos González 2B Daniel Murphy 3B David Bote OF Billy McKinney OF Adam Engel C Roberto Pérez,,Logan Forsythe,2B,5.91%,2
33,1156993915,djfly (3/3),0,151.15,P Blake Snell P Kevin Gausman SS Javier Báez 1B Edwin Encarnacion OF Carlos González 2B Daniel Murphy 3B David Bote OF Billy McKinney OF Adam Engel C Roberto Pérez,,Billy Hamilton,OF,5.91%,0
33,1157118632,KManner4 (1/3),0,151.15,P Michael Kopech P Kevin Gausman 1B José Martínez OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon OF Kyle Schwarber OF Jay Bruce C Omar Narváez 2B Brandon Lowe,,Francisco Lindor,SS,5.37%,12
33,1157118640,KManner4 (2/3),0,151.15,P Michael Kopech P Kevin Gausman 1B José Martínez OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon OF Kyle Schwarber OF Jay Bruce C Omar Narváez 2B Brandon Lowe,,Trevor Story,SS,5.23%,2
33,1157123112,KManner4 (3/3),0,151.15,P Michael Kopech P Kevin Gausman 1B José Martínez OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon OF Kyle Schwarber OF Jay Bruce C Omar Narváez 2B Brandon Lowe,,Adam Engel,OF,4.56%,17
39,1157107442,AusMarsh (1/3),0,150.8,P Blake Snell SS Javier Báez 1B Anthony Rizzo 2B Whit Merrifield OF Melky Cabrera OF Greg Allen OF Jason Heyward C Salvador Perez 3B Hunter Dozier P Chris Bassitt,,Kyle Hendricks,P,4.43%,27.95
39,1157107454,AusMarsh (2/3),0,150.8,P Blake Snell SS Javier Báez 1B Anthony Rizzo 2B Whit Merrifield OF Melky Cabrera OF Greg Allen OF Jason Heyward C Salvador Perez 3B Hunter Dozier P Chris Bassitt,,Brandon Lowe,OF,4.16%,14
39,1157107474,AusMarsh (3/3),0,150.8,P Blake Snell SS Javier Báez 1B Anthony Rizzo 2B Whit Merrifield OF Melky Cabrera OF Greg Allen OF Jason Heyward C Salvador Perez 3B Hunter Dozier P Chris Bassitt,,Jeff McNeil,2B,4.16%,5
42,1156986622,mjalfrey,0,149.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon OF Carlos González 2B Daniel Murphy OF Daniel Palka C Roberto Pérez,,José Berríos,P,4.03%,8.45
43,1157139948,rmprescott,0,149.15,P Blake Snell P Kevin Gausman OF Rhys Hoskins SS Trea Turner C Yadier Molina 1B Daniel Murphy 3B David Bote OF Michael A. Taylor OF Billy McKinney 2B Logan Forsythe,,Ronald Acuña Jr.,OF,4.03%,11
44,1157134293,lasork,0,148.65,P José Berríos P Nathan Eovaldi OF Starling Marte C Wilson Ramos OF Rhys Hoskins 1B Daniel Murphy OF Kyle Schwarber 2B Jonathan Schoop 3B Maikel Franco SS Asdrúbal Cabrera,,Chris Archer,P,3.89%,1.6
45,1157075280,relaxn55 (1/3),0,148.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber SS Asdrúbal Cabrera C Willson Contreras OF Billy McKinney,,Melky Cabrera,OF,3.76%,22
45,1157079529,relaxn55 (2/3),0,148.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber SS Asdrúbal Cabrera C Willson Contreras OF Billy McKinney,,Amed Rosario,SS,3.62%,0
45,1157079559,relaxn55 (3/3),0,148.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber SS Asdrúbal Cabrera C Willson Contreras OF Billy McKinney,,Asdrúbal Cabrera,SS,3.62%,10
48,1157126508,glenflores4 (1/3),0,147.45,P Shane Bieber P Kevin Gausman OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon C Yadier Molina 2B Daniel Murphy OF Kyle Schwarber 1B Matt Olson OF Billy McKinney,,Edwin Encarnacion,1B,3.62%,20
48,1157132051,glenflores4 (2/3),0,147.45,P Shane Bieber P Kevin Gausman OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon C Yadier Molina 2B Daniel Murphy OF Kyle Schwarber 1B Matt Olson OF Billy McKinney,,Kendrys Morales,1B,3.49%,18
48,1157132064,glenflores4 (3/3),0,147.45,P Shane Bieber P Kevin Gausman OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon C Yadier Molina 2B Daniel Murphy OF Kyle Schwarber 1B Matt Olson OF Billy McKinney,,Vince Velasquez,P,3.49%,19.65
51,1157133263,coachjpark,0,146.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 2B Daniel Murphy OF Kyle Schwarber 3B David Bote C Willson Contreras OF Michael A. Taylor,,Curt Casali,C,3.36%,0
52,1157107024,Nonaz (1/2),0,146.15,P Blake Snell P Kevin Gausman OF Carlos González OF Melky Cabrera 2B Jeff McNeil C Salvador Perez 3B David Bote SS Amed Rosario OF Ramón Laureano 1B Lucas Duda,,Michael Conforto,OF,3.22%,2
53,1157070436,dfsproduction1,0,145.15,P Blake Snell P Kevin Gausman 1B Ryan Zimmerman SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy OF Daniel Palka OF Avisaíl García OF Billy McKinney C Curt Casali,,Chase Anderson,P,3.09%,8.45
54,1157118014,DJTugboat (1/2),0,143.7,P Kevin Gausman P Vince Velasquez SS Javier Báez 1B Anthony Rizzo OF Rhys Hoskins 2B Daniel Murphy OF Kyle Schwarber 3B Johan Camargo OF Adam Frazier C Roberto Pérez,,Marco Estrada,P,2.95%,-8.1
55,1157124354,connor_silver,0,143.55,P Blake Snell P José Berríos OF Rhys Hoskins SS Trea Turner 3B Miguel Sanó OF Jason Heyward C Willson Contreras 1B Lucas Duda OF Billy McKinney 2B Logan Forsythe,,Lucas Duda,1B,2.95%,21
56,1157023883,stevenb71980 (1/3),0,143,P Kevin Gausman P Kyle Hendricks 2B Javier Báez 3B Jedd Gyorko 1B Kendrys Morales OF Kyle Schwarber OF Greg Allen SS Lourdes Gurriel Jr. OF Billy McKinney C Omar Narváez,,Alex Gordon,OF,2.95%,7
56,1157031182,stevenb71980 (2/3),0,143,P Kevin Gausman P Kyle Hendricks 2B Javier Báez 3B Jedd Gyorko 1B Kendrys Morales OF Kyle Schwarber OF Greg Allen SS Lourdes Gurriel Jr. OF Billy McKinney C Omar Narváez,,Max Kepler,OF,2.95%,2
56,1157031192,stevenb71980 (3/3),0,143,P Kevin Gausman P Kyle Hendricks 2B Javier Báez 3B Jedd Gyorko 1B Kendrys Morales OF Kyle Schwarber OF Greg Allen SS Lourdes Gurriel Jr. OF Billy McKinney C Omar Narváez,,José Martínez,OF,2.95%,12
59,1157020367,tcoker002,0,142.15,P Blake Snell P Kevin Gausman 1B Kendrys Morales SS Trea Turner 3B Anthony Rendon OF Kyle Schwarber 2B Jeff McNeil OF Jay Bruce OF Billy McKinney C Roberto Pérez,,Eugenio Suárez,3B,2.95%,0
60,1156965450,Doubleyoke,0,142,P Kevin Gausman P Kyle Hendricks OF Gregory Polanco OF Rhys Hoskins OF Nicholas Castellanos 3B Miguel Sanó C Francisco Cervelli 1B Carlos Santana 2B Jeff McNeil SS Tim Anderson,,Michael Brantley,OF,2.95%,8
61,1156941014,sam623x (1/3),0,141.85,P Vince Velasquez P Nathan Eovaldi SS Trevor Story 3B Nolan Arenado 1B Daniel Murphy OF Jason Heyward OF Steve Pearce OF Daniel Palka 2B Jason Kipnis C Omar Narváez,,Starling Marte,OF,2.82%,9
61,1156941022,sam623x (2/3),0,141.85,P Vince Velasquez P Nathan Eovaldi SS Trevor Story 3B Nolan Arenado 1B Daniel Murphy OF Jason Heyward OF Steve Pearce OF Daniel Palka 2B Jason Kipnis C Omar Narváez,,Tim Anderson,SS,2.82%,12
61,1156941033,sam623x (3/3),0,141.85,P Vince Velasquez P Nathan Eovaldi SS Trevor Story 3B Nolan Arenado 1B Daniel Murphy OF Jason Heyward OF Steve Pearce OF Daniel Palka 2B Jason Kipnis C Omar Narváez,,Lorenzo Cain,OF,2.68%,10
64,1157073053,brinumba2 (1/3),0,141.2,P Kevin Gausman P Pablo López C Wilson Ramos OF Rhys Hoskins SS Trea Turner 1B Yonder Alonso 2B Daniel Murphy 3B Todd Frazier OF Corey Dickerson OF Daniel Palka,,Khris Davis,OF,2.55%,3
65,1157128756,jterryn (1/3),0,141.15,P Michael Kopech P Kevin Gausman 1B Anthony Rizzo 2B Daniel Murphy OF Kyle Schwarber OF Daniel Palka 3B David Bote SS Amed Rosario C Willson Contreras OF Billy McKinney,,Whit Merrifield,OF,2.42%,21
65,1157134601,jterryn (2/3),0,141.15,P Michael Kopech P Kevin Gausman 1B Anthony Rizzo 2B Daniel Murphy OF Kyle Schwarber OF Daniel Palka 3B David Bote SS Amed Rosario C Willson Contreras OF Billy McKinney,,Matt Davidson,3B,2.28%,0
65,1157139358,jterryn (3/3),0,141.15,P Michael Kopech P Kevin Gausman 1B Anthony Rizzo 2B Daniel Murphy OF Kyle Schwarber OF Daniel Palka 3B David Bote SS Amed Rosario C Willson Contreras OF Billy McKinney,,Tyler Anderson,P,2.28%,-13.3
68,1156995503,north199869,0,140.8,P Blake Snell SS Javier Báez 1B Anthony Rizzo OF Rhys Hoskins C Yadier Molina 2B Daniel Murphy OF Daniel Palka 3B Yolmer Sánchez OF Billy McKinney P Chris Bassitt,,Paul DeJong,SS,2.15%,7
69,1156884782,DaPharmer (2/3),0,140.6,P Kyle Hendricks P Vince Velasquez 3B José Ramírez C Wilson Ramos SS Trea Turner 1B Daniel Murphy OF Matt Holliday 2B Jeff McNeil OF Avisaíl García OF Billy McKinney,,Lourdes Gurriel Jr.,SS,2.15%,2
70,1156858838,davidpuffin81 (3/3),0,140.15,P Blake Snell P Kevin Gausman SS Javier Báez 2B Daniel Murphy OF Kyle Schwarber 3B David Bote 1B Ryan O'Hearn C Willson Contreras OF Billy McKinney OF Adam Engel,,Danny Jansen,C,2.15%,0
70,1157120885,Dodgerboy1023,0,140.15,P Michael Kopech P Kevin Gausman OF Ronald Acuña Jr. 2B Whit Merrifield 3B Mike Moustakas OF Adam Frazier SS Asdrúbal Cabrera 1B Ryan O'Hearn OF Billy McKinney C Danny Jansen,,Austin Jackson,OF,2.01%,3
72,1156945306,UncleEbenezer (1/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Yonder Alonso,1B,2.01%,7
72,1156945312,UncleEbenezer (2/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Adeiny Hechavarria,SS,1.88%,7
72,1156952539,UncleEbenezer (3/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Gregory Polanco,OF,1.88%,14
72,1157001517,BSalad13 (1/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Jason Kipnis,2B,1.88%,40
72,1157001535,BSalad13 (2/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Matt Carpenter,1B,1.88%,28
72,1157009209,BSalad13 (3/3),0,139.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 2B Daniel Murphy C Willson Contreras OF Jay Bruce OF Billy McKinney,,Matt Chapman,3B,1.88%,33
78,1156917047,jabraun42 (1/3),0,139.25,P Blake Snell P Steven Matz 2B Jedd Gyorko 1B José Martínez SS Paul DeJong 3B Matt Davidson OF Daniel Palka OF Niko Goodrum OF Avisaíl García C Omar Narváez,,Christian Yelich,OF,1.88%,2
79,1157118328,Boss_Haug,0,139,P Michael Kopech P Austin Gomber OF Khris Davis OF Tyler O'Neill 1B José Martínez 3B Matt Chapman 2B Jeff McNeil SS Tim Anderson OF Nick Martini C Tucker Barnhart,,Ryan O'Hearn,1B,1.74%,2
80,1156924046,jfryrapap (1/3),0,138.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo SS Paul DeJong 3B Anthony Rendon 2B Daniel Murphy OF Matt Holliday OF Jason Heyward C Willson Contreras OF Billy McKinney,,Freddie Freeman,1B,1.74%,0
80,1156931025,jfryrapap (2/3),0,138.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo SS Paul DeJong 3B Anthony Rendon 2B Daniel Murphy OF Matt Holliday OF Jason Heyward C Willson Contreras OF Billy McKinney,,Greg Allen,OF,1.74%,9
80,1156931032,jfryrapap (3/3),0,138.45,P Shane Bieber P Kevin Gausman 1B Anthony Rizzo SS Paul DeJong 3B Anthony Rendon 2B Daniel Murphy OF Matt Holliday OF Jason Heyward C Willson Contreras OF Billy McKinney,,Travis Shaw,3B,1.61%,9
80,1157086512,MrVodka (1/3),0,138.45,P Shane Bieber P Kevin Gausman SS Javier Báez 1B Anthony Rizzo 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber OF Jason Heyward OF Jay Bruce C Roberto Pérez,,Hunter Dozier,1B,1.48%,0
80,1157092064,MrVodka (2/3),0,138.45,P Shane Bieber P Kevin Gausman SS Javier Báez 1B Anthony Rizzo 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber OF Jason Heyward OF Jay Bruce C Roberto Pérez,,Jonathan Schoop,2B,1.48%,19
80,1157092269,MrVodka (3/3),0,138.45,P Shane Bieber P Kevin Gausman SS Javier Báez 1B Anthony Rizzo 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber OF Jason Heyward OF Jay Bruce C Roberto Pérez,,Tyler O'Neill,OF,1.48%,21
80,1157121309,jay1k865,0,138.45,P Shane Bieber P Kevin Gausman SS Javier Báez 1B Anthony Rizzo 3B Anthony Rendon 2B Daniel Murphy OF Kyle Schwarber OF Jason Heyward OF Jay Bruce C Roberto Pérez,,Miguel Sanó,3B,1.48%,3
87,1156935183,sabercat1,0,137.25,P Blake Snell P Steven Matz OF Christian Yelich 3B Matt Chapman OF Nick Markakis 2B Daniel Murphy SS Dansby Swanson OF Daniel Palka 1B Ryan O'Hearn C Roberto Pérez,,Juan Soto,OF,1.48%,13
87,1157139565,yisman15,0,137.25,P Blake Snell P Pablo López 3B Nolan Arenado OF Rhys Hoskins SS Trea Turner 2B Daniel Murphy C Willson Contreras OF Alex Gordon 1B Lucas Duda OF Billy McKinney,,Jackie Bradley Jr.,OF,1.48%,5
89,1157116349,AcesWayUp (1/3),0,137.15,P Michael Kopech P Kevin Gausman SS Javier Báez 1B Anthony Rizzo OF Starling Marte 2B Daniel Murphy 3B David Bote C Tyler Flowers OF Jackie Bradley Jr. OF Adam Engel,,Jefry Rodriguez,P,1.34%,19.9
89,1157120813,AcesWayUp (3/3),0,137.15,P Michael Kopech P Kevin Gausman SS Javier Báez 1B Anthony Rizzo OF Starling Marte 2B Daniel Murphy 3B David Bote C Tyler Flowers OF Jackie Bradley Jr. OF Adam Engel,,Ryan Zimmerman,1B,1.34%,7
89,1157133647,JoelNix (3/3),0,137.15,P Blake Snell P Kevin Gausman OF Rhys Hoskins SS Trea Turner 3B Anthony Rendon 1B Daniel Murphy 2B Jeff McNeil OF Billy McKinney OF Austin Jackson C Curt Casali,,Chris Iannetta,C,1.34%,2
92,1156885318,rmwolfe1028,0,136.55,P Shane Bieber P Steven Matz 3B Nolan Arenado 1B Anthony Rizzo 2B DJ LeMahieu OF Kyle Schwarber OF Matt Holliday SS Tim Anderson OF Jason Heyward C Russell Martin,,Mookie Betts,OF,1.34%,10
93,1156917069,jabraun42 (2/3),0,136.25,P Blake Snell P Steven Matz 3B Nolan Arenado 1B Anthony Rizzo 2B Daniel Murphy OF Kyle Schwarber SS Lourdes Gurriel Jr. OF Avisaíl García OF Billy McKinney C Roberto Pérez,,César Hernández,2B,1.34%,6
94,1156868720,whitehot (1/3),0,136.2,P Kevin Gausman P Pablo López 1B Anthony Rizzo 2B Jedd Gyorko OF José Martínez OF Harrison Bader SS Trea Turner 3B Anthony Rendon OF Juan Soto C Roberto Pérez,,Steve Pearce,OF,1.34%,2
94,1156868723,whitehot (2/3),0,136.2,P Kevin Gausman P Pablo López 1B Anthony Rizzo 2B Jedd Gyorko OF José Martínez OF Harrison Bader SS Trea Turner 3B Anthony Rendon OF Juan Soto C Roberto Pérez,,Todd Frazier,3B,1.34%,2
96,1156864661,rbmyers629 (1/3),0,136,P Kevin Gausman P Kyle Hendricks SS Francisco Lindor 2B DJ LeMahieu OF Whit Merrifield OF Carlos González 1B Daniel Murphy C Willson Contreras OF Avisaíl García 3B Yolmer Sánchez,,Tyler Flowers,C,1.21%,12
96,1156864662,rbmyers629 (2/3),0,136,P Kevin Gausman P Kyle Hendricks SS Francisco Lindor 2B DJ LeMahieu OF Whit Merrifield OF Carlos González 1B Daniel Murphy C Willson Contreras OF Avisaíl García 3B Yolmer Sánchez,,Carlos Santana,1B,1.21%,16
96,1156870817,rbmyers629 (3/3),0,136,P Kevin Gausman P Kyle Hendricks SS Francisco Lindor 2B DJ LeMahieu OF Whit Merrifield OF Carlos González 1B Daniel Murphy C Willson Contreras OF Avisaíl García 3B Yolmer Sánchez,,Wilson Ramos,C,1.21%,29
99,1157023575,dhokc,0,135,P Kevin Gausman P Kyle Hendricks 3B Nolan Arenado OF Rhys Hoskins SS Trea Turner C Yadier Molina 1B Daniel Murphy OF Matt Holliday OF Billy McKinney 2B Logan Forsythe,,Adam Frazier,OF,1.21%,19
