Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
12,1141713158,marylove55 (1/2),0,142.1,P Rich Hill P Luke Weaver 1B Anthony Rizzo SS Manny Machado C Yasmani Grandal 2B Yoán Moncada OF Matt Kemp OF Jake Bauers 3B Yolmer Sánchez OF Alex Gordon,,Jake Bauers,1B,17.68%,20
12,1141713170,marylove55 (2/2),0,142.1,P Rich Hill P Luke Weaver 1B Anthony Rizzo SS Manny Machado C Yasmani Grandal 2B Yoán Moncada OF Matt Kemp OF Jake Bauers 3B Yolmer Sánchez OF Alex Gordon,,Whit Merrifield,2B,17.26%,10
15,1141315063,niqjones (3/4),0,141.45,P Cole Hamels P Luke Weaver OF Mike Trout 1B Matt Carpenter SS Manny Machado OF Whit Merrifield 2B Yoán Moncada C Yadier Molina 3B Yolmer Sánchez OF Alex Gordon,,Nick Tropeano,P,16.42%,5.55
15,1141322268,niqjones (4/4),0,141.45,P Cole Hamels P Luke Weaver OF Mike Trout 1B Matt Carpenter SS Manny Machado OF Whit Merrifield 2B Yoán Moncada C Yadier Molina 3B Yolmer Sánchez OF Alex Gordon,,Kyle Freeland,P,16.42%,8.8
17,1141658877,eys819,0,139.45,P Cole Hamels P Luke Weaver OF Mike Trout SS Manny Machado C Salvador Perez OF Lorenzo Cain 1B Lucas Duda 2B Yoán Moncada 3B Mike Moustakas OF Alex Gordon,,Charlie Blackmon,OF,15.58%,4
18,1141293400,cptnspaulding (6/10),0,138.6,P Cole Hamels 1B Jesús Aguilar OF Lorenzo Cain OF Kevin Kiermaier OF Jake Bauers 3B Matt Duffy SS Willy Adames C Michael Pérez P Tyler Glasnow 2B Jonathan Schoop,,Matt Carpenter,1B,15.16%,15
19,1141214415,BRLYNT1 (2/10),0,137.3,P Rich Hill P Aníbal Sánchez 3B Matt Carpenter C Salvador Perez 2B Whit Merrifield OF Kevin Kiermaier 1B Jake Bauers OF Rosell Herrera SS Willy Adames OF Alex Gordon,,Dylan Covey,P,14.74%,-1.05
19,1141214425,BRLYNT1 (3/10),0,137.3,P Rich Hill P Aníbal Sánchez 3B Matt Carpenter C Salvador Perez 2B Whit Merrifield OF Kevin Kiermaier 1B Jake Bauers OF Rosell Herrera SS Willy Adames OF Alex Gordon,,Yadier Molina,C,14.53%,17
19,1141223137,BRLYNT1 (4/10),0,137.3,P Rich Hill P Aníbal Sánchez 3B Matt Carpenter C Salvador Perez 2B Whit Merrifield OF Kevin Kiermaier 1B Jake Bauers OF Rosell Herrera SS Willy Adames OF Alex Gordon,,Nolan Arenado,3B,13.89%,14
22,1141354006,KenneBellGT (2/4),0,136.95,P Rich Hill P Cole Hamels SS Manny Machado C Yasmani Grandal OF Yasiel Puig OF Matt Kemp OF Kole Calhoun 3B David Fletcher 1B Luis Valbuena 2B Brian Dozier,,Kevin Kiermaier,OF,13.68%,9
23,1141429152,Emac (9/10),0,136.45,P Cole Hamels P Luke Weaver OF Mike Trout SS Manny Machado OF Justin Upton C Yadier Molina OF Kole Calhoun 1B Jake Bauers 3B Matt Duffy 2B Brian Dozier,,Avisaíl García,OF,13.47%,0
23,1141477796,fairwaysandgreen,0,136.45,P Kyle Freeland P Cole Hamels 3B Nolan Arenado C Yasmani Grandal OF Charlie Blackmon 2B Yoán Moncada 1B Cody Bellinger OF Albert Almora Jr. SS Tim Anderson OF Gerardo Parra,,Daniel Palka,OF,13.26%,4
25,1141661885,hersheltv (4/10),0,134.15,P Cole Hamels P Chase Anderson OF Mike Trout SS Javier Báez 2B Ben Zobrist 1B José Abreu OF Kole Calhoun OF Kevin Kiermaier 3B Yolmer Sánchez C Michael Pérez,,Michael Pérez,C,13.05%,3
26,1141374561,abragmania (10/10),0,133.45,P Cole Hamels P Luke Weaver 3B Matt Carpenter SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Marcell Ozuna 2B Yairo Muñoz 1B Cody Bellinger OF Harrison Bader,,Brian Dozier,2B,12.63%,24
27,1141662032,hersheltv (7/10),0,132.95,P Rich Hill P Cole Hamels OF Mike Trout 2B Ben Zobrist OF Kole Calhoun OF Kevin Kiermaier 1B Jake Bauers 3B Matt Duffy C Michael Pérez SS Alcides Escobar,,Alex Gordon,OF,12.21%,29
28,1141705418,Downs7,0,132.1,P Rich Hill P Kyle Freeland OF Charlie Blackmon OF Yasiel Puig 1B Ian Desmond C Yadier Molina SS Andrelton Simmons 3B Mike Moustakas OF Alex Gordon 2B Brian Dozier,,Ozzie Albies,2B,12.00%,0
29,1141589726,fromubaktome2484,0,129.95,P Rich Hill P Cole Hamels OF Ben Zobrist C Salvador Perez OF Whit Merrifield OF Kole Calhoun SS Andrelton Simmons 1B Ji-Man Choi 2B Willy Adames 3B David Fletcher,,Johan Camargo,SS,12.00%,0
30,1141638630,cdodson50,0,129.6,P Cole Hamels P Dylan Covey 2B Javier Báez OF Ben Zobrist SS Manny Machado OF Joc Pederson C Willson Contreras 3B Brian Anderson OF Lorenzo Cain 1B José Abreu,,Yasmani Grandal,C,12.00%,33
31,1141310258,jgAllDay (7/10),0,129.2,P Cole Hamels P Nick Tropeano C Salvador Perez OF Daniel Palka OF Whit Merrifield SS Adalberto Mondesi 1B Lucas Duda 2B Yoán Moncada 3B Yolmer Sánchez OF Alex Gordon,,Paul DeJong,SS,11.79%,5
32,1141510789,APKiller,0,129.1,P Rich Hill P Luke Weaver SS Javier Báez OF Whit Merrifield OF Ian Happ 1B José Abreu 2B Yoán Moncada C Yadier Molina OF Jake Bauers 3B Yolmer Sánchez,,Freddie Freeman,1B,11.16%,0
33,1141524745,MisterTees (2/10),0,128.6,P Cole Hamels 3B Matt Carpenter OF Christian Yelich C Salvador Perez OF Lorenzo Cain 1B Lucas Duda OF Alex Gordon SS Alcides Escobar P Tyler Glasnow 2B Jonathan Schoop,,Anthony Rizzo,1B,11.16%,6
34,1141677471,Jjustin329 (1/5),0,128.45,P Kyle Freeland P Cole Hamels OF Daniel Palka OF Derek Dietrich C Willson Contreras 3B Brian Anderson OF Jason Heyward SS Andrelton Simmons 1B Jake Bauers 2B Joey Wendle,,David Freese,3B,10.95%,0
35,1141397457,Shaunovery (6/10),0,127.95,P Rich Hill P Cole Hamels 3B Matt Carpenter SS Manny Machado C Salvador Perez 2B Whit Merrifield 1B Lucas Duda OF Rosell Herrera OF Alex Gordon OF Eric Young Jr.,,Chase Anderson,P,10.95%,18.5
36,1141374559,abragmania (8/10),0,127.45,P Cole Hamels P Luke Weaver 2B Javier Báez 3B Matt Carpenter OF Kyle Schwarber OF Ian Happ C Yadier Molina SS Paul DeJong 1B José Martínez OF Harrison Bader,,Ronald Acuña Jr.,OF,10.74%,0
37,1141374554,abragmania (3/10),0,127.2,P Cole Hamels P Nick Tropeano OF Mike Trout SS Manny Machado C Yasmani Grandal OF Justin Upton 1B Albert Pujols OF Kole Calhoun 3B David Fletcher 2B Brian Dozier,,Joc Pederson,OF,10.74%,3
38,1141374558,abragmania (7/10),0,126.25,P Rich Hill P Dylan Covey 3B Matt Carpenter C Yasmani Grandal OF Joc Pederson SS Paul DeJong 1B José Martínez OF Cody Bellinger OF Harrison Bader 2B Brian Dozier,,Matt Kemp,OF,9.68%,5
39,1141656560,hersheltv (1/10),0,125.95,P Rich Hill P Cole Hamels SS Manny Machado OF Kyle Schwarber 1B José Abreu 2B Yoán Moncada OF Kole Calhoun OF Kevin Kiermaier 3B Yolmer Sánchez C Michael Pérez,,Nick Markakis,OF,9.68%,0
39,1141661902,hersheltv (5/10),0,125.95,P Rich Hill P Cole Hamels SS Manny Machado OF Kyle Schwarber 1B José Abreu 2B Yoán Moncada OF Kole Calhoun OF Kevin Kiermaier 3B Yolmer Sánchez C Michael Pérez,,Carlos González,OF,9.47%,3
39,1141662196,hersheltv (8/10),0,125.95,P Rich Hill P Cole Hamels OF Mike Trout 1B José Abreu 2B Yoán Moncada OF Kole Calhoun OF Kevin Kiermaier 3B Yolmer Sánchez SS Addison Russell C Michael Pérez,,Starling Marte,OF,9.47%,8
42,1141654256,penninop (2/10),0,124.95,P Rich Hill P Cole Hamels C Yasmani Grandal 2B Whit Merrifield 1B Lucas Duda OF Avisaíl García OF Brett Phillips SS Paul DeJong OF Rosell Herrera 3B David Fletcher,,Justin Upton,OF,9.26%,5
43,1141252779,BigShotRobTX (8/10),0,124.45,P Cole Hamels P Luke Weaver 2B Javier Báez 1B Anthony Rizzo 3B Matt Carpenter OF Kyle Schwarber OF Ian Happ OF Jason Heyward C Yadier Molina SS Jordy Mercer,,Jonathan Schoop,2B,8.63%,0
44,1141293404,cptnspaulding (10/10),0,124.3,P Jakob Junis C Salvador Perez 2B Whit Merrifield SS Adalberto Mondesi OF Lorenzo Cain 1B Lucas Duda OF Ryan Braun 3B Mike Moustakas OF Alex Gordon P Tyler Glasnow,,Francisco Arcia,C,8.63%,3
45,1141412801,Gerfdawg (2/10),0,123.95,P Rich Hill P Cole Hamels 2B Javier Báez SS Manny Machado OF Tommy Pham 1B Ryan O'Hearn OF Kole Calhoun OF Jake Bauers 3B Mike Moustakas C Francisco Arcia,,Mike Moustakas,3B,8.21%,7
45,1141559606,cptnjsmith,0,123.95,P Rich Hill P Cole Hamels C Salvador Perez OF Kyle Schwarber OF Whit Merrifield 1B Lucas Duda OF Cody Bellinger 3B Yolmer Sánchez SS Addison Russell 2B Brian Dozier,,David Fletcher,3B,7.79%,0
47,1141315897,Anderson2015,0,123.8,P Rich Hill P Chase Anderson 1B Matt Carpenter OF Charlie Blackmon OF Whit Merrifield 2B Yoán Moncada SS Paul DeJong OF Jake Bauers 3B Matt Duffy C Michael Pérez,,Nick Kingham,P,7.79%,-2.75
48,1141429153,Emac (10/10),0,123.45,P Kyle Freeland P Cole Hamels 3B Nolan Arenado OF Carlos González OF Charlie Blackmon 1B José Abreu SS Trevor Story OF Jake Bauers C Chris Iannetta 2B Brian Dozier,,Lucas Duda,1B,7.79%,9
49,1141657836,JimBrown83 (1/2),0,122.6,P Kyle Freeland P Luke Weaver OF Mike Trout C Yasmani Grandal 1B Albert Pujols OF Kole Calhoun SS Andrelton Simmons OF Jake Bauers 2B Joey Wendle 3B Matt Duffy,,Francisco Cervelli,C,7.58%,13
50,1141528228,MisterTees (10/10),0,122.45,P Kyle Freeland P Cole Hamels SS Manny Machado C Salvador Perez 2B Adalberto Mondesi 1B Lucas Duda OF Mallex Smith OF Kevin Kiermaier 3B Matt Duffy OF Rosell Herrera,,Trevor Story,SS,7.58%,7
51,1141473105,galexander21 (2/4),0,122.2,P Cole Hamels P Nick Tropeano 2B Ben Zobrist 1B Anthony Rizzo SS Manny Machado C Willson Contreras OF Kyle Schwarber OF Jason Heyward OF Avisaíl García 3B Yolmer Sánchez,,Ben Zobrist,OF,7.37%,17
51,1141569102,rbrady78 (4/4),0,122.2,P Cole Hamels P Nick Tropeano OF Mike Trout SS Javier Báez 2B Ben Zobrist 1B Anthony Rizzo OF Kole Calhoun OF Jake Bauers C Michael Pérez 3B Luis Valbuena,,Andrelton Simmons,SS,7.16%,10
53,1141654255,penninop (1/10),0,121.95,P Rich Hill P Cole Hamels 3B Nolan Arenado OF Joc Pederson 2B Whit Merrifield 1B Lucas Duda C Yadier Molina OF Cody Bellinger OF Rosell Herrera SS Alcides Escobar,,Cody Bellinger,OF,7.16%,9
54,1141293403,cptnspaulding (9/10),0,121.75,P Luke Weaver SS Javier Báez OF Ben Zobrist 1B Anthony Rizzo C Willson Contreras OF Ian Happ 2B Yoán Moncada OF Nicky Delmonico 3B Yolmer Sánchez P Tyler Glasnow,,Gregory Polanco,OF,6.95%,0
55,1141657859,JimBrown83 (2/2),0,121.45,P Kyle Freeland P Cole Hamels 2B Ben Zobrist C Yasmani Grandal OF Daniel Palka 1B José Abreu OF Matt Kemp OF Nicky Delmonico SS Tim Anderson 3B Yolmer Sánchez,,Marcell Ozuna,OF,6.74%,11
56,1141351402,ziggypool (8/10),0,121.05,P Chase Anderson P Nick Tropeano 3B Nolan Arenado SS Manny Machado 2B Ozzie Albies OF Justin Upton 1B Jesús Aguilar C Willson Contreras OF Jason Heyward OF Kole Calhoun,,Christian Yelich,OF,6.74%,0
57,1141310254,jgAllDay (3/10),0,120.95,P Rich Hill P Cole Hamels OF Daniel Palka 1B José Abreu OF Avisaíl García 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna SS Paul DeJong 3B Yolmer Sánchez,,Kyle Schwarber,OF,6.74%,10
58,1141654555,dave1013 (1/2),0,120.85,P Rich Hill P Nick Tropeano 1B Matt Carpenter OF Daniel Palka 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna SS Paul DeJong OF Harrison Bader 3B Yolmer Sánchez,,Jesús Aguilar,1B,6.74%,11
59,1141410312,cowboys228808,0,120.45,P Cole Hamels P Luke Weaver SS Manny Machado C Yasmani Grandal OF Charlie Blackmon OF Joc Pederson OF Daniel Palka 1B José Abreu 2B Yoán Moncada 3B Mike Moustakas,,Joey Wendle,OF,6.53%,9
60,1141246160,leelee620 (3/6),0,119.8,P Rich Hill P Chase Anderson OF Mike Trout 2B Javier Báez C Salvador Perez 1B José Abreu 3B Yolmer Sánchez OF Gerardo Parra OF Alex Gordon SS Alcides Escobar,,Yairo Muñoz,SS,6.53%,7
61,1141681135,mm34,0,119.65,P Aníbal Sánchez P Cole Hamels SS Javier Báez OF Carlos González C Yasmani Grandal 3B David Freese 1B Lucas Duda 2B Jedd Gyorko OF Kole Calhoun OF Rosell Herrera,,Chris Iannetta,C,6.11%,2
62,1141412842,Gerfdawg (5/10),0,119.5,P Aníbal Sánchez P Chase Anderson 2B Ozzie Albies C Yasmani Grandal OF Charlie Blackmon 1B Jesús Aguilar OF Lorenzo Cain OF Jason Heyward SS Yairo Muñoz 3B Mike Moustakas,,Tyler Flowers,C,6.11%,0
63,1141293398,cptnspaulding (4/10),0,119.25,P Rich Hill P Dylan Covey SS Javier Báez 1B Anthony Rizzo C Willson Contreras OF Ian Happ OF Jason Heyward OF Avisaíl García 2B Yoán Moncada 3B Yolmer Sánchez,,Albert Pujols,1B,5.47%,3
64,1141363129,jordanh415 (4/5),0,118.85,P Rich Hill P Nick Tropeano SS Manny Machado C Yasmani Grandal OF Charlie Blackmon 3B David Freese 2B Yoán Moncada 1B Ryan O'Hearn OF Cody Bellinger OF Jake Bauers,,Matt Duffy,3B,5.26%,10
64,1141446310,aanderson61 (5/10),0,118.85,P Rich Hill P Nick Tropeano SS Manny Machado OF Jason Heyward 1B José Abreu OF Chris Taylor C Yadier Molina OF Kole Calhoun 3B Yolmer Sánchez 2B Brian Dozier,,Jakob Junis,P,5.26%,13.35
66,1141369255,mricci159,0,118.75,P Chase Anderson P Nick Kingham OF Mike Trout SS Javier Báez OF Starling Marte 2B Whit Merrifield 3B David Freese 1B Jake Bauers C Francisco Cervelli OF Alex Gordon,,Jason Heyward,OF,5.05%,17
67,1141357741,ziggypool (9/10),0,117.9,P Cole Hamels P Nick Kingham 3B Matt Carpenter C Salvador Perez OF Whit Merrifield SS Adalberto Mondesi 1B José Abreu OF Avisaíl García 2B Yoán Moncada OF Kole Calhoun,,Adalberto Mondesi,SS,4.84%,7
68,1141429151,Emac (8/10),0,117.45,P Cole Hamels P Luke Weaver 3B Matt Carpenter SS Manny Machado C Salvador Perez 2B Whit Merrifield 1B Lucas Duda OF Brett Phillips OF Kevin Kiermaier OF Jake Bauers,,Willson Contreras,C,4.84%,30
69,1141535129,Jonah2345 (1/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Rosell Herrera,OF,4.63%,11
69,1141535136,Jonah2345 (2/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Tim Anderson,SS,4.63%,8
69,1141535142,Jonah2345 (3/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Tommy Pham,OF,4.63%,6
69,1141535148,Jonah2345 (4/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Ian Happ,OF,4.42%,8
69,1141535153,Jonah2345 (5/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Luis Valbuena,3B,4.21%,0
69,1141535185,Jonah2345 (6/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Tyler Glasnow,P,4.00%,12.95
69,1141535189,Jonah2345 (7/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Alcides Escobar,SS,4.00%,4
69,1141541173,Jonah2345 (8/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Lorenzo Cain,OF,4.00%,22
69,1141541247,Jonah2345 (9/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Eric Young Jr.,OF,3.58%,0
69,1141541249,Jonah2345 (10/10),0,117.25,P Rich Hill P Dylan Covey OF Mike Trout SS Manny Machado C Salvador Perez 1B José Abreu OF Kole Calhoun 3B Yolmer Sánchez OF Alex Gordon 2B Brian Dozier,,Brian Anderson,3B,3.37%,0
79,1141310259,jgAllDay (8/10),0,117.1,P Rich Hill P Luke Weaver 3B Matt Carpenter C Salvador Perez 2B Whit Merrifield 1B Lucas Duda OF Brett Phillips OF Marcell Ozuna SS Paul DeJong OF Alex Gordon,,Chris Taylor,OF,3.16%,4
79,1141429149,Emac (6/10),0,117.1,P Rich Hill P Luke Weaver 3B Matt Carpenter OF Daniel Palka 2B Yoán Moncada C Yadier Molina OF Marcell Ozuna SS Paul DeJong 1B José Martínez OF Jake Bauers,,Sean Rodríguez,OF,3.16%,0
81,1141354007,KenneBellGT (3/4),0,116.85,P Rich Hill P Nick Tropeano 3B Nolan Arenado 1B Matt Carpenter OF Carlos González OF Charlie Blackmon C Yadier Molina OF Kole Calhoun 2B Willy Adames SS Alcides Escobar,,Gerardo Parra,OF,3.16%,7
82,1141394631,bigmatt88 (1/5),0,116.65,P Aníbal Sánchez P Cole Hamels SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,Ian Desmond,1B,3.16%,7
82,1141394637,bigmatt88 (2/5),0,116.65,P Aníbal Sánchez P Cole Hamels SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,Ryan O'Hearn,1B,3.16%,7
82,1141394642,bigmatt88 (3/5),0,116.65,P Aníbal Sánchez P Cole Hamels SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,J.T. Realmuto,C,2.95%,0
82,1141402142,bigmatt88 (4/5),0,116.65,P Aníbal Sánchez P Cole Hamels SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,Derek Dietrich,OF,2.95%,0
82,1141402148,bigmatt88 (5/5),0,116.65,P Aníbal Sánchez P Cole Hamels SS Manny Machado C Yasmani Grandal OF Joc Pederson OF Daniel Palka 1B José Abreu OF Matt Kemp 3B Yolmer Sánchez 2B Brian Dozier,,Yasiel Puig,OF,2.74%,10
87,1141252772,BigShotRobTX (1/10),0,116.45,P Cole Hamels P Luke Weaver OF Mike Trout SS Manny Machado OF Daniel Palka C Willson Contreras 1B José Abreu OF Avisaíl García 3B Yolmer Sánchez 2B Brian Dozier,,Willy Adames,SS,2.53%,21
87,1141336022,syobwoc2018 (2/7),0,116.45,P Kyle Freeland P Cole Hamels OF Ronald Acuña Jr. C Willson Contreras OF Yasiel Puig 1B Albert Pujols 3B Johan Camargo OF Ian Happ 2B Yoán Moncada SS Alcides Escobar,,José Martínez,1B,2.53%,3
89,1141214332,BRLYNT1 (1/10),0,116.25,P Rich Hill 1B Matt Carpenter C Salvador Perez 2B Whit Merrifield SS Johan Camargo OF Kevin Kiermaier OF Rosell Herrera 3B Mike Moustakas OF Alex Gordon P Tyler Glasnow,,Jordy Mercer,SS,2.53%,2
89,1141569056,rbrady78 (3/4),0,116.25,P Rich Hill P Dylan Covey OF Mike Trout 2B Javier Báez OF Kyle Schwarber 3B David Freese SS Yairo Muñoz 1B Jake Bauers C Francisco Cervelli OF Alex Gordon,,Ryan Braun,OF,2.53%,7
89,1141637818,nyo420 (10/10),0,116.25,P Rich Hill P Dylan Covey SS Javier Báez OF Ronald Acuña Jr. C Yasmani Grandal OF Charlie Blackmon OF Matt Kemp 1B Jake Bauers 3B Luis Valbuena 2B Brian Dozier,,Martín Prado,3B,2.53%,0
92,1141293402,cptnspaulding (8/10),0,116.2,P Cole Hamels P Nick Tropeano OF Mike Trout SS Manny Machado C Yasmani Grandal OF Joc Pederson 1B Albert Pujols OF Cody Bellinger 3B Luis Valbuena 2B Brian Dozier,,Dansby Swanson,SS,2.53%,0
93,1141504729,JP205,0,115.95,P Rich Hill P Cole Hamels 2B Javier Báez OF Tommy Pham 3B David Freese SS Paul DeJong OF Kevin Kiermaier OF Jake Bauers C Francisco Cervelli 1B Ji-Man Choi,,Ender Inciarte,OF,2.32%,0
94,1141420438,Gerfdawg (8/10),0,115.6,P Cole Hamels 2B Javier Báez SS Manny Machado OF Tommy Pham 1B José Abreu OF Matt Kemp OF Jake Bauers 3B Matt Duffy C Francisco Arcia P Tyler Glasnow,,Starlin Castro,2B,2.11%,0
95,1141252773,BigShotRobTX (2/10),0,115.45,P Cole Hamels P Luke Weaver OF Mike Trout SS Manny Machado C Salvador Perez OF Tommy Pham OF Kevin Kiermaier 1B Jake Bauers 3B Mike Moustakas 2B Brian Dozier,,Ji-Man Choi,1B,2.11%,2
96,1141350949,ziggypool (7/10),0,115,P Cole Hamels P Jakob Junis OF Mike Trout OF Justin Upton C Willson Contreras OF Kyle Schwarber 1B Albert Pujols 2B Yairo Muñoz SS Andrelton Simmons 3B David Fletcher,,José Osuna,OF,1.89%,2
97,1141287720,gsmith1,0,114.8,P Kyle Freeland P Aníbal Sánchez 3B Nolan Arenado SS Manny Machado OF Tommy Pham OF Mallex Smith 2B Yoán Moncada OF Kevin Kiermaier 1B Jake Bauers C Michael Pérez,,Nicky Delmonico,OF,1.89%,0
98,1141493365,jaypesos215 (1/4),0,114.45,P Kyle Freeland P Cole Hamels SS Manny Machado OF Joc Pederson OF Yasiel Puig 1B José Abreu 2B Yoán Moncada OF Cody Bellinger 3B Yolmer Sánchez C Francisco Cervelli,,Dexter Fowler,OF,1.68%,0
98,1141493437,jaypesos215 (2/4),0,114.45,P Kyle Freeland P Cole Hamels SS Manny Machado OF Joc Pederson OF Yasiel Puig 1B José Abreu 2B Yoán Moncada OF Cody Bellinger 3B Yolmer Sánchez C Francisco Cervelli,,Addison Russell,SS,1.47%,5
100,1141310260,jgAllDay (9/10),0,114.1,P Rich Hill P Luke Weaver SS Javier Báez C Salvador Perez 2B Whit Merrifield OF Ian Happ 1B Lucas Duda 3B Yolmer Sánchez OF Rosell Herrera OF Alex Gordon,,Pablo López,P,1.26%,0
100,1141503980,bryan1426 (1/2),0,114.1,P Rich Hill P Kyle Freeland OF Daniel Palka OF Tommy Pham 1B Lucas Duda 2B Yoán Moncada SS Yairo Muñoz OF Kole Calhoun 3B Matt Duffy C Francisco Cervelli,,Justin Bour,1B,1.26%,0
