Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
101,1155761101,BeltWieldindad (5/7),0,98.15,P Zack Godley P Dan Straily OF Khris Davis OF Giancarlo Stanton OF Brett Gardner 3B Matt Chapman 1B Matt Olson SS Asdrúbal Cabrera 2B Neil Walker C Buster Posey,,Mark Canha,OF,3.38%,7
102,1155594118,cptnspaulding (4/7),0,97.85,P Mike Clevinger P Gio Gonzalez OF Christian Yelich 1B Jesús Aguilar OF Nick Markakis 2B Travis Shaw OF Ender Inciarte SS Johan Camargo 3B Mike Moustakas C Erik Kratz,,Ketel Marte,SS,3.38%,9
103,1155734393,melmarco (2/3),0,97.2,P Mike Clevinger P Miles Mikolas OF Giancarlo Stanton 1B Jesús Aguilar OF Shin-soo Choo 2B Gleyber Torres 3B Mike Moustakas OF Odúbel Herrera C Yan Gomes SS Elvis Andrus,,Antonio Senzatela,P,3.38%,-2.85
104,1155804447,berok666,0,96.25,P Rich Hill P Dallas Keuchel OF Khris Davis 3B Anthony Rendon OF Chris Taylor 1B Yuli Gurriel OF Niko Goodrum SS Nick Ahmed 2B Ronald Torreyes C James McCann,,Jonathan Lucroy,C,3.38%,13
105,1155817016,Killerclown007 (1/3),0,96.05,P Dan Straily P Gio Gonzalez 3B Matt Carpenter OF Rhys Hoskins OF Tyler O'Neill 2B Jedd Gyorko 1B José Martínez C Yadier Molina SS Trea Turner OF Alex Gordon,,Yasmani Grandal,C,2.95%,15
105,1155817019,Killerclown007 (2/3),0,96.05,P Dan Straily P Gio Gonzalez 3B Matt Carpenter OF Rhys Hoskins OF Tyler O'Neill 2B Jedd Gyorko 1B José Martínez C Yadier Molina SS Trea Turner OF Alex Gordon,,Erasmo Ramírez,P,2.95%,23.3
105,1155817022,Killerclown007 (3/3),0,96.05,P Dan Straily P Gio Gonzalez 3B Matt Carpenter OF Rhys Hoskins OF Tyler O'Neill 2B Jedd Gyorko 1B José Martínez C Yadier Molina SS Trea Turner OF Alex Gordon,,Alex Bregman,3B,2.95%,12
108,1155654965,JetsfanMike730 (1/2),0,94.6,P Mike Clevinger P Jason Vargas 3B Matt Carpenter OF Andrew Benintendi 1B Wilmer Flores OF Matt Kemp OF Ender Inciarte SS Amed Rosario 2B Jeff McNeil C Kevin Plawecki,,Miguel Andújar,3B,2.95%,8
109,1155761103,BeltWieldindad (7/7),0,93,P Dan Straily P Alex Cobb 3B Matt Carpenter SS Francisco Lindor OF Christian Yelich OF Rhys Hoskins OF Tyler O'Neill C Yadier Molina 1B Carlos Santana 2B Asdrúbal Cabrera,,Andrew McCutchen,OF,2.95%,33
110,1155771251,brenmike922,0,92.95,P Mike Clevinger P Zack Godley SS Paul DeJong 1B José Martínez 2B César Hernández 3B Evan Longoria OF Kevin Kiermaier OF Jake Bauers C Mike Zunino OF Alex Gordon,,Billy McKinney,OF,2.95%,20
111,1155683471,ziggypool (3/7),0,92.2,P Miles Mikolas P Alex Cobb OF Bryce Harper 1B Ryan Zimmerman 3B Alex Bregman OF Nicholas Castellanos 2B Jose Altuve SS Trea Turner OF Chris Taylor C Kevin Plawecki,,Paul Goldschmidt,1B,2.95%,2
112,1155761102,BeltWieldindad (6/7),0,92,P Alex Cobb OF Charlie Blackmon OF Rhys Hoskins 3B Anthony Rendon SS Trea Turner 1B Brandon Belt OF Michael A. Taylor C Buster Posey 2B Chase d'Arnaud P Mike Foltynewicz,,Eduardo Escobar,3B,2.95%,0
113,1155712143,nearthewall,0,91.35,P Rich Hill P Sean Manaea OF Ronald Acuña Jr. SS Manny Machado OF Matt Kemp 3B Mike Moustakas 1B Albert Pujols OF Randal Grichuk 2B Lourdes Gurriel Jr. C James McCann,,Sean Manaea,P,2.95%,13.65
114,1155659058,slowjamrob,0,90,P Rich Hill P CC Sabathia OF Ronald Acuña Jr. SS Eduardo Escobar 3B Anthony Rendon OF Matt Kemp 1B Jake Bauers OF Brandon Lowe 2B Ronald Torreyes C James McCann,,Jason Vargas,P,2.95%,31.7
115,1155802545,dbuckets85 (1/7),0,89.65,P Andrew Heaney OF Ronald Acuña Jr. 1B Freddie Freeman 3B Justin Turner SS Manny Machado OF Cody Bellinger 2B Ozzie Albies OF Kiké Hernández C Yasmani Grandal P Diego Castillo,,Chris Taylor,OF,2.95%,19
116,1155654766,Murdahewrote18 (1/2),0,89.2,P CC Sabathia P Alex Cobb OF David Peralta OF Ronald Acuña Jr. 1B Freddie Freeman OF Nicholas Castellanos SS Tim Anderson 3B Johan Camargo 2B Jeff McNeil C James McCann,,Jeimer Candelario,3B,2.95%,9
116,1155657187,Murdahewrote18 (2/2),0,89.2,P CC Sabathia P Alex Cobb OF David Peralta OF Ronald Acuña Jr. 1B Freddie Freeman OF Nicholas Castellanos SS Tim Anderson 3B Johan Camargo 2B Jeff McNeil C James McCann,,Alex Avila,C,2.95%,0
118,1155720890,packmanmatt (2/3),0,88.9,P Jalen Beeks P Alex Cobb 1B Matt Carpenter OF Mike Trout 3B Nolan Arenado OF David Dahl SS Paul DeJong 2B Jedd Gyorko OF Harrison Bader C Tony Wolters,,Andrew Heaney,P,2.95%,8.1
119,1155818726,nyo420 (4/7),0,88.7,P Rich Hill P Jalen Beeks 3B Matt Carpenter OF Khris Davis SS Trea Turner OF Joey Gallo OF Adam Jones 2B Lourdes Gurriel Jr. C Yan Gomes 1B Trey Mancini,,Diego Castillo,P,2.95%,10.55
120,1155805056,Chowzor,0,88.05,P Dan Straily P Gio Gonzalez OF Khris Davis 3B Justin Turner SS Manny Machado OF Rhys Hoskins C Yadier Molina 2B Brian Dozier OF Matt Kemp 1B Miguel Sanó,,Ryan Braun,OF,2.53%,6
121,1155709016,larrylive (3/4),0,87.95,P Hector Velázquez P Reynaldo López OF J.D. Martinez OF Mookie Betts OF Khris Davis SS Xander Bogaerts 2B Jed Lowrie 3B Matt Chapman 1B Steve Pearce C Jonathan Lucroy,,Maikel Franco,3B,2.53%,0
121,1155709021,larrylive (4/4),0,87.95,P Hector Velázquez P Reynaldo López OF J.D. Martinez OF Mookie Betts OF Khris Davis SS Xander Bogaerts 2B Jed Lowrie 3B Matt Chapman 1B Steve Pearce C Jonathan Lucroy,,Whit Merrifield,OF,2.53%,4
123,1155779084,matt_smith2004 (2/2),0,87.7,P Rich Hill P Jalen Beeks 3B Matt Carpenter OF Ronald Acuña Jr. OF Charlie Blackmon C Yadier Molina 1B Jake Bauers SS Brandon Crawford 2B Devon Travis OF Alex Gordon,,Jake Odorizzi,P,2.53%,18.15
124,1155631966,ant13251325,0,87,P Mike Clevinger 3B Miguel Andújar OF Nelson Cruz 1B Greg Bird 2B Eduardo Núñez C Yan Gomes OF Billy McKinney SS Ronald Torreyes OF Cameron Perkins P Mike Foltynewicz,,Carlos González,OF,2.53%,8
124,1155708480,Shaunovery (5/7),0,87,P Rich Hill P CC Sabathia OF Khris Davis OF Nicholas Castellanos 3B Jeimer Candelario 2B Niko Goodrum OF Nick Martini 1B Jim Adduci SS José Iglesias C Sandy Leon,,Martín Maldonado,C,2.53%,5
126,1155683071,ziggypool (1/7),0,86.85,P Mike Clevinger P Gio Gonzalez OF David Dahl 2B Robinson Canó SS Jean Segura OF Nicholas Castellanos 3B Jeimer Candelario 1B Jim Adduci OF Adam Engel C James McCann,,Shin-soo Choo,OF,2.53%,9
126,1155720408,Jhopdog,0,86.85,P Dallas Keuchel P Miles Mikolas OF Mookie Betts 3B Alex Bregman 2B Jose Altuve 1B Tyler White OF Max Kepler C Martín Maldonado OF Tony Kemp SS Elvis Andrus,,Franmil Reyes,OF,2.53%,2
128,1155692761,Bthrane23,0,86,P Dan Straily P Alex Cobb 3B Matt Carpenter OF Charlie Blackmon OF Khris Davis OF Rhys Hoskins C Yadier Molina 2B Brian Dozier SS Trea Turner 1B Lucas Duda,,Jay Bruce,OF,2.53%,16
128,1155704082,AJSuperman,0,86,P Alex Cobb 1B Ryan Zimmerman SS Manny Machado OF Rhys Hoskins 3B Anthony Rendon 2B Brian Dozier OF Matt Kemp OF Alex Gordon C James McCann P Mike Foltynewicz,,Elvis Andrus,SS,2.53%,0
128,1155753337,kgraine (1/3),0,86,P Dan Straily P Alex Cobb OF J.D. Martinez 3B José Ramírez SS Francisco Lindor C Wilson Ramos OF Rhys Hoskins 1B Carlos Santana 2B César Hernández OF Odúbel Herrera,,Justin Smoak,1B,2.53%,0
128,1155753632,kgraine (2/3),0,86,P Dan Straily P Alex Cobb OF J.D. Martinez 3B José Ramírez SS Francisco Lindor C Wilson Ramos OF Rhys Hoskins 1B Carlos Santana 2B César Hernández OF Odúbel Herrera,,Tyler Flowers,C,2.53%,0
128,1155757282,kgraine (3/3),0,86,P Dan Straily P Alex Cobb OF J.D. Martinez 3B José Ramírez SS Francisco Lindor C Wilson Ramos OF Rhys Hoskins 1B Carlos Santana 2B César Hernández OF Odúbel Herrera,,Wade Miley,P,2.53%,8.05
133,1155640148,BigShotRobTX (2/7),0,85.85,P Gio Gonzalez P Alex Cobb OF David Peralta OF Charlie Blackmon 1B Ryan Zimmerman SS Manny Machado 3B Anthony Rendon C Yadier Molina 2B Brian Dozier OF Michael A. Taylor,,Nick Ahmed,SS,2.53%,8
133,1155647861,BigShotRobTX (5/7),0,85.85,P Gio Gonzalez P Alex Cobb OF David Peralta OF Charlie Blackmon 1B Ryan Zimmerman SS Manny Machado 3B Anthony Rendon C Yadier Molina 2B Brian Dozier OF Michael A. Taylor,,Niko Goodrum,OF,2.53%,3
133,1155647871,BigShotRobTX (7/7),0,85.85,P Gio Gonzalez P Alex Cobb OF David Peralta OF Charlie Blackmon 1B Ryan Zimmerman SS Manny Machado 3B Anthony Rendon C Yadier Molina 2B Brian Dozier OF Michael A. Taylor,,Dansby Swanson,SS,2.11%,0
136,1155752609,sirpurr80,0,85.75,P Rich Hill P Zack Godley C Wilson Ramos OF Nicholas Castellanos 1B Steve Pearce 3B Maikel Franco 2B Jeff McNeil OF Jake Bauers SS José Iglesias OF Blake Swihart,,Mitch Garver,C,2.11%,2
137,1155823679,framos928 (1/4),0,85.65,P Rich Hill P Gio Gonzalez OF David Dahl 1B José Martínez C Yadier Molina SS Trea Turner OF Matt Kemp 3B David Freese OF Daniel Palka 2B Logan Forsythe,,Greg Allen,OF,2.11%,10
138,1155675293,andrealking2 (1/7),0,85.05,P Gio Gonzalez OF Khris Davis 3B Matt Chapman SS Jorge Polanco 1B Matt Olson OF Nick Martini C Buster Posey 2B Logan Forsythe OF Mark Canha P Mike Foltynewicz,,Erik Kratz,C,2.11%,13
139,1155808508,dbuckets85 (3/7),0,85,P CC Sabathia P Jason Vargas OF Ronald Acuña Jr. 1B Freddie Freeman C Yadier Molina 2B Ozzie Albies OF Steve Pearce OF Nick Markakis SS Marcus Semien 3B Johan Camargo,,Tony Wolters,C,2.11%,3
140,1155772473,Emac (6/7),0,84.75,P Rich Hill P Zack Godley 3B Anthony Rendon OF Steve Pearce OF Matt Kemp 1B Justin Smoak OF Randal Grichuk SS Lourdes Gurriel Jr. C Buster Posey 2B Devon Travis,,Joe Panik,2B,2.11%,12
141,1155746409,chrisleonell (1/7),0,84,P Wade Miley P Gio Gonzalez SS Eduardo Escobar OF Christian Yelich C Wilson Ramos 2B Jedd Gyorko 1B Jesús Aguilar OF Lorenzo Cain OF Ryan Braun 3B Travis Shaw,,Jackie Bradley Jr.,OF,2.11%,0
142,1155753295,chrisleonell (5/7),0,83.95,P Hector Velázquez OF J.D. Martinez OF Mookie Betts SS Xander Bogaerts 3B Justin Turner C Wilson Ramos OF Andrew Benintendi 2B Jedd Gyorko 1B Steve Pearce P Diego Castillo,,Reynaldo López,P,2.11%,18.55
143,1155691110,ziggypool (5/7),0,83.75,P Michael Fulmer P Wade Miley OF Khris Davis 2B Jed Lowrie SS Trea Turner 3B Matt Chapman OF Steve Pearce C Yasmani Grandal 1B Matt Olson OF Nick Martini,,Marcus Semien,SS,2.11%,0
144,1155731529,tampayardie (2/2),0,83.4,P Drew Hutchison P Jalen Beeks 3B Nolan Arenado OF David Dahl SS Francisco Lindor C Wilson Ramos OF Tyler O'Neill 2B Jedd Gyorko 1B José Martínez OF Jake Bauers,,Miguel Sanó,1B,2.11%,2
145,1155823691,framos928 (2/4),0,82.75,P Rich Hill P Zack Godley 1B Matt Carpenter SS Manny Machado 3B Jedd Gyorko OF Randal Grichuk 2B Lourdes Gurriel Jr. OF Mikie Mahtook OF Alex Gordon C James McCann,,José Bautista,OF,2.11%,2
146,1155728705,crobi31725 (2/2),0,82.6,P Dereck Rodríguez P Rich Hill OF Rhys Hoskins SS Trea Turner 1B Carlos Santana 3B Maikel Franco OF Michael A. Taylor OF Alex Gordon 2B Brandon Lowe C James McCann,,Kevin Plawecki,C,2.11%,8
147,1155749107,rewog,0,82.35,P Miles Mikolas P Wade Miley 3B Matt Carpenter OF Rhys Hoskins OF Tyler O'Neill 1B José Martínez C Yadier Molina SS Amed Rosario OF Stephen Piscotty 2B Lourdes Gurriel Jr.,,Tim Anderson,SS,2.11%,9
148,1155703111,drumsolo,0,80.95,P Mike Clevinger P Zack Godley 2B Brian Dozier 1B Carlos Santana 3B Jeimer Candelario OF Jackie Bradley Jr. OF Rafael Ortega OF Nomar Mazara SS Andrelton Simmons C Buster Posey,,Robbie Grossman,OF,2.11%,6
148,1155761097,BeltWieldindad (1/7),0,80.95,P Zack Godley P Alex Cobb 3B Matt Carpenter OF Carlos González OF Tyler O'Neill C Yadier Molina 1B Carlos Santana 2B César Hernández OF Matt Kemp SS Asdrúbal Cabrera,,Brandon Belt,1B,2.11%,9
148,1155818747,nyo420 (6/7),0,80.95,P Zack Godley P Alex Cobb OF Ronald Acuña Jr. OF Khris Davis OF Bryce Harper SS Manny Machado 3B Todd Frazier 1B Joey Gallo 2B Lourdes Gurriel Jr. C Michael Pérez,,Brad Keller,P,2.11%,13.05
151,1155821627,galexander21 (6/7),0,80.8,P Mike Clevinger P Dereck Rodríguez 3B Eduardo Escobar OF A.J. Pollock 2B Ketel Marte SS Nick Ahmed OF Trey Mancini C Austin Wynns 1B Chris Davis OF Franmil Reyes,,Mikie Mahtook,OF,2.11%,3
152,1155753355,chrisleonell (7/7),0,80.7,P CC Sabathia P Hector Velázquez OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner C Yasmani Grandal 1B Yuli Gurriel SS Ketel Marte 2B Neil Walker,,Melky Cabrera,OF,2.11%,2
153,1155704440,kickemnthenards,0,79.75,P Rich Hill P Zack Godley OF Christian Yelich 3B Todd Frazier SS Dansby Swanson 1B Matt Davidson OF Niko Goodrum 2B Jeff McNeil OF Mikie Mahtook C Russell Martin,,Nomar Mazara,OF,2.11%,7
154,1155819601,Calibreed,0,79.4,P Jake Arrieta P Alex Cobb 3B José Ramírez OF Bryce Harper SS Francisco Lindor 2B Brian Dozier OF Nick Markakis 1B Matt Olson OF Stephen Piscotty C Martín Maldonado,,Joey Wendle,2B,2.11%,3
155,1155725462,fatpat0213 (1/2),0,79.3,P Joe Musgrove P Alex Cobb 3B José Ramírez OF Ronald Acuña Jr. SS Xander Bogaerts OF Andrew Benintendi 1B Edwin Encarnacion 2B Joey Wendle OF Greg Allen C Erik Kratz,,René Rivera,C,2.11%,3
155,1155733576,fatpat0213 (2/2),0,79.3,P Joe Musgrove P Alex Cobb 3B José Ramírez OF Ronald Acuña Jr. SS Xander Bogaerts OF Andrew Benintendi 1B Edwin Encarnacion 2B Joey Wendle OF Greg Allen C Erik Kratz,,Carlos Correa,SS,1.69%,23
157,1155656761,sasmallen (2/6),0,79.2,P Mike Clevinger P CC Sabathia 1B José Martínez C Yadier Molina 3B Matt Chapman OF Michael A. Taylor OF Jake Bauers SS José Iglesias 2B Devon Travis OF Franmil Reyes,,Cody Bellinger,OF,1.69%,12
157,1155656766,sasmallen (5/6),0,79.2,P Mike Clevinger P CC Sabathia 1B José Martínez C Yadier Molina 3B Matt Chapman OF Michael A. Taylor OF Jake Bauers SS José Iglesias 2B Devon Travis OF Franmil Reyes,,Austin Wynns,C,1.69%,0
159,1155818749,nyo420 (7/7),0,78.95,P Zack Godley P Alex Cobb OF Ronald Acuña Jr. OF Khris Davis OF Bryce Harper 1B Ryan Zimmerman SS Manny Machado 3B Todd Frazier C Michael Pérez 2B Brandon Lowe,,Eduardo Núñez,2B,1.69%,3
160,1155821626,galexander21 (5/7),0,78.8,P Mike Clevinger P Dereck Rodríguez OF A.J. Pollock 2B Ketel Marte 1B Ji-Man Choi 3B Matt Duffy OF Jake Bauers SS Nick Ahmed C Alex Avila OF Franmil Reyes,,Jurickson Profar,SS,1.69%,13
161,1155683236,ziggypool (2/7),0,78.4,P Gio Gonzalez P Ryan Borucki 3B Matt Carpenter 1B Freddie Freeman SS Francisco Lindor OF Christian Yelich OF Eddie Rosario 2B César Hernández OF Nick Markakis C Matt Wieters,,Avisaíl García,OF,1.69%,7
162,1155772470,Emac (3/7),0,78,P Zack Godley P Gio Gonzalez OF Bryce Harper 1B Ryan Zimmerman 3B Anthony Rendon OF Juan Soto 2B Brian Dozier SS Trea Turner C Buster Posey OF Jay Bruce,,Tyler White,1B,1.69%,16
163,1155678658,JetsfanMike730 (2/2),0,77.85,P Miles Mikolas P Reynaldo López 1B Freddie Freeman SS Francisco Lindor OF Aaron Hicks OF Christian Yelich 3B Justin Turner 2B Jed Lowrie OF Jackie Bradley Jr. C Kevin Plawecki,,Jim Adduci,1B,1.69%,2
164,1155638052,pimpzee03,0,76.95,P Zack Godley P Alex Cobb OF Khris Davis C Wilson Ramos OF Rhys Hoskins 2B Jed Lowrie 3B Matt Chapman SS Marcus Semien OF Roman Quinn 1B Matt Olson,,Adam Engel,OF,1.69%,5
165,1155700024,Shaunovery (2/7),0,76.7,P CC Sabathia P Drew Hutchison 3B José Ramírez SS Francisco Lindor OF Michael Brantley 1B Edwin Encarnacion 2B Jeff McNeil OF Adam Frazier OF Nick Martini C James McCann,,Adam Frazier,2B,1.69%,19
166,1155772468,Emac (1/7),0,76.65,P Rich Hill P Gio Gonzalez OF Bryce Harper 1B Ryan Zimmerman 3B Anthony Rendon OF Juan Soto SS Trea Turner OF Jake Bauers C Tyler Flowers 2B Brandon Lowe,,Austin Hedges,C,1.69%,0
167,1155682994,jmsolano (1/7),0,76.05,P Mike Clevinger P Antonio Senzatela 3B Nolan Arenado SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jason Kipnis C Yan Gomes OF Mark Canha OF Josh Reddick,,Matt Duffy,3B,1.69%,3
167,1155682996,jmsolano (2/7),0,76.05,P Mike Clevinger P Antonio Senzatela 3B Nolan Arenado SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jason Kipnis C Yan Gomes OF Mark Canha OF Josh Reddick,,Ronald Guzmán,1B,1.69%,2
167,1155683002,jmsolano (3/7),0,76.05,P Mike Clevinger P Antonio Senzatela 3B Nolan Arenado SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jason Kipnis C Yan Gomes OF Mark Canha OF Josh Reddick,,Michael Fulmer,P,1.69%,16.7
167,1155683006,jmsolano (4/7),0,76.05,P Mike Clevinger P Antonio Senzatela 3B Nolan Arenado SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jason Kipnis C Yan Gomes OF Mark Canha OF Josh Reddick,,Cedric Mullins,OF,1.69%,7
167,1155691135,jmsolano (6/7),0,76.05,P Mike Clevinger P Antonio Senzatela 3B Nolan Arenado SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jason Kipnis C Yan Gomes OF Mark Canha OF Josh Reddick,,Lucas Duda,1B,1.69%,0
172,1155746429,chrisleonell (2/7),0,74.65,OF Ronald Acuña Jr. 1B Freddie Freeman OF Nick Markakis C Yasmani Grandal 2B Asdrúbal Cabrera OF Ender Inciarte 3B Jeimer Candelario SS Johan Camargo P Mike Foltynewicz P Diego Castillo,,Michael Pérez,C,1.69%,16
173,1155634489,hrexpert,0,74.15,P Jake Arrieta P Sean Manaea 3B Miguel Andújar 1B Jesús Aguilar OF Nick Markakis 2B Travis Shaw SS Jurickson Profar OF Nicky Delmonico OF Steven Duggar C Yan Gomes,,Hunter Dozier,3B,1.69%,16
173,1155671967,jgAllDay (1/7),0,74.15,P Zack Godley P Dan Straily 3B José Ramírez SS Francisco Lindor OF Michael Brantley OF Eddie Rosario 1B Miguel Sanó C Mitch Garver 2B Logan Forsythe OF Robbie Grossman,,Victor Martinez,1B,1.69%,0
175,1155691133,jmsolano (5/7),0,74.05,P Mike Clevinger P Antonio Senzatela SS Trevor Story OF Michael Brantley 1B Ian Desmond 2B Jed Lowrie 3B Matt Chapman OF Greg Allen C Tony Wolters OF Franmil Reyes,,Lorenzo Cain,OF,1.27%,14
176,1155716371,alinott (2/2),0,73.75,P Rich Hill P Zack Godley SS Trea Turner OF Cedric Mullins OF José Bautista OF Adam Jones 2B Joey Wendle C Kevin Plawecki 3B Matt Duffy 1B Trey Mancini,,Scott Kingery,SS,1.27%,22
177,1155700010,Shaunovery (1/7),0,73.7,P CC Sabathia P Drew Hutchison 3B José Ramírez SS Francisco Lindor OF Michael Brantley 1B Edwin Encarnacion OF Stephen Piscotty OF Adam Frazier 2B Logan Forsythe C Tyler Flowers,,Harrison Bader,OF,1.27%,7
178,1155751510,Immaculate11 (1/3),0,72.35,P CC Sabathia P Wade Miley OF Khris Davis 2B Jed Lowrie OF Nicholas Castellanos 3B Matt Chapman SS Marcus Semien 1B Matt Olson OF Niko Goodrum C Blake Swihart,,Kendrys Morales,1B,1.27%,14
179,1155688995,salonso318 (2/2),0,72.1,P Rich Hill P Hector Velázquez OF J.D. Martinez OF Andrew Benintendi 1B Kendrys Morales 2B Ozzie Albies OF Nick Markakis SS Tim Anderson 3B Matt Duffy C Blake Swihart,,Wilmer Flores,1B,1.27%,5
180,1155720891,packmanmatt (3/3),0,71.6,P Rich Hill P Alex Cobb 1B Ryan Zimmerman OF Rhys Hoskins 3B Anthony Rendon OF Juan Soto SS Trea Turner OF Matt Kemp 2B Travis Shaw C James McCann,,Wilmer Difo,2B,1.27%,0
181,1155691428,ziggypool (7/7),0,71.5,P Dallas Keuchel P Gio Gonzalez 3B José Ramírez 1B Edwin Encarnacion 2B Ozzie Albies OF Cedric Mullins SS Tim Anderson OF Max Kepler OF Randal Grichuk C Austin Hedges,,Eddie Rosario,OF,1.27%,8
181,1155810614,mike.ross430,0,71.5,P Gio Gonzalez P Reynaldo López 1B Paul Goldschmidt OF Bryce Harper SS Xander Bogaerts 3B Miguel Andújar OF Rhys Hoskins OF Andrew Benintendi 2B Ketel Marte C Alex Avila,,Yolmer Sánchez,3B,1.27%,4
183,1155740731,penninop (5/7),0,71.1,P Jake Odorizzi P Gio Gonzalez OF Bryce Harper 1B Ryan Zimmerman SS Paul DeJong OF Tyler O'Neill 3B Jedd Gyorko OF Michael A. Taylor 2B Wilmer Difo C Matt Wieters,,Daniel Palka,OF,1.27%,12
184,1155671973,jgAllDay (7/7),0,69.75,P Zack Godley P Jason Vargas 3B José Ramírez 1B Freddie Freeman SS Francisco Lindor OF Michael Brantley 2B Ozzie Albies OF Nick Markakis OF Ender Inciarte C Tyler Flowers,,Jorge Polanco,SS,1.27%,0
185,1155676708,andrealking2 (5/7),0,68.85,P Rich Hill P Jake Odorizzi OF A.J. Pollock OF Rhys Hoskins 1B Carlos Santana SS Jorge Polanco 3B Miguel Sanó C Mitch Garver 2B Logan Forsythe OF Robbie Grossman,,Tony Kemp,OF,1.27%,0
186,1155802602,dbuckets85 (2/7),0,68.8,P Mike Clevinger P Alex Cobb OF Ronald Acuña Jr. 1B Freddie Freeman SS Kiké Hernández OF Nick Markakis 2B Travis Shaw OF Ender Inciarte 3B Johan Camargo C James McCann,,Starling Marte,OF,1.27%,22
187,1155772472,Emac (5/7),0,68.75,P Rich Hill P Zack Godley 3B Anthony Rendon C Yadier Molina OF Matt Kemp 1B Justin Smoak OF Randal Grichuk SS Lourdes Gurriel Jr. OF Jake Bauers 2B Devon Travis,,Mike Zunino,C,1.27%,16
188,1155691246,ziggypool (6/7),0,68.65,P Jake Arrieta P Jake Odorizzi OF Christian Yelich SS Manny Machado C Yadier Molina OF Eddie Rosario 3B Miguel Sanó 1B Tyler Austin 2B Logan Forsythe OF Robbie Grossman,,Max Kepler,OF,1.27%,2
189,1155796620,Aceman22,0,67.75,P Rich Hill P Brad Keller OF David Peralta 1B Paul Goldschmidt SS Trevor Story 3B José Bautista 2B Lourdes Gurriel Jr. OF Austin Dean OF Adam Engel C René Rivera,,David Freese,3B,1.27%,3
190,1155818745,nyo420 (5/7),0,67.1,P Jalen Beeks OF Khris Davis OF Juan Soto 3B Todd Frazier SS Trea Turner OF Adam Jones 2B Lourdes Gurriel Jr. C Yan Gomes 1B Ronald Guzmán P Mike Foltynewicz,,Chris Davis,1B,1.27%,24
191,1155821623,galexander21 (2/7),0,66.75,P Rich Hill P Zack Godley 3B José Ramírez SS Francisco Lindor 1B Edwin Encarnacion OF Kole Calhoun 2B Jason Kipnis OF Eric Young Jr. OF Alex Gordon C René Rivera,,Dereck Rodríguez,P,1.27%,13.9
192,1155747828,notantswon,0,66.7,P Zack Godley P Sean Manaea OF Khris Davis 2B Jed Lowrie 3B Matt Chapman 1B Matt Olson SS Johan Camargo OF Nick Martini OF Jake Bauers C Matt Wieters,,Ji-Man Choi,1B,1.27%,21
193,1155733635,stevemcsween,0,66.55,P Sean Manaea P Alex Cobb OF Ronald Acuña Jr. OF Khris Davis 3B Anthony Rendon SS Trea Turner 2B Ozzie Albies C Yasmani Grandal OF Adam Jones 1B Trey Mancini,,Mitch Haniger,OF,1.27%,22
194,1155779447,Immaculate11 (3/3),0,65.85,P Rich Hill P Antonio Senzatela OF J.D. Martinez SS Eduardo Escobar 2B Jed Lowrie OF Melky Cabrera OF Matt Kemp 3B Jeimer Candelario C Martín Maldonado 1B Victor Martinez,,Salvador Perez,C,1.27%,20
195,1155815889,nyo420 (1/7),0,65.7,P Rich Hill P Jalen Beeks 3B Matt Carpenter OF Khris Davis SS Trea Turner OF Whit Merrifield OF Adam Jones C Martín Maldonado 2B Lourdes Gurriel Jr. 1B Trey Mancini,,Yuli Gurriel,1B,1.27%,3
196,1155640145,BigShotRobTX (1/7),0,65.2,P Zack Godley P Jake Odorizzi SS Trevor Story 3B Todd Frazier OF Mallex Smith 1B Miguel Sanó OF José Bautista OF Michael Conforto 2B Gleyber Torres C Kevin Plawecki,,DJ LeMahieu,2B,0.84%,2
197,1155781745,garyb123,0,63,P Zack Godley P Gio Gonzalez 3B Matt Carpenter C Wilson Ramos OF Rhys Hoskins 1B Carlos Santana 2B César Hernández OF Nick Markakis SS Asdrúbal Cabrera OF Jay Bruce,,Roman Quinn,OF,0.84%,13
198,1155768051,SANDKICKER,0,62.45,P Zack Godley P Hector Velázquez OF J.D. Martinez 3B Nolan Arenado SS Francisco Lindor OF Andrew Benintendi 1B Steve Pearce OF Nomar Mazara 2B Lourdes Gurriel Jr. C Austin Wynns,,Austin Jackson,OF,0.84%,3
199,1155753262,chrisleonell (4/7),0,62,P Michael Fulmer P Miles Mikolas OF David Peralta C Wilson Ramos 2B Jedd Gyorko OF Nicholas Castellanos 3B Jeimer Candelario OF Niko Goodrum 1B Victor Martinez SS José Iglesias,,Kolten Wong,2B,0.84%,18
200,1155647854,BigShotRobTX (4/7),0,59.9,P Jalen Beeks P Alex Cobb OF David Peralta 3B José Ramírez OF Ronald Acuña Jr. OF Rhys Hoskins 1B Edwin Encarnacion C Yadier Molina 2B Ozzie Albies SS Johan Camargo,,Rougned Odor,2B,0.84%,16
