Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
20,1145063048,chrisleo (2/3),0,135.7,P Marcus Stroman P Jason Vargas OF Starling Marte SS Javier Báez OF Nelson Cruz 3B Nolan Arenado 2B Rougned Odor C Francisco Cervelli OF Shohei Ohtani 1B Albert Pujols,,Corey Dickerson,OF,10.32%,5
20,1145070619,chrisleo (3/3),0,135.7,P Marcus Stroman P Jason Vargas OF Starling Marte SS Javier Báez OF Nelson Cruz 3B Nolan Arenado 2B Rougned Odor C Francisco Cervelli OF Shohei Ohtani 1B Albert Pujols,,Randal Grichuk,OF,10.09%,7
20,1145339640,bing11 (1/3),0,135.7,P Marcus Stroman P Jason Vargas OF Starling Marte SS Javier Báez OF Nelson Cruz 3B Nolan Arenado 2B Rougned Odor C Francisco Cervelli OF Shohei Ohtani 1B Albert Pujols,,Denard Span,OF,9.98%,10
20,1145339660,bing11 (2/3),0,135.7,P Marcus Stroman P Jason Vargas OF Starling Marte SS Javier Báez OF Nelson Cruz 3B Nolan Arenado 2B Rougned Odor C Francisco Cervelli OF Shohei Ohtani 1B Albert Pujols,,Jason Vargas,P,9.74%,-5.05
20,1145339679,bing11 (3/3),0,135.7,P Marcus Stroman P Jason Vargas OF Starling Marte SS Javier Báez OF Nelson Cruz 3B Nolan Arenado 2B Rougned Odor C Francisco Cervelli OF Shohei Ohtani 1B Albert Pujols,,Anthony Rendon,3B,9.63%,0
29,1145301580,gonegirl24,0,135.55,P Tyler Glasnow P Pablo López OF Starling Marte OF Nelson Cruz 3B Eugenio Suárez 1B Anthony Rizzo OF Juan Soto SS Asdrúbal Cabrera 2B Dee Gordon C Sandy Leon,,Trea Turner,SS,9.40%,2
30,1145448073,Cbark34 (1/3),0,132.3,P Zack Greinke P Pablo López 3B Eugenio Suárez SS Jurickson Profar OF Mitch Haniger OF Shohei Ohtani OF Teoscar Hernández 1B Kendrys Morales 2B Devon Travis C Chris Herrmann,,Greg Bird,1B,9.05%,2
30,1145448081,Cbark34 (2/3),0,132.3,P Zack Greinke P Pablo López 3B Eugenio Suárez SS Jurickson Profar OF Mitch Haniger OF Shohei Ohtani OF Teoscar Hernández 1B Kendrys Morales 2B Devon Travis C Chris Herrmann,,Colin Moran,3B,7.66%,3
30,1145452425,Cbark34 (3/3),0,132.3,P Zack Greinke P Pablo López 3B Eugenio Suárez SS Jurickson Profar OF Mitch Haniger OF Shohei Ohtani OF Teoscar Hernández 1B Kendrys Morales 2B Devon Travis C Chris Herrmann,,Matt Kemp,OF,7.54%,7
33,1145444136,5ava6eBam (2/2),0,131.65,P Zack Greinke P Chase Anderson SS Didi Gregorius OF Shohei Ohtani OF Teoscar Hernández 1B Justin Smoak OF Randal Grichuk 2B Devon Travis C Francisco Arcia 3B David Fletcher,,Edwin Encarnacion,1B,7.42%,5
34,1145178358,JMason925,0,131.3,P Zack Greinke P Pablo López OF Charlie Blackmon OF Giancarlo Stanton SS Manny Machado 1B Jake Bauers OF Shohei Ohtani 3B Kyle Seager 2B Jeff McNeil C Chris Herrmann,,Kole Calhoun,OF,6.61%,14
35,1145410375,mccarrw,0,130.35,P CC Sabathia P Tyler Glasnow OF Mookie Betts OF Starling Marte 1B Paul Goldschmidt 2B Dee Gordon SS Xander Bogaerts C Salvador Perez 3B Brian Anderson OF Ryan LaMarre,,Albert Pujols,1B,6.38%,5
36,1145515595,chrisvicary,0,130.3,P Zack Greinke P Marcus Stroman 3B Eugenio Suárez OF Giancarlo Stanton OF Lorenzo Cain 2B Scooter Gennett 1B Jake Bauers OF Michael Brantley SS Andrelton Simmons C Francisco Arcia,,Adrián Beltré,3B,6.15%,16
37,1145489077,Blackberry35 (1/3),0,129.65,P Nick Pivetta P Pablo López OF Mookie Betts OF J.D. Martinez OF Shin-soo Choo 1B Anthony Rizzo 2B DJ LeMahieu 3B Kyle Seager C Chris Herrmann SS Amed Rosario,,Joey Gallo,1B,6.15%,10
38,1145218946,jabraun42 (1/3),0,129.3,P Zack Greinke P Pablo López 2B Rougned Odor 1B Joey Gallo SS Jurickson Profar OF Mitch Haniger OF Kole Calhoun 3B Colin Moran C Francisco Arcia OF Eric Young Jr.,,Anthony Rizzo,1B,6.15%,6
38,1145222677,jabraun42 (2/3),0,129.3,P Zack Greinke P Pablo López 2B Rougned Odor 1B Joey Gallo SS Jurickson Profar OF Mitch Haniger OF Kole Calhoun 3B Colin Moran C Francisco Arcia OF Eric Young Jr.,,Carlos Carrasco,P,5.68%,17.05
38,1145222681,jabraun42 (3/3),0,129.3,P Zack Greinke P Pablo López 2B Rougned Odor 1B Joey Gallo SS Jurickson Profar OF Mitch Haniger OF Kole Calhoun 3B Colin Moran C Francisco Arcia OF Eric Young Jr.,,Manny Machado,SS,5.57%,7
38,1145431571,RyderCup616,0,129.3,P Miles Mikolas P CC Sabathia OF J.D. Martinez 1B Jesús Aguilar 2B Dee Gordon SS Xander Bogaerts OF Odúbel Herrera 3B Jedd Gyorko C Jorge Alfaro OF Eric Young Jr.,,Max Scherzer,P,5.57%,22.75
42,1145151221,redram38 (1/2),0,128.3,P Zack Greinke P Pablo López OF Nelson Cruz OF Corey Dickerson 3B Eugenio Suárez OF Shohei Ohtani 1B Mitch Moreland 2B Jeff McNeil C Chris Herrmann SS Amed Rosario,,Salvador Perez,C,5.45%,3
42,1145151222,redram38 (2/2),0,128.3,P Zack Greinke P Pablo López OF Nelson Cruz OF Corey Dickerson 3B Eugenio Suárez OF Shohei Ohtani 1B Mitch Moreland 2B Jeff McNeil C Chris Herrmann SS Amed Rosario,,Miles Mikolas,P,5.34%,14.75
44,1145258438,TTRaven (1/3),0,128.1,P Zack Greinke P CC Sabathia OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Rougned Odor,2B,5.34%,27
44,1145263512,TTRaven (2/3),0,128.1,P Zack Greinke P CC Sabathia OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Elvis Andrus,SS,5.34%,7
44,1145263517,TTRaven (3/3),0,128.1,P Zack Greinke P CC Sabathia OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Nolan Arenado,3B,5.34%,5
47,1145412443,wrwalsh44 (2/2),0,127.55,P Max Scherzer P Tyler Glasnow SS Manny Machado OF Kyle Schwarber 1B Justin Smoak OF Hunter Renfroe 3B Christian Villanueva 2B Jeff McNeil C Omar Narváez OF Ryan LaMarre,,Gleyber Torres,2B,4.99%,2
48,1145457794,MrKasim (1/3),0,126.3,P CC Sabathia P Pablo López OF Gregory Polanco OF Carlos González 1B Jesús Aguilar OF Dee Gordon 3B Kyle Seager 2B Jonathan Schoop SS José Peraza C Jonathan Lucroy,,Justin Smoak,1B,4.99%,19
49,1145379794,TwineTickler (1/3),0,125.8,P Zack Greinke P Andrew Heaney SS Elvis Andrus OF Shohei Ohtani OF Justin Upton 3B Kyle Seager OF Kole Calhoun 1B Ryon Healy C Chris Herrmann 2B Brandon Dixon,,Ryan Braun,OF,4.76%,9
49,1145379795,TwineTickler (2/3),0,125.8,P Zack Greinke P Andrew Heaney SS Elvis Andrus OF Shohei Ohtani OF Justin Upton 3B Kyle Seager OF Kole Calhoun 1B Ryon Healy C Chris Herrmann 2B Brandon Dixon,,Jake Bauers,OF,4.76%,7
49,1145379796,TwineTickler (3/3),0,125.8,P Zack Greinke P Andrew Heaney SS Elvis Andrus OF Shohei Ohtani OF Justin Upton 3B Kyle Seager OF Kole Calhoun 1B Ryon Healy C Chris Herrmann 2B Brandon Dixon,,Ryan Zimmerman,1B,4.76%,13
52,1145489707,lagreen14 (3/3),0,125.05,P Andrew Heaney P Tyler Glasnow OF Starling Marte 3B Eugenio Suárez SS Elvis Andrus OF Justin Upton OF Dee Gordon 1B Albert Pujols 2B David Bote C Kurt Suzuki,,Lorenzo Cain,OF,4.52%,10
53,1145419443,LosWoodson,0,124.85,P Chase Anderson P Pablo López SS Francisco Lindor OF Gregory Polanco OF Giancarlo Stanton C Salvador Perez 3B Kyle Seager OF Kole Calhoun 2B Devon Travis 1B Greg Bird,,Aaron Hicks,OF,4.52%,5
54,1145518975,ace_high08,0,124.65,P Zack Greinke P Chase Anderson 2B Rougned Odor OF Mitch Haniger OF Shohei Ohtani OF Kole Calhoun 1B Ryon Healy 3B David Bote C Chris Herrmann SS Amed Rosario,,José Peraza,SS,4.41%,10
55,1145350170,Gregory2,0,124.3,P Miles Mikolas P CC Sabathia OF Mookie Betts 1B Matt Carpenter 3B Jurickson Profar OF Chris Taylor OF Jackie Bradley Jr. 2B Kolten Wong SS Johan Camargo C Jeff Mathis,,DJ LeMahieu,2B,4.41%,5
55,1145370072,jrueb (1/3),0,124.3,P Zack Greinke P Pablo López OF Nelson Cruz OF Charlie Blackmon 1B Joey Gallo OF Shohei Ohtani 3B Anthony Rendon 2B Devon Travis C Matt Wieters SS Amed Rosario,,Tyler Glasnow,P,4.29%,23.8
55,1145370078,jrueb (2/3),0,124.3,P Zack Greinke P Pablo López OF Nelson Cruz OF Charlie Blackmon 1B Joey Gallo OF Shohei Ohtani 3B Anthony Rendon 2B Devon Travis C Matt Wieters SS Amed Rosario,,Nick Pivetta,P,4.06%,25.9
55,1145374809,jrueb (3/3),0,124.3,P Zack Greinke P Pablo López OF Nelson Cruz OF Charlie Blackmon 1B Joey Gallo OF Shohei Ohtani 3B Anthony Rendon 2B Devon Travis C Matt Wieters SS Amed Rosario,,Jonathan Villar,2B,4.06%,5
55,1145419746,jojo97,0,124.3,P Max Scherzer P Alex Cobb 3B Matt Carpenter 1B Justin Smoak SS Aledmys Díaz 2B Devon Travis OF Billy Hamilton OF Alex Gordon OF Rosell Herrera C Chris Herrmann,,Devon Travis,2B,3.94%,21
60,1145370004,flako27 (2/3),0,123.3,P Pablo López P Alex Cobb OF Gregory Polanco 2B Javier Báez OF Nelson Cruz 3B Eugenio Suárez 1B Ryan Braun SS Didi Gregorius OF Shohei Ohtani C Manny Piña,,Francisco Arcia,1B,3.83%,12
60,1145495279,jam33,0,123.3,P Pablo López P Alex Cobb OF Gregory Polanco 2B Javier Báez OF Nelson Cruz 3B Eugenio Suárez 1B Ryan Braun SS Didi Gregorius OF Shohei Ohtani C Manny Piña,,Gregory Polanco,OF,3.71%,11
62,1145420505,rbarrett1989 (2/3),0,123.1,P CC Sabathia P Alex Cobb OF Gregory Polanco OF Corey Dickerson OF Giancarlo Stanton SS Didi Gregorius C Francisco Cervelli 2B Josh Harrison 3B Colin Moran 1B Greg Bird,,Wilmer Flores,1B,3.48%,0
63,1145246361,BubRub (1/3),0,122.65,P Zack Greinke P Chase Anderson OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager SS Chris Taylor 2B Devon Travis C Chris Herrmann OF Eric Young Jr.,,CC Sabathia,P,3.48%,30.55
63,1145246370,BubRub (2/3),0,122.65,P Zack Greinke P Chase Anderson OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager SS Chris Taylor 2B Devon Travis C Chris Herrmann OF Eric Young Jr.,,Ryan LaMarre,OF,3.36%,8
63,1145252178,BubRub (3/3),0,122.65,P Zack Greinke P Chase Anderson OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager SS Chris Taylor 2B Devon Travis C Chris Herrmann OF Eric Young Jr.,,Teoscar Hernández,OF,3.36%,7
63,1145149046,gooey911 (1/2),0,122.65,P Chase Anderson P CC Sabathia OF Christian Yelich 1B Jesús Aguilar OF Giancarlo Stanton SS Didi Gregorius OF Shohei Ohtani 3B Justin Turner 2B Jeff McNeil C José Briceño,,Kendrys Morales,1B,3.36%,3
63,1145149066,gooey911 (2/2),0,122.65,P Chase Anderson P CC Sabathia OF Christian Yelich 1B Jesús Aguilar OF Giancarlo Stanton SS Didi Gregorius OF Shohei Ohtani 3B Justin Turner 2B Jeff McNeil C José Briceño,,Xander Bogaerts,SS,3.13%,12
68,1145094887,rocko3807 (1/3),0,122,P Andrew Heaney P Pablo López OF Charlie Blackmon SS Trea Turner C Francisco Cervelli 2B DJ LeMahieu OF Shohei Ohtani OF Justin Upton 3B Anthony Rendon 1B Ryan Zimmerman,,Trevor Story,SS,3.02%,3
68,1145094888,rocko3807 (2/3),0,122,P Andrew Heaney P Pablo López OF Charlie Blackmon SS Trea Turner C Francisco Cervelli 2B DJ LeMahieu OF Shohei Ohtani OF Justin Upton 3B Anthony Rendon 1B Ryan Zimmerman,,Alex Cobb,P,3.02%,15.55
68,1145094889,rocko3807 (3/3),0,122,P Andrew Heaney P Pablo López OF Charlie Blackmon SS Trea Turner C Francisco Cervelli 2B DJ LeMahieu OF Shohei Ohtani OF Justin Upton 3B Anthony Rendon 1B Ryan Zimmerman,,Sandy Leon,C,2.90%,7
71,1145363976,corinthians924 (3/3),0,121.8,P Andrew Heaney P Alex Cobb OF Starling Marte OF Corey Dickerson OF Giancarlo Stanton 1B Paul Goldschmidt 2B Dee Gordon 3B Colin Moran SS Jordy Mercer C Chris Herrmann,,Eric Young Jr.,OF,2.90%,7
72,1145500827,baseballsjk33,0,121.7,P Max Scherzer P Jason Vargas 1B Anthony Rizzo OF Shohei Ohtani OF Justin Upton OF Kole Calhoun 3B Justin Turner 2B Devon Travis C Kevin Plawecki SS Amed Rosario,,David Freese,3B,2.78%,7
73,1145418847,AcesWayUp (1/2),0,121.6,P Pablo López P Clayton Richard OF Starling Marte SS Javier Báez OF Nelson Cruz 2B Rougned Odor 3B Eugenio Suárez OF Dee Gordon 1B Albert Pujols C Luke Maile,,Justin Turner,3B,2.78%,10
74,1145403056,4th_nGoal (1/3),0,121.3,P Zack Greinke P Pablo López OF Gregory Polanco OF Charlie Blackmon 1B Ryan Braun OF Shohei Ohtani 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Javier Báez,SS,2.67%,5
75,1145419533,jdhender (3/3),0,121.1,P Zack Greinke P Alex Cobb SS Francisco Lindor OF Charlie Blackmon OF Shin-soo Choo 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann,,Freddie Freeman,1B,2.67%,7
76,1145209262,roosevelt (1/3),0,120.85,P Carlos Carrasco P Tyler Glasnow OF Nelson Cruz OF Aaron Hicks 1B José Martínez SS Andrelton Simmons 2B Devon Travis C Francisco Arcia 3B David Fletcher OF Eric Young Jr.,,Tim Beckham,3B,2.55%,18
76,1145209268,roosevelt (2/3),0,120.85,P Carlos Carrasco P Tyler Glasnow OF Nelson Cruz OF Aaron Hicks 1B José Martínez SS Andrelton Simmons 2B Devon Travis C Francisco Arcia 3B David Fletcher OF Eric Young Jr.,,Ronny Rodriguez,3B,2.55%,2
76,1145215794,roosevelt (3/3),0,120.85,P Carlos Carrasco P Tyler Glasnow OF Nelson Cruz OF Aaron Hicks 1B José Martínez SS Andrelton Simmons 2B Devon Travis C Francisco Arcia 3B David Fletcher OF Eric Young Jr.,,Mookie Betts,OF,2.55%,14
79,1145133361,rbmyers629 (1/3),0,120.65,P Zack Greinke P Chase Anderson 1B Anthony Rizzo OF Shohei Ohtani OF Justin Upton 2B Dee Gordon 3B Kyle Seager OF Kole Calhoun C Chris Iannetta SS Amed Rosario,,Jurickson Profar,3B,2.55%,18
79,1145133372,rbmyers629 (2/3),0,120.65,P Zack Greinke P Chase Anderson 1B Anthony Rizzo OF Shohei Ohtani OF Justin Upton 2B Dee Gordon 3B Kyle Seager OF Kole Calhoun C Chris Iannetta SS Amed Rosario,,Yan Gomes,C,2.44%,5
79,1145133374,rbmyers629 (3/3),0,120.65,P Zack Greinke P Chase Anderson 1B Anthony Rizzo OF Shohei Ohtani OF Justin Upton 2B Dee Gordon 3B Kyle Seager OF Kole Calhoun C Chris Iannetta SS Amed Rosario,,Robinson Chirinos,C,2.44%,6
82,1145197076,ericmint (2/3),0,120.25,P Miles Mikolas P Brad Keller OF Nelson Cruz OF Charlie Blackmon 1B Jesús Aguilar 2B Scooter Gennett OF Phillip Ervin SS José Peraza 3B Colin Moran C Chris Herrmann,,Jesús Aguilar,1B,2.44%,18
83,1145164281,JoshG603 (1/3),0,119.65,P Zack Greinke P Chase Anderson OF Giancarlo Stanton SS Elvis Andrus OF Justin Upton 2B Dee Gordon OF Kole Calhoun 1B Greg Bird 3B Adrián Beltré C Chris Herrmann,,Aledmys Díaz,SS,2.44%,5
83,1145164282,JoshG603 (2/3),0,119.65,P Zack Greinke P Chase Anderson OF Giancarlo Stanton SS Elvis Andrus OF Justin Upton 2B Dee Gordon OF Kole Calhoun 1B Greg Bird 3B Adrián Beltré C Chris Herrmann,,José Ramírez,3B,2.44%,0
83,1145171343,JoshG603 (3/3),0,119.65,P Zack Greinke P Chase Anderson OF Giancarlo Stanton SS Elvis Andrus OF Justin Upton 2B Dee Gordon OF Kole Calhoun 1B Greg Bird 3B Adrián Beltré C Chris Herrmann,,Andrelton Simmons,SS,2.44%,12
83,1145507793,sabertim,0,119.65,P Miles Mikolas P Nick Pivetta OF Nelson Cruz OF Mitch Haniger OF Kyle Schwarber 1B Mitch Moreland SS José Peraza 2B Jonathan Villar 3B Yangervis Solarte C Manny Piña,,James McCann,C,2.32%,5
87,1145457817,MrKasim (2/3),0,119.55,P Tyler Glasnow P Pablo López 3B José Ramírez 2B Rougned Odor OF Shin-soo Choo SS Trea Turner OF Mallex Smith C Salvador Perez OF Kole Calhoun 1B Francisco Arcia,,Kurt Suzuki,C,2.32%,0
88,1145088666,trp123170 (1/2),0,119.1,P Zack Greinke P CC Sabathia 1B Edwin Encarnacion OF Michael Brantley SS Xander Bogaerts OF Teoscar Hernández 3B Miguel Andújar 2B Gleyber Torres C Tucker Barnhart OF Cameron Maybin,,David Fletcher,3B,2.32%,7
88,1145419531,jdhender (1/3),0,119.1,P Zack Greinke P CC Sabathia OF Charlie Blackmon OF Shin-soo Choo 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Kevin Plawecki,C,2.32%,2
88,1145419532,jdhender (2/3),0,119.1,P Zack Greinke P CC Sabathia OF Charlie Blackmon OF Shin-soo Choo 1B Justin Smoak OF Randal Grichuk 3B Kyle Seager 2B Jonathan Villar C Chris Herrmann SS Amed Rosario,,Cameron Maybin,OF,2.09%,6
91,1145308406,12mgoblue28,0,118.65,P Zack Greinke P Chase Anderson OF Giancarlo Stanton OF Lorenzo Cain OF Shohei Ohtani 2B Dee Gordon 1B Ryan McMahon 3B Adrián Beltré C Chris Iannetta SS Amed Rosario,,Michael Pérez,C,2.09%,2
92,1145370448,Teachmehowto (1/3),0,118.1,P Zack Greinke P Alex Cobb OF Gregory Polanco SS Trevor Story OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager C Chris Herrmann 2B Brandon Dixon,,Manny Piña,C,2.09%,5
92,1145370475,Teachmehowto (2/3),0,118.1,P Zack Greinke P Alex Cobb OF Gregory Polanco SS Trevor Story OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager C Chris Herrmann 2B Brandon Dixon,,Drew Pomeranz,P,1.97%,3.1
92,1145375325,Teachmehowto (3/3),0,118.1,P Zack Greinke P Alex Cobb OF Gregory Polanco SS Trevor Story OF Charlie Blackmon OF Giancarlo Stanton 1B Justin Smoak 3B Kyle Seager C Chris Herrmann 2B Brandon Dixon,,Joey Wendle,2B,1.86%,0
95,1145087782,bird233 (1/3),0,117.85,P Chase Anderson P Pablo López OF Nelson Cruz OF Corey Dickerson SS Trea Turner C Francisco Cervelli OF Shohei Ohtani 3B Anthony Rendon 1B Freddie Freeman 2B Devon Travis,,Nicholas Castellanos,OF,1.86%,10
95,1145095390,bird233 (2/3),0,117.85,P Chase Anderson P Pablo López OF Nelson Cruz OF Corey Dickerson SS Trea Turner C Francisco Cervelli OF Shohei Ohtani 3B Anthony Rendon 1B Freddie Freeman 2B Devon Travis,,Michael Conforto,OF,1.86%,0
95,1145095397,bird233 (3/3),0,117.85,P Chase Anderson P Pablo López OF Nelson Cruz OF Corey Dickerson SS Trea Turner C Francisco Cervelli OF Shohei Ohtani 3B Anthony Rendon 1B Freddie Freeman 2B Devon Travis,,Luke Maile,C,1.86%,12
95,1145115581,Bulldawg633 (1/3),0,117.85,P Chase Anderson P Pablo López OF Nelson Cruz OF Corey Dickerson SS Trea Turner C Francisco Cervelli OF Shohei Ohtani 3B Anthony Rendon 1B Freddie Freeman 2B Devon Travis,,Marcus Stroman,P,1.86%,20.75
95,1145115596,Bulldawg633 (2/3),0,117.85,P Chase Anderson P Pablo López OF Nelson Cruz OF Corey Dickerson SS Trea Turner C Francisco Cervelli OF Shohei Ohtani 3B Anthony Rendon 1B Freddie Freeman 2B Devon Travis,,Mitch Moreland,1B,1.86%,24
