Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
27,1154376918,blove2500,0,130.05,P Jon Gray P Trevor Richards OF David Peralta 3B Nolan Arenado OF Charlie Blackmon SS Trea Turner 1B Anthony Rizzo OF Gerardo Parra 2B Daniel Murphy C Tony Wolters,,Tony Wolters,C,11.00%,14
28,1154441167,BTeamAllStar,0,128.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon SS Trevor Story 2B Javier Báez 1B Ian Desmond OF Corey Dickerson OF Brandon Guyer C Tony Wolters,,Jeimer Candelario,3B,10.00%,7
29,1154420684,LetsGoRedSox,0,127.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Bryce Harper SS Javier Báez 2B DJ LeMahieu OF Corey Dickerson 1B Daniel Murphy C René Rivera,,Yonny Chirinos,P,10.00%,14.85
30,1154560023,JMason925,0,126.5,P Jon Gray P Yonny Chirinos 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Trevor Story 2B Javier Báez OF Juan Soto 1B Ji-Man Choi C René Rivera,,Gleyber Torres,2B,9.00%,0
31,1154718546,dublinking,0,126.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon SS Javier Báez OF Ben Zobrist 1B Anthony Rizzo OF Corey Dickerson 2B Daniel Murphy C Willson Contreras,,DJ LeMahieu,2B,9.00%,3
32,1154452617,Naten,0,125.95,P Jon Gray P Casey Kelly 3B Nolan Arenado OF Charlie Blackmon SS Trevor Story OF Bryce Harper 1B Anthony Rizzo 2B Daniel Murphy OF Kole Calhoun C Willson Contreras,,Matt Wieters,C,9.00%,5
33,1154743757,bsmall92,0,125.55,P Noah Syndergaard P Jon Gray SS Trevor Story 2B Javier Báez OF Adam Eaton OF Juan Soto 1B Daniel Murphy 3B Anthony Rendon OF Rosell Herrera C René Rivera,,Walker Buehler,P,8.00%,30.75
34,1154625040,jjcelentjr,0,125.5,P Jon Gray P Yonny Chirinos OF David Peralta 3B Nolan Arenado OF Charlie Blackmon SS Javier Báez 2B DJ LeMahieu OF Juan Soto 1B Ji-Man Choi C Matt Wieters,,David Fletcher,3B,7.00%,3
34,1154810433,redspecial,0,125.5,P Jon Gray P Yonny Chirinos OF David Peralta 3B Nolan Arenado OF Charlie Blackmon SS Javier Báez 2B DJ LeMahieu OF Juan Soto 1B Ji-Man Choi C Matt Wieters,,Kole Calhoun,OF,7.00%,0
36,1154652324,MommysMoney420,0,125.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Trevor Story 1B Anthony Rizzo OF Corey Dickerson C Willson Contreras 2B Wilmer Difo,,Paul Goldschmidt,1B,6.00%,28
37,1154426295,lilcharney81,0,123.3,P Noah Syndergaard P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon 2B Javier Báez OF Nicholas Castellanos 1B Ji-Man Choi SS José Iglesias OF Brandon Guyer C Tony Wolters,,Rafael Ortega,OF,6.00%,5
38,1154812633,Hingoe,0,122.65,P Lance Lynn P Jon Gray 3B Nolan Arenado OF Charlie Blackmon OF Bryce Harper SS Javier Báez 2B Jeff McNeil 1B Ji-Man Choi OF Brandon Guyer C René Rivera,,Gerardo Parra,OF,6.00%,0
39,1154642686,NoClue,0,122.25,P Noah Syndergaard P Clay Buchholz SS Trevor Story OF Gregory Polanco 1B José Martínez 3B David Bote OF Kevin Kiermaier OF Brandon Guyer C James McCann 2B Wilmer Difo,,Giancarlo Stanton,OF,6.00%,7
40,1154665215,dkinder86,0,121.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon SS Trevor Story 2B Javier Báez OF Nicholas Castellanos 1B Anthony Rizzo OF Brandon Guyer C René Rivera,,Neil Walker,1B,6.00%,9
40,1154818085,Chowzor,0,121.4,P Lance Lynn P Trevor Richards OF Charlie Blackmon SS Trevor Story OF Bryce Harper 2B Javier Báez OF Corey Dickerson 3B Anthony Rendon C Willson Contreras 1B Lucas Duda,,Wilmer Difo,2B,6.00%,17
42,1154640959,abragmania,0,120.3,P Noah Syndergaard P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon 2B Javier Báez 1B Anthony Rizzo OF Corey Dickerson SS José Iglesias OF Kevin Kiermaier C René Rivera,,Eduardo Escobar,SS,5.00%,10
43,1154607797,dannyoms,0,119.55,P Noah Syndergaard P Jon Gray SS Javier Báez OF Ben Zobrist 1B Anthony Rizzo OF Corey Dickerson 2B Daniel Murphy 3B David Bote OF Rafael Ortega C James McCann,,Alex Avila,C,5.00%,0
43,1154776026,prdurako18,0,119.55,P Noah Syndergaard P Jon Gray 1B Paul Goldschmidt 3B Nolan Arenado OF Juan Soto 2B Daniel Murphy OF Rafael Ortega SS José Iglesias OF Brandon Guyer C René Rivera,,Joc Pederson,OF,5.00%,14
45,1154625852,IBackTheBirds,0,119.4,P Walker Buehler P Jon Gray OF Bryce Harper OF Mallex Smith C Yasmani Grandal 1B Josh Bell SS Willy Adames 2B Gleyber Torres 3B David Bote OF Rafael Ortega,,Trea Turner,SS,5.00%,10
46,1154748184,scottsretired,0,118.75,P Jakob Junis P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF A.J. Pollock SS Javier Báez 1B Anthony Rizzo OF Corey Dickerson 2B Daniel Murphy C Willson Contreras,,Gregory Polanco,OF,5.00%,5
47,1154632083,SCoffelt92,0,117.55,P Noah Syndergaard P Jon Gray OF David Peralta OF Charlie Blackmon 3B Anthony Rendon 2B Jeff McNeil 1B Ryan O'Hearn SS José Iglesias OF Alex Gordon C Matt Wieters,,Victor Martinez,1B,5.00%,5
47,1154790719,cashmoney19,0,117.55,P Noah Syndergaard P Jon Gray OF Bryce Harper OF Nicholas Castellanos 1B C.J. Cron OF Juan Soto 3B Jeimer Candelario 2B Jeff McNeil SS José Iglesias C Matt Wieters,,Miguel Andújar,3B,5.00%,2
49,1154579665,mrcse13,0,117.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Javier Báez 1B Ian Desmond 2B Jeff McNeil OF Brandon Guyer C James McCann,,Michael Pérez,C,5.00%,7
50,1154812935,nanodoc2001,0,115.2,P Noah Syndergaard P Casey Kelly OF Charlie Blackmon OF Carlos González SS Trevor Story 2B DJ LeMahieu 1B Daniel Murphy 3B David Bote OF Alex Gordon C Tony Wolters,,Willy Adames,SS,5.00%,5
51,1154416574,vape1j,0,114.55,P Noah Syndergaard P Jon Gray OF Bryce Harper 2B Javier Báez OF Corey Dickerson 1B Daniel Murphy OF Kole Calhoun C Willson Contreras SS José Iglesias 3B Ronny Rodriguez,,Adam Eaton,OF,5.00%,3
52,1154631599,mr2damnpicky,0,114.35,P Jack Flaherty P Jon Gray 3B Miguel Andújar SS Trea Turner OF Juan Soto OF Corey Dickerson 1B Daniel Murphy 2B Jeff McNeil OF Jabari Blash C René Rivera,,Ian Desmond,1B,5.00%,26
53,1154694281,k-mac,0,114.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon SS Trevor Story 2B Javier Báez OF Gregory Polanco OF Corey Dickerson 1B Daniel Murphy C James McCann,,Ben Zobrist,OF,5.00%,7
54,1154578623,ThirtyThr33,0,113.55,P Noah Syndergaard P Jon Gray 3B Nolan Arenado OF Charlie Blackmon OF Nicholas Castellanos C Willson Contreras SS Brock Holt OF Brandon Guyer 1B Victor Martinez 2B Wilmer Difo,,Justin Bour,1B,4.00%,23
54,1154578825,ericmint,0,113.55,P Noah Syndergaard P Jon Gray OF Charlie Blackmon 2B Javier Báez 1B Anthony Rizzo OF Corey Dickerson 3B Jeimer Candelario SS José Iglesias OF Franmil Reyes C René Rivera,,Clay Buchholz,P,4.00%,31.35
56,1154422080,3jeffreyj,0,113.5,P Jon Gray P Yonny Chirinos 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Trevor Story 1B Anthony Rizzo OF Corey Dickerson 2B Daniel Murphy C Tony Wolters,,Steven Souza Jr.,OF,4.00%,0
57,1154656653,82Goldtop,0,113.25,P Trevor Richards P Yonny Chirinos 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Javier Báez 2B DJ LeMahieu OF Nicholas Castellanos 1B Anthony Rizzo C Yasmani Grandal,,Franmil Reyes,OF,4.00%,5
58,1154508741,JesseW316,0,112.85,P Lance Lynn P Yonny Chirinos OF David Peralta SS Trevor Story 3B Eduardo Escobar 2B Ben Zobrist OF Nicholas Castellanos C Yan Gomes OF Juan Soto 1B Ji-Man Choi,,Rosell Herrera,OF,3.00%,3
59,1154584415,markaw4,0,112.3,P Noah Syndergaard P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon 2B Javier Báez 1B Anthony Rizzo OF Corey Dickerson SS José Iglesias C James McCann OF Brandon Lowe,,Jason Heyward,OF,3.00%,0
60,1154445854,ericgeo18,0,111.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Trevor Story 2B DJ LeMahieu 1B Ji-Man Choi OF Kevin Kiermaier C Michael Pérez,,Daniel Descalso,2B,3.00%,6
60,1154491943,brittinghamt,0,111.05,P Jon Gray P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González SS Trevor Story 2B DJ LeMahieu 1B Ji-Man Choi OF Kevin Kiermaier C Michael Pérez,,Brock Holt,SS,3.00%,5
62,1154385316,sportsfanatic89,0,111,P Clay Buchholz P Jon Gray OF Giancarlo Stanton SS Javier Báez 3B Miguel Andújar 2B Gleyber Torres 1B Neil Walker OF Kevin Kiermaier C Michael Pérez OF Rosell Herrera,,Mallex Smith,OF,3.00%,12
62,1154781217,YurboyKris,0,111,P Clay Buchholz P Jon Gray OF Giancarlo Stanton SS Javier Báez 3B Miguel Andújar 2B Gleyber Torres 1B Neil Walker OF Kevin Kiermaier C Michael Pérez OF Rosell Herrera,,Yasmani Grandal,C,3.00%,2
64,1154361806,DMWTX13,0,109.65,P Lance Lynn P Jon Gray OF David Peralta 1B Paul Goldschmidt SS Eduardo Escobar OF Michael Conforto 2B Jeff McNeil OF Rafael Ortega C Alex Avila 3B David Fletcher,,Alex Gordon,OF,3.00%,0
65,1154594938,soccr4lyfe,0,109.05,P Jon Gray P Trevor Richards OF Charlie Blackmon SS Trevor Story 1B Freddie Freeman 3B Eduardo Escobar 2B Ben Zobrist OF José Bautista OF Niko Goodrum C James McCann,,A.J. Pollock,OF,3.00%,7
66,1154732382,jdbond39,0,108.75,P Walker Buehler P Lance Lynn SS Javier Báez OF Albert Almora Jr. OF Corey Dickerson 2B Adam Frazier C Willson Contreras 1B Josh Bell 3B David Bote OF Brandon Guyer,,Salvador Perez,C,3.00%,0
67,1154438181,gonegirl24,0,107.9,P Noah Syndergaard P Lance Lynn 1B Paul Goldschmidt OF Charlie Blackmon 2B Daniel Murphy 3B Anthony Rendon OF Jason Heyward SS Brock Holt OF Franmil Reyes C René Rivera,,Michael Conforto,OF,2.00%,3
68,1154443110,jonboy1171,0,107.85,P Stephen Strasburg P Jon Gray OF Bryce Harper SS Javier Báez OF Corey Dickerson 1B Daniel Murphy 3B Anthony Rendon OF Kole Calhoun 2B Jeff McNeil C René Rivera,,Albert Almora Jr.,OF,2.00%,10
69,1154471735,kobrakaiownz,0,107.3,P Clay Buchholz P Jon Lester OF Ben Zobrist OF Steven Souza Jr. OF Mallex Smith 3B Todd Frazier C Yasmani Grandal 1B Ji-Man Choi SS Brandon Crawford 2B Joe Panik,,José Martínez,1B,2.00%,0
70,1154770844,bdeas1975,0,106.75,P Walker Buehler P Lance Lynn 3B Nolan Arenado SS Trevor Story 1B Ian Desmond OF Kevin Kiermaier OF Brandon Guyer 2B David Fletcher C James McCann OF Franmil Reyes,,Ronny Rodriguez,3B,2.00%,5
71,1154713431,johnwhitney,0,106.7,P Jack Flaherty P Lance Lynn OF David Peralta OF Nicholas Castellanos 2B Starlin Castro OF Jason Heyward SS Brock Holt 3B David Fletcher 1B Victor Martinez C Tony Wolters,,Jakob Junis,P,2.00%,13.35
72,1154730048,BluerGrass,0,105.65,P Lance Lynn P Jon Gray OF David Peralta 3B Nolan Arenado OF Charlie Blackmon SS Johan Camargo 2B Jeff McNeil 1B Ji-Man Choi OF Kevin Kiermaier C Matt Wieters,,Yandy Díaz,3B,2.00%,3
73,1154786973,hayden9847,0,105.55,P Noah Syndergaard P Jon Gray OF David Peralta 3B Daniel Descalso OF Nicholas Castellanos SS Johan Camargo OF Ender Inciarte C Alex Avila 1B Victor Martinez 2B Wilmer Difo,,Casey Kelly,P,2.00%,13.3
74,1154563743,CJNIII,0,104.55,P Noah Syndergaard P Jon Gray OF Charlie Blackmon SS Javier Báez OF Corey Dickerson 1B Daniel Murphy OF Kole Calhoun 3B Jeimer Candelario 2B David Fletcher C René Rivera,,Jon Lester,P,2.00%,15.95
74,1154764831,Bond117,0,104.55,P Noah Syndergaard P Jon Gray 1B Paul Goldschmidt OF Charlie Blackmon OF Corey Dickerson 3B Jeimer Candelario 2B Neil Walker SS José Iglesias OF Brandon Guyer C James McCann,,Yan Gomes,C,2.00%,6
76,1154794506,Straw801,0,104,P Noah Syndergaard P Trevor Williams OF A.J. Pollock SS Manny Machado 1B Anthony Rizzo OF Whit Merrifield C Salvador Perez 3B David Bote OF Rafael Ortega 2B David Fletcher,,Freddie Freeman,1B,2.00%,2
77,1154663181,Marsharks,0,103.75,P Walker Buehler P Lance Lynn OF Charlie Blackmon OF Nicholas Castellanos OF Corey Dickerson 2B Jeff McNeil SS Andrelton Simmons 1B Ji-Man Choi 3B David Bote C James McCann,,José Bautista,OF,2.00%,16
78,1154387655,Joyman7,0,103.65,P Lance Lynn P Jon Gray 3B Nolan Arenado OF Carlos González 2B Javier Báez OF Albert Almora Jr. C Willson Contreras 1B Ji-Man Choi SS José Iglesias OF Kevin Kiermaier,,Ryne Stanek,P,2.00%,8.5
79,1154719784,TwineTickler,0,102.65,P Lance Lynn P Jon Gray 3B Nolan Arenado OF Charlie Blackmon SS Javier Báez 1B Anthony Rizzo OF Juan Soto OF Corey Dickerson C James McCann 2B Ronny Rodriguez,,Josh Bell,1B,2.00%,2
79,1154820359,Notar66,0,102.65,P Lance Lynn P Jon Gray OF Charlie Blackmon OF Giancarlo Stanton OF Bryce Harper 1B C.J. Cron SS Asdrúbal Cabrera 2B Willy Adames 3B David Bote C James McCann,,Ryan O'Hearn,1B,2.00%,13
81,1154673338,FootDoc27,0,102.55,P Noah Syndergaard P Jon Gray OF Charlie Blackmon OF Steven Souza Jr. OF Gerardo Parra 3B Yandy Díaz 2B Gleyber Torres 1B Justin Bour SS Nick Ahmed C Tony Wolters,,Jack Flaherty,P,2.00%,29.7
82,1154440888,mbunner23,0,101.55,P Noah Syndergaard P Jon Gray OF Charlie Blackmon OF Adam Eaton OF Corey Dickerson 1B Daniel Murphy 3B Yandy Díaz 2B Jeff McNeil SS José Iglesias C Tony Wolters,,Matt Carpenter,1B,2.00%,0
83,1154558750,Bahlhogs,0,99.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González 2B Javier Báez OF Corey Dickerson C Willson Contreras 1B Neil Walker SS José Iglesias,,Asdrúbal Cabrera,2B,2.00%,7
83,1154741234,ftbll6235,0,99.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González 2B Javier Báez OF Corey Dickerson C Willson Contreras 1B Neil Walker SS José Iglesias,,Johan Camargo,SS,2.00%,2
83,1154773750,deuces_wild,0,99.4,P Lance Lynn P Trevor Richards 3B Nolan Arenado OF Charlie Blackmon OF Carlos González 2B Javier Báez OF Corey Dickerson C Willson Contreras 1B Neil Walker SS José Iglesias,,C.J. Cron,1B,2.00%,0
86,1154753402,JiggyJus,0,98.3,P Noah Syndergaard P Trevor Richards 3B Nolan Arenado 1B Eric Hosmer SS Javier Báez OF Nicholas Castellanos OF Kole Calhoun 2B Jeff McNeil OF Brandon Guyer C James McCann,,Tyler Flowers,C,2.00%,2
87,1154608018,jv4233,0,94.15,P Jon Gray 3B Nolan Arenado OF Charlie Blackmon 1B Freddie Freeman OF A.J. Pollock 2B Javier Báez SS Trea Turner OF Gregory Polanco C James McCann P Ryne Stanek,,Rhys Hoskins,OF,1.00%,2
88,1154387236,Ronfloyd,0,92.55,P Noah Syndergaard P Jon Gray OF Bryce Harper 2B DJ LeMahieu OF Gerardo Parra OF Jason Heyward SS Willy Adames 3B Jeimer Candelario 1B Ji-Man Choi C Matt Wieters,,Mikie Mahtook,OF,1.00%,2
89,1154722236,4th_nGoal,0,90.9,P Noah Syndergaard P Lance Lynn OF Nicholas Castellanos 1B Anthony Rizzo OF Juan Soto C Salvador Perez SS Willy Adames 2B Gleyber Torres 3B Jeimer Candelario OF Kevin Kiermaier,,Taylor Ward,3B,1.00%,0
90,1154384880,JSB31,0,90.75,P Walker Buehler P Lance Lynn 3B Nolan Arenado OF Nicholas Castellanos OF Gregory Polanco OF Corey Dickerson 2B Jeff McNeil SS José Iglesias 1B Victor Martinez C René Rivera,,Hunter Dozier,1B,1.00%,16
91,1154636014,broncosbrewer,0,90.15,P Jon Gray OF Mookie Betts OF David Peralta SS Trevor Story 1B Matt Carpenter OF Cody Bellinger 2B Ozzie Albies C Salvador Perez 3B David Bote P Ryne Stanek,,Carlos Carrasco,P,1.00%,4.85
92,1154793110,truckin0713,0,89.65,P Lance Lynn P Jon Gray 3B Nolan Arenado OF Giancarlo Stanton SS Javier Báez OF Adam Eaton OF Corey Dickerson 2B Jeff McNeil 1B Ji-Man Choi C Tyler Flowers,,Justin Turner,3B,1.00%,2
93,1154826517,joe123,0,87.55,P Noah Syndergaard P Jon Gray 1B Paul Goldschmidt 3B Nolan Arenado OF Steven Souza Jr. OF Gerardo Parra 2B David Fletcher C Tyler Flowers SS Adeiny Hechavarria OF Franmil Reyes,,Paul DeJong,SS,1.00%,16
94,1154572682,PinkyyXD,0,85.55,P Noah Syndergaard P Jon Gray 3B Nolan Arenado 2B DJ LeMahieu OF Brett Gardner 1B Daniel Murphy OF Kole Calhoun SS José Iglesias OF Alex Gordon C René Rivera,,Yadier Molina,C,1.00%,2
94,1154754049,ajimithing,0,85.55,P Noah Syndergaard P Jon Gray OF Giancarlo Stanton OF Nicholas Castellanos OF Gerardo Parra SS Willy Adames 2B Gleyber Torres 3B Jeimer Candelario 1B Ji-Man Choi C Matt Wieters,,Stephen Strasburg,P,1.00%,4.2
96,1154372619,stayeduptolate,0,84.65,P Walker Buehler P Noah Syndergaard SS Eduardo Escobar OF Rhys Hoskins 2B Gleyber Torres OF Mikie Mahtook OF Brandon Guyer 3B Taylor Ward C James McCann 1B Hunter Dozier,,Todd Frazier,3B,1.00%,21
97,1154628140,OhkeyDoke,0,75.65,P Lance Lynn P Jon Gray OF Charlie Blackmon OF Carlos González OF Giancarlo Stanton 3B Miguel Andújar 2B Gleyber Torres 1B Ji-Man Choi SS Alcides Escobar C Blake Swihart,,Brandon Crawford,SS,1.00%,2
98,1154770576,jerzeyzveryown,0,72.9,P Noah Syndergaard P Lance Lynn 3B Nolan Arenado SS Javier Báez OF Gerardo Parra 2B Gleyber Torres OF Kevin Kiermaier OF Austin Jackson 1B Victor Martinez C James McCann,,Joe Panik,2B,1.00%,8
99,1154708585,Srstrick,0,63.95,P Jon Lester P Lance Lynn SS Trevor Story 3B Miguel Andújar 1B Matt Carpenter OF Melky Cabrera OF Juan Soto 2B Asdrúbal Cabrera C Alex Avila OF Yasmany Tomás,,Ryan Zimmerman,1B,1.00%,19
100,1154414094,pjmane11,0,63.5,P Carlos Carrasco P Jon Gray 3B Justin Turner 2B Daniel Descalso OF Steven Souza Jr. OF Joc Pederson 1B José Martínez OF Kole Calhoun SS Paul DeJong C Alex Avila,,Ian Happ,OF,1.00%,5
,,,,,,,Francisco Lindor,SS,1.00%,11
,,,,,,,Mitch Moreland,1B,1.00%,21
,,,,,,,Brett Gardner,OF,1.00%,12
,,,,,,,Brandon Lowe,OF,1.00%,10
,,,,,,,Niko Goodrum,OF,1.00%,3
,,,,,,,Alcides Escobar,SS,1.00%,5
,,,,,,,Blake Swihart,C,1.00%,7
,,,,,,,Julio Teheran,P,1.00%,25.95
,,,,,,,Jabari Blash,OF,1.00%,7
,,,,,,,Mookie Betts,OF,1.00%,7
,,,,,,,Cody Bellinger,OF,1.00%,0
,,,,,,,Ozzie Albies,2B,1.00%,0
,,,,,,,Andrelton Simmons,SS,1.00%,0
,,,,,,,Nick Ahmed,SS,1.00%,7
,,,,,,,Freddy Galvis,SS,1.00%,14
,,,,,,,Melky Cabrera,OF,1.00%,2
,,,,,,,Yasmany Tomás,OF,1.00%,0
,,,,,,,Starlin Castro,2B,1.00%,12
,,,,,,,Dansby Swanson,SS,1.00%,8
,,,,,,,Adam Frazier,2B,1.00%,4
