Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
17,1156345976,just__pedro,0,139.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 2B Jose Altuve SS Marcus Semien 3B Matt Chapman 1B Neil Walker OF Marwin González C Tony Wolters OF Craig Gentry,,Nolan Arenado,3B,18.34%,16
19,1156325507,amivile,0,138.5,P Clayton Kershaw P Wei-Yin Chen OF Gregory Polanco 3B Alex Bregman OF Stephen Piscotty 2B Neil Walker OF Ramón Laureano C Yan Gomes 1B Tyler White SS Marwin González,,Craig Gentry,OF,18.34%,5
20,1156273058,irishfan0138,0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González 3B Matt Chapman 1B Yonder Alonso OF Matt Adams 2B Neil Walker SS Greg Garcia C Jonathan Lucroy,,Corey Kluber,P,17.90%,7.4
20,1156337870,jtod88b,0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Carlos González SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Stephen Piscotty 2B Neil Walker OF Trey Mancini C Jonathan Lucroy,,Khris Davis,OF,16.59%,0
20,1156500718,cyncity23,0,137.5,P Clayton Kershaw P Wei-Yin Chen 2B Jose Altuve SS Marcus Semien 3B Matt Chapman C Yadier Molina 1B Yonder Alonso OF Stephen Piscotty OF Marwin González OF Chad Pinder,,Neil Walker,2B,16.16%,0
20,1156616199,MrVodka,0,137.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González 3B Matt Chapman 1B Yonder Alonso OF Matt Adams 2B Neil Walker SS Greg Garcia C Jonathan Lucroy,,Tyler White,1B,13.10%,0
24,1156611835,philsgoood,0,136.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 3B Matt Chapman 1B Yonder Alonso OF Matt Adams SS Marwin González OF Chad Pinder 2B Greg Garcia C Jonathan Lucroy,,Chad Pinder,2B,12.66%,13
25,1156347647,Miamihoya,0,136.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González OF David Dahl 3B Mike Moustakas 1B Matt Adams 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Carlos González,OF,9.17%,17
26,1156353698,TheBIGVrchota,0,136,P Aníbal Sánchez P Sonny Gray 1B Paul Goldschmidt OF Khris Davis OF Nelson Cruz 3B Alex Bregman 2B Jose Altuve SS Ketel Marte OF Marwin González C Jonathan Lucroy,,Matt Carpenter,1B,8.30%,10
27,1156296611,gotmyspot,0,135.85,P Mike Fiers P Jhoulys Chacín 3B Nolan Arenado OF Mitch Haniger 2B Travis Shaw C Yadier Molina 1B Ryon Healy OF Ramón Laureano OF Trey Mancini SS Marwin González,,Sonny Gray,P,7.86%,29.85
28,1156358295,redraiderbt,0,133.9,P Mike Fiers P German Márquez 1B Paul Goldschmidt OF Khris Davis 3B Justin Turner 2B Brian Dozier OF Stephen Piscotty OF Rafael Ortega SS Marwin González C Jonathan Lucroy,,Mike Fiers,P,7.42%,24.55
29,1156533972,blilly74,0,133.35,P Clayton Kershaw P Mike Fiers OF Charlie Blackmon 3B Max Muncy 1B Yonder Alonso SS Marwin González OF Alex Gordon OF Craig Gentry C John Ryan Murphy 2B Greg Garcia,,German Márquez,P,7.42%,31.35
30,1156584377,nickschiano,0,132.65,P Clayton Kershaw P Sonny Gray 3B Max Muncy 1B Edwin Encarnacion 2B Neil Walker OF Ramón Laureano C Yan Gomes OF Rafael Ortega SS Marwin González OF Alex Gordon,,Cody Bellinger,1B,6.99%,3
31,1156320215,alldamoneys,0,132.5,P Clayton Kershaw P Wei-Yin Chen SS Francisco Lindor OF Khris Davis 1B Edwin Encarnacion 3B Matt Chapman OF Marwin González OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,José Martínez,1B,6.55%,3
32,1156133624,BigShotRobTX,0,131.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 3B Matt Chapman 1B Matt Adams OF Stephen Piscotty SS Marwin González 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Johan Camargo,SS,6.55%,0
32,1156208245,stambizzle,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Andrew Cashner,P,6.11%,11.15
32,1156231103,cwyatt3111,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Francisco Lindor,SS,6.11%,0
32,1156261635,mrcse13,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Max Muncy,3B,6.11%,21
32,1156273090,carlosgee16,0,131.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 3B Matt Chapman 1B Matt Adams OF Stephen Piscotty SS Marwin González 2B Chad Pinder OF Mark Canha C Jonathan Lucroy,,Tony Wolters,C,6.11%,11
32,1156342685,aj16ross,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Alex Bregman,SS,5.68%,18
32,1156405172,JMason925,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Jed Lowrie,2B,5.24%,3
32,1156412832,Bthrane23,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Jake Cave,OF,5.24%,0
32,1156415752,dkinder86,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Mike Moustakas,3B,5.24%,5
32,1156530905,k-mac,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Chris Davis,1B,4.80%,3
32,1156573614,GreenTailShiner,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Ramón Laureano,OF,4.80%,13
32,1156602277,Snaaacks,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Eddie Rosario,OF,4.80%,0
32,1156604989,anthb21,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Steven Souza Jr.,OF,4.80%,4
32,1156611911,402438,0,131.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Rafael Ortega,OF,4.80%,10
46,1156214696,Rook312,0,130.25,P Mike Fiers P Wei-Yin Chen 3B José Ramírez 1B Max Muncy OF Lorenzo Cain 2B Jose Altuve SS Marcus Semien OF Hunter Renfroe OF Cedric Mullins C Jonathan Lucroy,,John Ryan Murphy,C,4.37%,6
47,1156241635,djfly,0,130.2,P Clayton Kershaw P Corey Kluber 3B Matt Chapman OF Ramón Laureano 1B Tyler White SS Marwin González 2B Chad Pinder OF Mark Canha OF Craig Gentry C Jonathan Lucroy,,Mitch Haniger,OF,4.37%,18
47,1156254990,Bulldawg633,0,130.2,P Clayton Kershaw P Corey Kluber 2B Neil Walker 3B Miguel Sanó OF Trey Mancini SS Marwin González OF Chad Pinder OF Jake Cave 1B Chris Davis C Jonathan Lucroy,,Eduardo Escobar,SS,4.37%,14
49,1156574004,bards22,0,130.1,P Corey Kluber P Wei-Yin Chen OF Charlie Blackmon SS Alex Bregman OF Cody Bellinger 3B Mike Moustakas 1B Yonder Alonso 2B Jason Kipnis OF Marwin González C Jonathan Lucroy,,Jason Kipnis,2B,4.37%,0
50,1156256983,sportsfanatic89,0,129.85,P Aníbal Sánchez P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado OF Carlos González 1B Cody Bellinger 2B Brian Dozier OF Matt Adams SS Marwin González C Tony Wolters,,A.J. Pollock,OF,4.37%,10
51,1156469130,WinkyChrist,0,129.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Trevor Story OF Carlos González C Yadier Molina 1B Matt Adams OF Marwin González 2B Logan Forsythe,,Giancarlo Stanton,OF,3.93%,7
52,1156311590,dogg47,0,129.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon SS Marcus Semien 3B Matt Chapman OF Steven Souza Jr. 1B Miguel Sanó OF Ramón Laureano C Tony Wolters 2B Logan Forsythe,,Tyler O'Neill,OF,3.93%,0
52,1156461907,xomar80x,0,129.5,P Clayton Kershaw P Wei-Yin Chen 2B Jose Altuve SS Marcus Semien 3B Matt Chapman C Yadier Molina 1B Yonder Alonso OF Stephen Piscotty OF Marwin González OF Mark Canha,,Jose Altuve,2B,3.93%,16
52,1156579908,Marsharks,0,129.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Carlos González OF Corey Dickerson 3B Mike Moustakas SS Jorge Polanco 1B Josh Bell 2B Logan Forsythe C Jonathan Lucroy,,Justin Turner,3B,3.93%,14
55,1156612577,docru,0,129.35,P Clayton Kershaw P Mike Fiers 3B Matt Chapman SS Chris Taylor OF Stephen Piscotty 2B Neil Walker OF Ramón Laureano 1B Tyler White OF Marwin González C Jonathan Lucroy,,Jhoulys Chacín,P,3.49%,14.3
56,1156272168,Muleyhaven,0,128.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 1B José Martínez 3B Matt Chapman OF Matt Adams SS Marwin González OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,Josh Bell,1B,3.49%,5
57,1156314752,coach242,0,128.15,P Clayton Kershaw P German Márquez OF Khris Davis OF Corey Dickerson 1B Yonder Alonso 2B Jonathan Villar 3B Miguel Sanó SS Marwin González OF Magneuris Sierra C Jonathan Lucroy,,Trevor Story,SS,3.49%,2
58,1156373400,gmbeech,0,127.3,P German Márquez P John Gant 1B Matt Carpenter OF Michael Brantley OF A.J. Pollock 3B Eduardo Escobar OF Starling Marte C J.T. Realmuto 2B Ozzie Albies SS Dansby Swanson,,Miguel Sanó,3B,3.49%,14
59,1156392399,lagreen14,0,127.15,P Clayton Kershaw P German Márquez 2B Travis Shaw OF Melky Cabrera 3B Mike Moustakas 1B Yonder Alonso C Manny Piña SS Marwin González OF Chad Pinder OF Mark Canha,,Brian Dozier,2B,3.49%,3
60,1156309321,macram5127,0,127.05,P Mike Fiers P Jameson Taillon 2B Jed Lowrie OF Mitch Haniger SS Dansby Swanson 3B Matt Chapman C Kurt Suzuki OF Nick Markakis OF Stephen Piscotty 1B Ryan O'Hearn,,Ketel Marte,2B,3.49%,4
61,1156471710,mtshapanka,0,126.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon 1B José Martínez SS Marcus Semien 3B Matt Chapman OF Steven Souza Jr. 2B Ketel Marte OF Rafael Ortega C Jonathan Lucroy,,Yan Gomes,C,3.49%,3
62,1156239631,brewerswin,0,126.4,P Mike Fiers P Sonny Gray OF Aaron Hicks 1B Max Muncy OF Mitch Haniger 2B Ozzie Albies 3B Matt Chapman SS Chris Taylor OF Stephen Piscotty C John Ryan Murphy,,David Dahl,OF,3.49%,7
63,1156349771,nnikkel,0,126.35,P Jameson Taillon P Robbie Ray OF Charlie Blackmon 3B Nolan Arenado OF A.J. Pollock SS Marcus Semien 1B Matt Adams OF Marwin González C Tony Wolters 2B Logan Forsythe,,Greg Allen,OF,3.06%,0
64,1156252676,shipleydms,0,125.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 3B Matt Chapman 1B Yonder Alonso OF Matt Adams SS Marwin González OF Mark Canha 2B Logan Forsythe C Jonathan Lucroy,,Nelson Cruz,OF,3.06%,6
64,1156492578,truckertim76,0,125.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion OF Corey Dickerson 3B Miguel Sanó OF Marwin González 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Corey Dickerson,OF,3.06%,0
66,1156284376,RejectedGamingII,0,125.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Francisco Lindor OF Khris Davis OF Carlos González 1B Matt Adams 2B Greg Garcia C Jonathan Lucroy,,Jonathan Villar,2B,3.06%,0
66,1156488568,Abrasuve,0,125.55,P Robbie Ray P Wei-Yin Chen OF Charlie Blackmon 3B Nolan Arenado SS Francisco Lindor OF Khris Davis OF Carlos González 1B Matt Adams 2B Greg Garcia C Jonathan Lucroy,,Trey Mancini,OF,3.06%,17
68,1156227688,ricosauve3,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Justin Verlander,P,3.06%,18.7
68,1156295384,ncjonyoung,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Carlos Correa,SS,3.06%,0
68,1156331795,jbun,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Yasmani Grandal,C,3.06%,0
68,1156357130,happygordo1,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Josh Reddick,OF,2.62%,11
68,1156455592,SneakersKnicks_MOE,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Lorenzo Cain,OF,2.62%,3
68,1156486723,chopkins07,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Cedric Mullins,OF,2.62%,0
68,1156550661,shanemickle,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Nick Markakis,OF,2.62%,3
68,1156591662,Landfill77,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Paul Goldschmidt,1B,2.62%,3
68,1156611799,dewayne202,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Ronald Acuña Jr.,OF,2.62%,10
68,1156612849,Ace101pr,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Melky Cabrera,OF,2.62%,10
68,1156621312,eteeone,0,124.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams SS Marwin González OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Hernán Pérez,OF,2.62%,0
79,1156253228,zacsmith1,0,124.65,P Clayton Kershaw P Sonny Gray 3B Nolan Arenado OF Gregory Polanco 2B Ozzie Albies 1B Josh Bell OF Austin Dean C Tony Wolters OF Mark Canha SS Greg Garcia,,Michael Brantley,OF,2.18%,0
80,1156613426,duramadiesal,0,124,P Aníbal Sánchez P Sonny Gray OF Charlie Blackmon SS Trevor Story 3B Justin Turner OF Cody Bellinger 1B Yonder Alonso 2B Neil Walker OF Marwin González C Jonathan Lucroy,,Chris Taylor,SS,2.18%,5
81,1156245225,buffalo18,0,123.95,P Clayton Kershaw P Aníbal Sánchez OF Eddie Rosario 3B Matt Chapman 2B Gleyber Torres OF Steven Souza Jr. 1B Yonder Alonso SS Marwin González OF Mark Canha C Jonathan Lucroy,,Nick Ahmed,SS,2.18%,8
82,1156524076,skinsfan2881,0,122.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 3B Matt Chapman SS Johan Camargo OF Josh Reddick 1B Tyler White OF Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Mike Zunino,C,2.18%,4
82,1156591534,wutupdoe88,0,122.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 1B Edwin Encarnacion 3B Matt Chapman 2B Neil Walker OF Marwin González OF Craig Gentry SS Greg Garcia C Jonathan Lucroy,,Travis Shaw,2B,2.18%,3
84,1156621173,kiztulance09,0,122.9,P Mike Fiers P German Márquez SS Manny Machado 3B Max Muncy OF Mitch Haniger C Yasmani Grandal OF Steven Souza Jr. OF Stephen Piscotty 2B Neil Walker 1B Chris Davis,,José Ramírez,3B,1.75%,2
85,1156609950,squinn34,0,122.65,P Clayton Kershaw P Robbie Ray OF Charlie Blackmon 3B Nolan Arenado OF A.J. Pollock 1B Chris Davis SS Ronald Torreyes OF Craig Gentry 2B Greg Garcia C Jonathan Lucroy,,Gleyber Torres,2B,1.75%,10
86,1156319061,shiposki75,0,122.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Khris Davis SS Marcus Semien 3B Matt Chapman 1B Yonder Alonso OF Craig Gentry 2B Logan Forsythe C Jonathan Lucroy,,Ozzie Albies,2B,1.75%,3
87,1156486363,Jredsie,0,122.25,P Mike Fiers P Wei-Yin Chen 1B Paul Goldschmidt OF Charlie Blackmon 3B Nolan Arenado SS Nick Ahmed 2B Neil Walker OF Chad Pinder C Tony Wolters OF Mark Canha,,Gregory Polanco,OF,1.75%,19
88,1156352245,CubsFamily,0,121.95,P Clayton Kershaw P Aníbal Sánchez 3B Matt Chapman OF Cedric Mullins OF Nick Markakis 2B Ketel Marte OF Trey Mancini 1B Tyler White SS Marwin González C Jonathan Lucroy,,Francisco Cervelli,C,1.75%,12
89,1156502812,eys819,0,121.5,P Clayton Kershaw P Wei-Yin Chen OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion 3B Matt Chapman OF Matt Adams 2B Logan Forsythe SS Greg Garcia C Jonathan Lucroy,,Adam Duvall,OF,1.75%,0
90,1156613553,EmceeDusty44,0,121,P Aníbal Sánchez P Sonny Gray OF Giancarlo Stanton OF Aaron Hicks 3B Miguel Andújar OF Brett Gardner 1B Matt Adams 2B Neil Walker SS Marwin González C Jonathan Lucroy,,Aaron Hicks,OF,1.31%,8
91,1156406399,mjalfrey,0,120.95,P Clayton Kershaw P Aníbal Sánchez OF Charlie Blackmon 3B Mike Moustakas 1B Yonder Alonso OF Stephen Piscotty OF Trey Mancini 2B Chad Pinder SS Greg Garcia C Jonathan Lucroy,,Manny Piña,C,1.31%,0
91,1156582605,dannyoms,0,120.95,P Clayton Kershaw P Aníbal Sánchez 2B Jose Altuve SS Marcus Semien 3B Matt Chapman OF Stephen Piscotty 1B Neil Walker OF Marwin González OF Mark Canha C Jonathan Lucroy,,Austin Dean,OF,1.31%,0
93,1156586301,jonboy1171,0,118.65,P Clayton Kershaw P Robbie Ray OF Giancarlo Stanton 3B Matt Chapman OF Matt Adams 2B Neil Walker 1B Tyler White SS Marwin González OF Mark Canha C Jonathan Lucroy,,David Fletcher,3B,1.31%,0
94,1156578459,tcoker002,0,117.95,P Clayton Kershaw P Andrew Cashner OF Charlie Blackmon OF Khris Davis 1B Edwin Encarnacion OF Cody Bellinger 3B Matt Chapman SS Marwin González 2B Logan Forsythe C Jonathan Lucroy,,Rosell Herrera,OF,1.31%,3
95,1156330398,Weet,0,117.55,P Justin Verlander P Sonny Gray 1B Edwin Encarnacion 3B Mike Moustakas OF Stephen Piscotty 2B Jason Kipnis OF Hernán Pérez SS Marwin González OF Chad Pinder C Jonathan Lucroy,,Dansby Swanson,SS,1.31%,17
96,1156445371,lookalike094,0,117.5,P Clayton Kershaw P Wei-Yin Chen 3B Justin Turner OF Cody Bellinger SS Marcus Semien OF Matt Adams OF Stephen Piscotty 1B Neil Walker 2B Chad Pinder C Jonathan Lucroy,,Ronald Torreyes,SS,1.31%,3
97,1156371411,jcscott16,0,116.45,P Clayton Kershaw P Stephen Gonsalves OF Charlie Blackmon 3B Nolan Arenado OF Carlos González OF Melky Cabrera 1B Tyler White SS Marwin González 2B Logan Forsythe C John Ryan Murphy,,Manny Machado,SS,1.31%,21
98,1156292904,tunemann2003,0,116.15,P Clayton Kershaw P German Márquez OF Cody Bellinger 3B Matt Chapman OF Matt Adams 2B Neil Walker 1B Tyler White SS Marwin González C Tony Wolters OF Mark Canha,,Yasiel Puig,OF,1.31%,15
99,1156410217,WillPower23,0,115.65,P Clayton Kershaw P Robbie Ray 3B Nolan Arenado OF Lorenzo Cain 1B Yonder Alonso OF Hernán Pérez OF Adam Duvall 2B Chad Pinder SS Greg Garcia C Jonathan Lucroy,,Jorge Polanco,SS,1.31%,5
99,1156544903,GGHOSTMANH,0,115.65,P Clayton Kershaw P Robbie Ray 1B Max Muncy OF Cody Bellinger SS Marcus Semien 3B Matt Chapman OF Mark Canha OF Jake Cave 2B Logan Forsythe C Jonathan Lucroy,,Hunter Dozier,3B,0.87%,5
99,1156560535,HeatFan,0,115.65,P Clayton Kershaw P Robbie Ray 3B Nolan Arenado OF Lorenzo Cain 1B Yonder Alonso OF Hernán Pérez OF Adam Duvall 2B Chad Pinder SS Greg Garcia C Jonathan Lucroy,,Ryon Healy,1B,0.87%,2
