"Ervin Santana",7000,MIN,SP,DET,,0.653,15.64
"Taylor Cole",4000,LAA,SP,TEX,,0,9.36
"Ariel Jurado",4800,TEX,SP,LAA,,0.989,9.32
"Francisco Liriano",5800,DET,SP,MIN,,0.596,13.24
"Sam Gaviglio",6800,TOR,SP,KCR,,0.629,13.33
"Clay Buchholz",9500,ARI,SP,SDP,,0.74,16.76
"Jacob Nix",7800,SDP,SP,ARI,,0.774,11.38
"Glenn Sparkman",4500,KCR,SP,TOR,,0.508,10.99
"Julio Teheran",8200,ATL,SP,COL,,0.65,17.36
"Jon Gray",8700,COL,SP,ATL,,0.321,18.64
"Corey Oswalt",5200,NYM,SP,PHI,,0.773,10.15
"Ranger Suarez",7100,PHI,SP,NYM,,0,10.46
"Masahiro Tanaka",8000,NYY,SP,TBR,,0.548,20.78
"Ivan Nova",6500,PIT,SP,CHC,,0.893,10.84
"Jon Lester",7300,CHC,SP,PIT,,0.638,16.45
"Luke Weaver",7100,STL,SP,WAS,,0.701,14.52
"Tanner Roark",9100,WAS,SP,STL,,0.472,16.58
"Blake Snell",9000,TBR,SP,NYY,,0.587,13.77
