,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,15.2,3.45,58.0,10.0,3.0,0.0,6.0,6.0,3.0,2.0,0.0,1.0,8.0,0.182,0.224,0.4,0.266,4.6,1.15,4.0,1.72,13.8,3.5,10.3,0.182,0.77,0.159,79.6,5.08,4.61
1,Total,Away,11.1,4.76,48.0,10.0,4.0,0.0,7.0,6.0,2.0,6.0,0.0,0.0,4.0,0.238,0.333,0.5,0.351,3.18,4.76,0.67,1.59,8.3,12.5,-4.2,0.238,1.41,0.222,68.2,6.21,6.26
