,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,263.0,4.76,1162.0,285.0,51.0,1.0,148.0,139.0,20.0,113.0,12.0,16.0,161.0,0.276,0.359,0.394,0.333,5.51,3.87,1.42,0.68,13.9,9.7,4.1,0.276,1.51,0.311,68.9,4.29,4.56
1,Total,Away,230.2,4.21,1003.0,241.0,39.0,5.0,121.0,108.0,25.0,86.0,9.0,19.0,154.0,0.268,0.347,0.412,0.333,6.01,3.36,1.79,0.98,15.4,8.6,6.8,0.268,1.42,0.3,72.4,4.5,4.38
