,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,73.0,4.81,343.0,75.0,9.0,4.0,42.0,39.0,8.0,51.0,5.0,4.0,48.0,0.26,0.386,0.42,0.353,5.92,6.29,0.94,0.99,14.0,14.9,-0.9,0.26,1.73,0.289,74.1,5.41,5.82
1,Total,Away,85.2,3.78,397.0,80.0,17.0,1.0,40.0,36.0,9.0,68.0,7.0,7.0,66.0,0.248,0.395,0.401,0.354,6.93,7.14,0.97,0.95,16.6,17.1,-0.5,0.248,1.73,0.287,80.8,5.5,5.58
