,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,331.0,150.0,98.0,3.63,331.0,331.0,14.0,8.0,0.0,0.0,0.0,2067.1,8531.0,1912.0,879.0,833.0,262.0,551.0,17.0,55.0,37.0,3.0,1621.0,54.0,6465.274999999996,7.06,2.4,2.94,1.14,19.0,6.5,12.5,0.241,1.19,0.273,76.2,89.0,100.0,4.07
1,2017-05-19,SDP,ARI,1.0,0.0,1.0,94.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0,5.0,7.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,-3.0,-14.75,0.0,27.0,0.0,27.0,0.0,22.2,-22.2,0.714,10.5,0.6,0.0,2287.0,1203.0,51.16
2,2017-05-09,SDP,TEX,1.0,0.0,1.0,21.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,18.0,6.0,7.0,7.0,2.0,2.0,0.0,2.0,0.0,0.0,4.0,13.0,-1.65,12.0,6.0,2.0,6.0,22.2,11.1,11.1,0.429,2.67,0.5,41.7,508.0,310.0,13.16
3,2017-04-27,SDP,@ARI,1.0,0.0,1.0,7.94,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.2,24.0,6.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,26.0,2.500000000000001,1.59,3.18,0.5,4.76,4.2,8.3,-4.2,0.273,1.41,0.167,79.0,192.0,253.0,10.75
4,2017-04-17,SDP,@ATL,1.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,7.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,50.0,15.5,4.5,0.0,3.0,1.5,12.5,0.0,12.5,0.292,1.17,0.3,71.4,73.0,102.0,4.32
5,2017-04-06,SDP,@LAD,1.0,0.0,1.0,7.2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,24.0,5.0,4.0,4.0,2.0,3.0,0.0,1.0,0.0,0.0,2.0,32.0,4.8500000000000005,3.6,5.4,0.67,3.6,8.3,12.5,-4.2,0.25,1.6,0.188,80.7,174.0,234.0,9.96
6,2016-09-21,LAA,@TEX,1.0,1.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,6.0,4.0,4.0,1.0,2.0,0.0,0.0,0.0,1.0,6.0,48.0,20.3,9.0,3.0,3.0,1.5,24.0,8.0,16.0,0.261,1.33,0.313,60.6,147.0,103.0,4.31
7,2016-09-11,LAA,TEX,1.0,1.0,0.0,2.7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.2,26.0,4.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,58.0,28.750000000000004,10.8,2.7,4.0,2.7,30.8,7.7,23.1,0.167,0.9,0.143,100.0,66.0,133.0,5.55
8,2016-08-30,LAA,CIN,1.0,1.0,0.0,2.84,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.1,26.0,8.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,55.0,23.725,7.11,0.0,5.0,1.42,19.2,0.0,19.2,0.308,1.26,0.35,90.9,70.0,87.0,3.62
9,2016-08-19,LAA,NYY,1.0,0.0,1.0,9.64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.2,22.0,10.0,5.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.450000000000001,3.86,0.0,2.0,7.71,9.1,0.0,9.1,0.455,2.14,0.375,100.0,237.0,324.0,13.43
