,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,25.0,- - -,121.0,32.0,15.0,1.0,22.0,22.0,5.0,18.0,6.0,1.0,16.0,0.314,0.429,0.646,0.438,5.76,6.48,0.89,1.8,13.2,14.9,-1.7,- - -,2.0,0.333,65.9,6.74,6.18
1,Total,vs R,38.2,- - -,163.0,37.0,11.0,1.0,16.0,16.0,6.0,8.0,0.0,3.0,20.0,0.243,0.298,0.456,0.324,4.66,1.86,2.5,1.4,12.3,4.9,7.4,- - -,1.16,0.246,80.8,4.97,5.5
