,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,238.0,4.73,1042.0,272.0,41.0,7.0,141.0,125.0,34.0,66.0,5.0,15.0,146.0,0.283,0.341,0.454,0.344,5.52,2.5,2.21,1.29,14.0,6.3,7.7,0.283,1.42,0.305,69.4,4.77,4.06
1,Total,Away,216.2,5.73,986.0,253.0,41.0,3.0,149.0,138.0,20.0,85.0,5.0,15.0,119.0,0.286,0.361,0.416,0.342,4.94,3.53,1.4,0.83,12.1,8.6,3.5,0.286,1.56,0.312,62.8,4.61,4.48
