,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,41.0,- - -,188.0,39.0,6.0,1.0,21.0,18.0,7.0,30.0,3.0,1.0,55.0,0.248,0.376,0.444,0.356,12.07,6.59,1.83,1.54,29.3,16.0,13.3,- - -,1.68,0.337,81.4,4.81,3.91
1,Total,vs R,70.2,- - -,305.0,70.0,14.0,2.0,47.0,47.0,15.0,28.0,2.0,2.0,66.0,0.255,0.33,0.496,0.35,8.41,3.57,2.36,1.91,21.6,9.2,12.5,- - -,1.39,0.284,67.1,5.17,4.26
