,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,126.2,4.05,541.0,121.0,17.0,2.0,60.0,57.0,9.0,48.0,4.0,5.0,91.0,0.248,0.322,0.349,0.298,6.47,3.41,1.9,0.64,16.8,8.9,8.0,0.248,1.33,0.289,70.6,3.79,3.9
1,Total,Away,113.0,4.22,514.0,127.0,17.0,4.0,59.0,53.0,7.0,59.0,9.0,2.0,56.0,0.28,0.371,0.392,0.334,4.46,4.7,0.95,0.56,10.9,11.5,-0.6,0.28,1.65,0.308,72.4,4.48,4.71
