,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,5.1,- - -,23.0,2.0,1.0,0.0,3.0,3.0,0.0,7.0,2.0,0.0,7.0,0.125,0.391,0.188,0.266,11.81,11.81,1.0,0.0,30.4,30.4,0.0,- - -,1.69,0.222,66.7,4.41,4.68
1,Total,vs R,6.2,- - -,27.0,6.0,1.0,1.0,2.0,2.0,0.0,3.0,0.0,0.0,5.0,0.25,0.333,0.375,0.313,6.75,4.05,1.67,0.0,18.5,11.1,7.4,- - -,1.35,0.316,77.8,2.94,4.49
