,Date,Team,Opp,GS,W,L,ERA,G,GS_x,CG,ShO,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,GSv2,DKfp,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,FIP
0,Total,- - -,- - -,194.0,62.0,69.0,5.03,243.0,194.0,2.0,1.0,0.0,2.0,0.0,1159.0,5081.0,1293.0,702.0,648.0,165.0,397.0,54.0,58.0,20.0,2.0,627.0,45.0,2566.8250000000016,4.87,3.08,1.58,1.28,12.3,7.8,4.5,0.28,1.46,0.294,69.0,114.0,114.0,5.02
1,2009-10-04,COL,@LAD,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0, ,7.225,27.0,0.0,1.0,0.0,100.0,0.0,100.0,0.0,0.0,0.0,100.0,0.0,-67.0,-2.9
2,2009-09-03,COL,NYM,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ,5.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,69.0,3.1
3,2009-08-21,COL,SFG,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0, ,6.75,3.0,0.0,1.0,3.0,7.1,0.0,7.1,0.286,1.33,0.25,76.9,65.0,153.0,6.76
4,2009-08-11,COL,PIT,0.0,0.0,0.0,4.15,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,22.0,6.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,0.0,4.0, ,11.425,8.31,6.23,1.33,0.0,18.2,13.6,4.6,0.316,2.08,0.4,77.8,90.0,75.0,3.33
5,2009-08-05,COL,@PHI,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0, ,10.15,6.0,3.0,2.0,0.0,18.2,9.1,9.1,0.1,0.67,0.125,100.0,0.0,62.0,2.76
6,2009-07-28,COL,@NYM,0.0,0.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0, ,0.4500000000000002,9.0,27.0,0.33,0.0,14.3,42.9,-28.6,0.25,4.0,0.333,75.0,195.0,228.0,10.1
7,2009-07-10,COL,ATL,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0, ,6.65,0.0,9.0,0.0,0.0,0.0,33.3,-33.3,0.0,1.0,0.0,100.0,0.0,138.0,6.1
8,2009-06-24,COL,@LAA,0.0,0.0,0.0,3.37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,10.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0, ,1.7500000000000002,0.0,6.75,0.0,0.0,0.0,20.0,-20.0,0.125,1.12,0.125,66.7,73.0,121.0,5.35
9,2009-06-16,COL,TBR,0.0,0.0,0.0,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,12.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0, ,8.975000000000001,5.4,0.0,2.0,2.7,16.7,0.0,16.7,0.25,0.9,0.222,100.0,58.0,131.0,5.8
