,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,25.2,6.66,118.0,30.0,4.0,0.0,19.0,19.0,5.0,12.0,0.0,0.0,18.0,0.283,0.356,0.471,0.358,6.31,4.21,1.5,1.75,15.3,10.2,5.1,0.283,1.64,0.301,65.7,5.54,5.2
1,Total,Away,13.2,9.22,66.0,12.0,3.0,0.0,14.0,14.0,4.0,15.0,1.0,0.0,10.0,0.235,0.415,0.54,0.408,6.59,9.88,0.67,2.63,15.2,22.7,-7.6,0.235,1.98,0.216,60.8,8.65,7.6
