,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,6.0,0.0,22.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.111,0.273,0.222,0.24,4.5,6.0,0.75,0.0,13.6,18.2,-4.5,0.111,1.0,0.133,100.0,4.03,5.49
1,Total,Away,8.0,3.38,37.0,6.0,1.0,0.0,3.0,3.0,0.0,7.0,0.0,1.0,8.0,0.207,0.378,0.25,0.306,9.0,7.88,1.14,0.0,21.6,18.9,2.7,0.207,1.63,0.286,78.6,4.03,6.07
