,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,51.1,- - -,218.0,48.0,9.0,0.0,21.0,21.0,2.0,19.0,0.0,2.0,49.0,0.244,0.321,0.328,0.295,8.59,3.33,2.58,0.35,22.5,8.7,13.8,- - -,1.31,0.315,72.5,2.97,3.49
1,Total,vs R,90.0,- - -,402.0,110.0,22.0,7.0,53.0,51.0,10.0,34.0,6.0,2.0,68.0,0.301,0.367,0.496,0.366,6.8,3.4,2.0,1.0,16.9,8.5,8.5,- - -,1.6,0.347,70.5,4.25,4.29
