,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,76.1,- - -,309.0,72.0,13.0,3.0,33.0,28.0,8.0,12.0,5.0,2.0,60.0,0.244,0.279,0.394,0.287,7.07,1.41,5.0,0.94,19.4,3.9,15.5,- - -,1.1,0.282,70.9,3.44,3.58
1,Total,vs R,101.1,- - -,415.0,86.0,21.0,2.0,45.0,44.0,15.0,29.0,2.0,4.0,77.0,0.225,0.287,0.411,0.303,6.84,2.58,2.66,1.33,18.6,7.0,11.6,- - -,1.13,0.245,75.5,4.48,4.31
