,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,17.2,- - -,80.0,17.0,2.0,0.0,13.0,11.0,2.0,12.0,1.0,0.0,8.0,0.25,0.363,0.379,0.329,4.08,6.11,0.67,1.02,10.0,15.0,-5.0,- - -,1.64,0.259,61.1,5.84,5.86
1,Total,vs R,23.1,- - -,103.0,33.0,5.0,1.0,16.0,15.0,9.0,7.0,1.0,1.0,10.0,0.347,0.398,0.705,0.461,3.86,2.7,1.43,3.47,9.7,6.8,2.9,- - -,1.71,0.316,88.0,8.43,5.24
