,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,9.1,3.86,36.0,6.0,1.0,0.0,4.0,4.0,1.0,4.0,0.0,0.0,3.0,0.188,0.278,0.313,0.268,2.89,3.86,0.75,0.96,8.3,11.1,-2.8,0.188,1.07,0.179,69.8,5.0,5.56
1,Total,Away,4.2,3.86,21.0,5.0,1.0,0.0,2.0,2.0,1.0,3.0,0.0,0.0,2.0,0.278,0.381,0.5,0.384,3.86,5.79,0.67,1.93,9.5,14.3,-4.8,0.278,1.71,0.267,90.9,6.85,6.81
