,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,45.2,3.55,185.0,37.0,8.0,0.0,19.0,18.0,4.0,14.0,1.0,0.0,30.0,0.216,0.276,0.337,0.269,5.91,2.76,2.14,0.79,16.2,7.6,8.7,0.216,1.12,0.241,70.5,3.86,4.19
1,Total,Away,28.1,8.58,148.0,48.0,7.0,3.0,29.0,27.0,4.0,14.0,0.0,1.0,14.0,0.361,0.429,0.562,0.427,4.45,4.45,1.0,1.27,9.5,9.5,0.0,0.361,2.19,0.383,59.2,5.57,5.39
