,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,823.0,3.65,3441.0,810.0,168.0,14.0,361.0,334.0,67.0,246.0,17.0,41.0,496.0,0.257,0.322,0.389,0.313,5.42,2.69,2.02,0.73,14.4,7.2,7.3,0.257,1.28,0.287,73.4,4.01,4.09
1,Total,Away,733.1,5.03,3263.0,866.0,190.0,17.0,445.0,410.0,82.0,264.0,15.0,36.0,488.0,0.292,0.362,0.46,0.359,5.99,3.24,1.85,1.01,15.0,8.1,6.9,0.292,1.54,0.328,68.6,4.46,4.24
