,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,76.1,7.55,342.0,96.0,21.0,2.0,66.0,64.0,16.0,33.0,1.0,2.0,54.0,0.313,0.385,0.556,0.405,6.37,3.89,1.64,1.89,15.8,9.7,6.1,0.313,1.69,0.338,59.9,5.81,4.51
1,Total,Away,85.0,4.66,374.0,100.0,16.0,1.0,45.0,44.0,14.0,32.0,1.0,5.0,60.0,0.297,0.368,0.482,0.371,6.35,3.39,1.88,1.48,16.0,8.6,7.5,0.297,1.55,0.327,78.4,5.16,4.33
