,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,26.0,6.58,124.0,26.0,6.0,0.0,19.0,19.0,7.0,18.0,1.0,1.0,26.0,0.248,0.366,0.51,0.38,9.0,6.23,1.44,2.42,21.0,14.5,6.5,0.248,1.69,0.264,73.9,6.74,5.39
1,Total,Away,18.0,5.0,83.0,17.0,3.0,0.0,10.0,10.0,3.0,11.0,1.0,0.0,25.0,0.236,0.337,0.408,0.327,12.5,5.5,2.27,1.5,30.1,13.3,16.9,0.236,1.56,0.318,75.6,4.29,3.51
