,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,16.2,4.86,76.0,16.0,2.0,0.0,9.0,9.0,5.0,9.0,1.0,1.0,2.0,0.242,0.342,0.508,0.358,1.08,4.86,0.22,2.7,2.6,11.8,-9.2,0.242,1.5,0.186,89.5,8.65,7.08
1,Total,Home vs L,5.1,- - -,27.0,6.0,0.0,0.0,2.0,2.0,1.0,6.0,1.0,0.0,2.0,0.286,0.444,0.429,0.385,3.38,10.13,0.33,1.69,7.4,22.2,-14.8,0.286,2.25,0.278,94.3,8.24,7.07
