,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,4.0,- - -,14.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,0.143,0.0,0.103,4.5,2.25,2.0,0.0,14.3,7.1,7.2,- - -,0.25,0.0,50.0,3.65,5.76
1,Total,vs R,8.2,- - -,41.0,10.0,0.0,1.0,2.0,2.0,0.0,6.0,0.0,0.0,2.0,0.286,0.39,0.343,0.337,2.08,6.23,0.33,0.0,4.9,14.6,-9.8,- - -,1.85,0.303,87.5,4.76,6.71
