,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,138.0,3.59,595.0,129.0,26.0,3.0,59.0,55.0,19.0,54.0,5.0,2.0,113.0,0.239,0.313,0.409,0.316,7.37,3.52,2.09,1.24,19.0,9.1,9.9,0.239,1.33,0.27,79.6,4.44,4.16
1,Total,Away,139.0,4.47,607.0,138.0,23.0,1.0,73.0,69.0,16.0,60.0,9.0,5.0,105.0,0.255,0.338,0.398,0.322,6.8,3.88,1.75,1.04,17.3,9.9,7.4,0.255,1.42,0.29,72.0,4.46,4.43
