,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,369.0,5.34,1668.0,447.0,90.0,11.0,235.0,219.0,54.0,135.0,11.0,9.0,264.0,0.293,0.359,0.484,0.363,6.44,3.29,1.96,1.32,15.8,8.1,7.7,0.293,1.58,0.326,69.1,4.68,4.4
1,Total,Away,408.2,4.82,1788.0,468.0,85.0,7.0,231.0,219.0,45.0,133.0,12.0,6.0,297.0,0.284,0.345,0.438,0.34,6.54,2.93,2.23,0.99,16.6,7.4,9.2,0.284,1.47,0.324,69.1,4.03,4.16
