,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,61.0,- - -,257.0,69.0,11.0,1.0,37.0,35.0,8.0,18.0,3.0,1.0,18.0,0.29,0.344,0.453,0.344,2.66,2.66,1.0,1.18,7.0,7.0,0.0,- - -,1.43,0.288,66.4,5.14,4.79
1,Total,vs R,68.0,- - -,308.0,91.0,20.0,2.0,38.0,33.0,9.0,21.0,0.0,5.0,36.0,0.323,0.38,0.509,0.387,4.76,2.78,1.71,1.19,11.7,6.8,4.9,- - -,1.65,0.346,75.7,4.9,4.7
