,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,235.2,- - -,1068.0,293.0,53.0,5.0,127.0,118.0,26.0,105.0,17.0,9.0,118.0,0.307,0.384,0.461,0.365,4.51,4.01,1.12,0.99,11.1,9.8,1.2,- - -,1.69,0.33,75.6,4.95,4.6
1,Total,vs R,273.1,- - -,1183.0,299.0,60.0,5.0,174.0,166.0,34.0,81.0,4.0,19.0,133.0,0.276,0.34,0.442,0.34,4.38,2.67,1.64,1.12,11.2,6.9,4.4,- - -,1.39,0.289,64.0,4.81,4.45
