,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,178.1,- - -,743.0,184.0,29.0,5.0,96.0,86.0,33.0,35.0,2.0,2.0,129.0,0.261,0.298,0.46,0.325,6.51,1.77,3.69,1.67,17.4,4.7,12.7,- - -,1.23,0.278,71.5,4.57,4.18
1,Total,vs R,144.2,- - -,618.0,163.0,35.0,5.0,73.0,69.0,20.0,20.0,0.0,9.0,63.0,0.277,0.311,0.46,0.331,3.92,1.24,3.15,1.24,10.2,3.2,6.9,- - -,1.26,0.283,72.6,4.52,4.58
