,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,98.0,- - -,451.0,92.0,16.0,4.0,51.0,50.0,10.0,75.0,16.0,5.0,79.0,0.248,0.387,0.404,0.343,7.26,6.89,1.05,0.92,17.5,16.6,0.9,- - -,1.7,0.291,76.6,5.19,5.44
1,Total,vs R,146.2,- - -,584.0,131.0,19.0,2.0,62.0,54.0,8.0,19.0,2.0,12.0,82.0,0.237,0.282,0.33,0.27,5.03,1.17,4.32,0.49,14.0,3.3,10.8,- - -,1.02,0.266,66.3,3.25,3.43
