,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,87.0,4.86,378.0,91.0,22.0,7.0,48.0,47.0,15.0,31.0,1.0,2.0,71.0,0.264,0.328,0.5,0.355,7.34,3.21,2.29,1.55,18.8,8.2,10.6,0.264,1.4,0.293,73.8,4.85,4.35
1,Total,Away,82.0,5.71,361.0,93.0,20.0,1.0,56.0,52.0,15.0,30.0,0.0,0.0,68.0,0.281,0.342,0.489,0.359,7.46,3.29,2.27,1.65,18.8,8.3,10.5,0.281,1.5,0.315,65.7,4.92,4.38
