,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,261.1,- - -,1178.0,259.0,65.0,8.0,147.0,140.0,32.0,142.0,9.0,9.0,220.0,0.252,0.35,0.43,0.34,7.58,4.89,1.55,1.1,18.7,12.1,6.6,- - -,1.53,0.293,72.0,4.67,4.69
1,Total,vs R,305.2,- - -,1277.0,275.0,47.0,7.0,128.0,116.0,27.0,112.0,2.0,11.0,249.0,0.238,0.317,0.371,0.305,7.33,3.3,2.22,0.79,19.5,8.8,10.7,- - -,1.27,0.283,75.0,3.75,3.97
