,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,145.2,- - -,626.0,148.0,25.0,1.0,54.0,50.0,9.0,48.0,2.0,5.0,127.0,0.258,0.323,0.358,0.302,7.85,2.97,2.65,0.56,20.3,7.7,12.6,- - -,1.35,0.318,78.0,3.22,3.99
1,Total,vs R,222.2,- - -,967.0,226.0,50.0,5.0,125.0,116.0,18.0,92.0,28.0,6.0,124.0,0.26,0.34,0.403,0.316,5.01,3.72,1.35,0.73,12.8,9.5,3.3,- - -,1.43,0.286,66.6,4.33,5.05
