,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,34.0,- - -,170.0,46.0,9.0,4.0,29.0,28.0,8.0,24.0,2.0,4.0,16.0,0.324,0.443,0.635,0.446,4.24,6.35,0.67,2.12,9.4,14.1,-4.7,- - -,2.06,0.322,71.7,7.74,6.65
1,Total,vs R,39.0,- - -,173.0,41.0,6.0,2.0,37.0,36.0,7.0,15.0,2.0,2.0,33.0,0.263,0.337,0.483,0.341,7.62,3.46,2.2,1.62,19.1,8.7,10.4,- - -,1.44,0.293,43.6,5.1,5.03
