,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,164.2,- - -,722.0,168.0,23.0,4.0,81.0,74.0,16.0,58.0,1.0,9.0,167.0,0.257,0.329,0.385,0.316,9.13,3.17,2.88,0.87,23.1,8.0,15.1,- - -,1.37,0.322,72.4,3.55,3.59
1,Total,vs R,311.2,- - -,1383.0,313.0,64.0,3.0,169.0,154.0,39.0,162.0,22.0,3.0,233.0,0.257,0.351,0.421,0.336,6.73,4.68,1.44,1.13,16.9,11.7,5.1,- - -,1.52,0.29,73.0,4.82,4.7
