,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,9.2,5.59,44.0,7.0,0.0,0.0,6.0,6.0,1.0,9.0,0.0,0.0,12.0,0.2,0.372,0.294,0.317,11.17,8.38,1.33,0.93,27.3,20.5,6.8,0.2,1.66,0.273,68.5,4.7,4.49
1,Total,Away,9.2,2.79,40.0,7.0,0.0,0.0,3.0,3.0,1.0,4.0,0.0,0.0,4.0,0.194,0.275,0.286,0.255,3.72,3.72,1.0,0.93,10.0,10.0,0.0,0.194,1.14,0.194,83.3,4.81,5.3
