,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,9.2,- - -,39.0,9.0,2.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,10.0,0.243,0.289,0.314,0.268,9.31,0.93,10.0,0.0,25.6,2.6,23.1,- - -,1.03,0.333,63.6,1.65,2.19
1,Total,vs R,14.0,- - -,71.0,20.0,2.0,1.0,10.0,10.0,2.0,12.0,1.0,0.0,11.0,0.339,0.451,0.508,0.42,7.07,7.71,0.92,1.29,15.5,16.9,-1.4,- - -,2.29,0.391,75.3,5.95,5.4
