,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,19.2,- - -,93.0,11.0,3.0,1.0,12.0,11.0,2.0,22.0,3.0,1.0,17.0,0.157,0.374,0.333,0.319,7.78,10.07,0.77,0.92,18.3,23.7,-5.4,- - -,1.68,0.177,70.5,6.3,6.6
1,Total,vs R,28.2,- - -,137.0,34.0,13.0,0.0,23.0,20.0,5.0,13.0,2.0,3.0,21.0,0.281,0.368,0.525,0.379,6.59,4.08,1.62,1.57,15.3,9.5,5.8,- - -,1.64,0.305,62.8,5.68,5.14
