,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,49.1,4.74,220.0,62.0,14.0,1.0,26.0,26.0,8.0,13.0,2.0,2.0,26.0,0.302,0.355,0.507,0.37,4.74,2.37,2.0,1.46,11.8,5.9,5.9,0.302,1.52,0.316,77.5,5.06,4.79
1,Total,Away,75.2,4.04,333.0,79.0,14.0,3.0,44.0,34.0,15.0,22.0,3.0,5.0,42.0,0.258,0.32,0.482,0.343,5.0,2.62,1.91,1.78,12.6,6.6,6.0,0.258,1.33,0.257,72.9,5.63,5.11
