,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,27.0,10.33,135.0,48.0,13.0,1.0,32.0,31.0,9.0,7.0,2.0,2.0,16.0,0.381,0.422,0.732,0.47,5.33,2.33,2.29,3.0,11.9,5.2,6.7,0.381,2.04,0.386,56.3,7.3,6.01
1,Total,Away,20.1,7.52,96.0,30.0,5.0,0.0,18.0,17.0,9.0,4.0,0.0,0.0,12.0,0.326,0.354,0.681,0.428,5.31,1.77,3.0,3.98,12.5,4.2,8.3,0.326,1.67,0.296,74.8,8.32,5.93
