,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,85.0,- - -,367.0,83.0,17.0,2.0,39.0,39.0,7.0,38.0,10.0,4.0,83.0,0.255,0.344,0.393,0.318,8.79,4.02,2.18,0.74,22.6,10.4,12.3,- - -,1.42,0.323,74.7,3.69,4.04
1,Total,vs R,126.1,- - -,543.0,127.0,13.0,2.0,53.0,47.0,15.0,36.0,5.0,9.0,133.0,0.255,0.321,0.389,0.311,9.47,2.56,3.69,1.07,24.5,6.6,17.9,- - -,1.29,0.32,78.8,3.59,3.48
