,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,248.2,3.62,1075.0,247.0,50.0,5.0,115.0,100.0,27.0,99.0,12.0,5.0,207.0,0.254,0.331,0.406,0.322,7.49,3.58,2.09,0.98,19.3,9.2,10.0,0.254,1.39,0.299,75.4,4.1,4.08
1,Total,Away,227.2,5.06,1030.0,234.0,37.0,2.0,135.0,128.0,28.0,121.0,11.0,7.0,193.0,0.259,0.356,0.41,0.336,7.63,4.78,1.6,1.11,18.7,11.8,7.0,0.259,1.56,0.303,70.3,4.69,4.57
