,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,116.0,4.42,513.0,124.0,23.0,4.0,63.0,57.0,12.0,41.0,4.0,11.0,65.0,0.269,0.35,0.427,0.339,5.04,3.18,1.59,0.93,12.7,8.0,4.7,0.269,1.42,0.292,71.0,4.58,4.65
1,Total,Away,118.1,4.56,529.0,148.0,32.0,5.0,63.0,60.0,12.0,34.0,3.0,7.0,70.0,0.303,0.363,0.473,0.362,5.32,2.59,2.06,0.91,13.2,6.4,6.8,0.303,1.54,0.335,73.2,4.19,4.06
