,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,51.2,- - -,220.0,57.0,13.0,1.0,26.0,24.0,6.0,14.0,1.0,1.0,36.0,0.278,0.333,0.45,0.338,6.27,2.44,2.57,1.05,16.4,6.4,10.0,- - -,1.37,0.313,72.3,4.0,3.84
1,Total,vs R,58.0,- - -,275.0,82.0,14.0,0.0,58.0,57.0,17.0,24.0,2.0,3.0,32.0,0.331,0.407,0.613,0.431,4.97,3.72,1.33,2.64,11.6,8.7,2.9,- - -,1.83,0.327,59.9,7.11,4.65
