,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,50.0,- - -,212.0,40.0,9.0,0.0,25.0,19.0,3.0,20.0,3.0,0.0,60.0,0.208,0.287,0.314,0.263,10.8,3.6,3.0,0.54,28.3,9.4,18.9,- - -,1.2,0.287,62.7,2.57,3.23
1,Total,vs R,44.0,- - -,187.0,35.0,4.0,1.0,16.0,13.0,5.0,15.0,3.0,3.0,42.0,0.207,0.286,0.341,0.273,8.59,3.07,2.8,1.02,22.5,8.0,14.4,- - -,1.14,0.246,80.4,3.78,4.14
