,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,142.1,- - -,589.0,134.0,31.0,3.0,83.0,76.0,23.0,35.0,6.0,4.0,111.0,0.244,0.296,0.448,0.315,7.02,2.21,3.17,1.45,18.9,5.9,12.9,- - -,1.19,0.267,63.9,4.52,3.83
1,Total,vs R,168.2,- - -,705.0,155.0,31.0,3.0,82.0,72.0,18.0,50.0,4.0,4.0,118.0,0.238,0.301,0.388,0.299,6.3,2.67,2.36,0.96,16.7,7.1,9.7,- - -,1.22,0.266,69.1,4.1,4.51
