,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,23.2,7.61,116.0,33.0,7.0,2.0,21.0,20.0,7.0,19.0,0.0,0.0,22.0,0.34,0.448,0.67,0.468,8.37,7.23,1.16,2.66,19.0,16.4,2.6,0.34,2.2,0.382,73.5,7.45,5.41
1,Total,Away,31.2,3.13,137.0,31.0,10.0,0.0,11.0,11.0,2.0,18.0,1.0,1.0,29.0,0.263,0.368,0.402,0.342,8.24,5.12,1.61,0.57,21.2,13.1,8.0,0.263,1.55,0.333,82.6,3.84,4.45
