,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,407.2,3.78,1750.0,417.0,88.0,11.0,187.0,171.0,39.0,148.0,7.0,7.0,297.0,0.261,0.332,0.414,0.328,6.56,3.27,2.01,0.86,17.0,8.5,8.5,0.261,1.39,0.3,74.4,4.02,4.25
1,Total,Away,359.2,3.65,1504.0,344.0,72.0,20.0,157.0,146.0,31.0,116.0,13.0,9.0,217.0,0.25,0.315,0.404,0.314,5.43,2.9,1.87,0.78,14.4,7.7,6.7,0.25,1.28,0.277,73.3,4.05,4.39
