,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,1238.1,- - -,5402.0,1162.0,247.0,26.0,569.0,514.0,107.0,546.0,17.0,89.0,1196.0,0.244,0.334,0.379,0.318,8.69,3.97,2.19,0.78,22.1,10.1,12.0,- - -,1.38,0.305,74.6,3.82,3.82
1,Total,vs R,1195.2,- - -,4984.0,1095.0,208.0,14.0,608.0,558.0,125.0,402.0,10.0,45.0,1099.0,0.241,0.312,0.383,0.307,8.27,3.03,2.73,0.94,22.1,8.1,14.0,- - -,1.25,0.293,68.3,3.73,3.52
