,Season,Home/Away,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,Home,282.1,4.3,1186.0,299.0,64.0,7.0,150.0,135.0,38.0,67.0,10.0,4.0,143.0,0.268,0.315,0.45,0.328,4.56,2.14,2.13,1.21,12.1,5.7,6.4,0.268,1.3,0.279,69.4,4.57,4.61
1,Total,Away,310.0,4.56,1329.0,337.0,75.0,7.0,171.0,157.0,42.0,86.0,8.0,5.0,187.0,0.272,0.325,0.456,0.337,5.43,2.5,2.17,1.22,14.1,6.5,7.6,0.272,1.36,0.292,69.6,4.52,4.51
