,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,20.2,- - -,97.0,22.0,7.0,0.0,12.0,12.0,3.0,13.0,1.0,0.0,29.0,0.262,0.365,0.463,0.36,12.63,5.66,2.23,1.31,29.9,13.4,16.5,- - -,1.69,0.365,74.7,4.03,3.31
1,Total,vs R,23.1,- - -,110.0,21.0,2.0,0.0,17.0,17.0,7.0,16.0,1.0,1.0,22.0,0.226,0.345,0.473,0.358,8.49,6.17,1.38,2.7,20.0,14.6,5.4,- - -,1.59,0.219,74.5,7.25,5.79
