,Season,Handedness,IP,ERA,TBF,H,2B,3B,R,ER,HR,BB,IBB,HBP,SO,AVG_x,OBP,SLG,wOBA,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG_y,WHIP,BABIP,LOB%,FIP,xFIP
0,Total,vs L,2.1,- - -,13.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,3.0,4.0,0.125,0.462,0.5,0.435,15.43,7.71,2.0,3.86,30.8,15.4,15.4,- - -,1.29,0.0,100.0,11.6,7.64
1,Total,vs R,4.1,- - -,21.0,5.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,8.0,0.278,0.381,0.389,0.349,16.62,2.08,8.0,0.0,38.1,4.8,33.3,- - -,1.38,0.5,87.5,1.41,1.99
